POA_CODE_2021,M_Agr_fstry_fsh_15_19,M_Agr_fstry_fsh_20_24,M_Agr_fstry_fsh_25_34,M_Agr_fstry_fsh_35_44,M_Agr_fstry_fsh_45_54,M_Agr_fstry_fsh_55_64,M_Agr_fstry_fsh_65_74,M_Agr_fstry_fsh_75_84,M_Agr_fstry_fsh_85_yr_over,M_Agr_fstry_fsh_Tot,M_Min_15_19_yr,M_Min_20_24_yr,M_Min_25_34_yr,M_Min_35_44_yr,M_Min_45_54_yr,M_Min_55_64_yr,M_Min_65_74_yr,M_Min_75_84_yr,M_Min_85_yr_over,M_Min_Tot,M_Manf_15_19_yr,M_Manf_20_24_yr,M_Manf_25_34_yr,M_Manf_35_44_yr,M_Manf_45_54_yr,M_Manf_55_64_yr,M_Manf_65_74_yr,M_Manf_75_84_yr,M_Manf_85_yr_over,M_Manf_Tot,M_Elec_gas_wtr_wst_sv_15_19,M_Elec_gas_wtr_wst_sv_20_24,M_Elec_gas_wtr_wst_sv_25_34,M_Elec_gas_wtr_wst_sv_35_44,M_Elec_gas_wtr_wst_sv_45_54,M_Elec_gas_wtr_wst_sv_55_64,M_Elec_gas_wtr_wst_sv_65_74,M_Elec_gas_wtr_wst_sv_75_84,M_Elec_gas_wtr_wst_sv_85_over,M_Elec_gas_wtr_wst_sv_Tot,M_Con_15_19_yr,M_Con_20_24_yr,M_Con_25_34_yr,M_Con_35_44_yr,M_Con_45_54_yr,M_Con_55_64_yr,M_Con_65_74_yr,M_Con_75_84_yr,M_Con_85_yr_over,M_Con_Tot,M_Whl_trd_15_19_yr,M_Whl_trd_20_24_yr,M_Whl_trd_25_34_yr,M_Whl_trd_35_44_yr,M_Whl_trd_45_54_yr,M_Whl_trd_55_64_yr,M_Whl_trd_65_74_yr,M_Whl_trd_75_84_yr,M_Whl_trd_85_yr_over,M_Whl_trd_Tot,M_Re_trd_15_19_yr,M_Re_trd_20_24_yr,M_Re_trd_25_34_yr,M_Re_trd_35_44_yr,M_Re_trd_45_54_yr,M_Re_trd_55_64_yr,M_Re_trd_65_74_yr,M_Re_trd_75_84_yr,M_Re_trd_85_yr_over,M_Re_trd_Tot,M_Acc_food_svc_15_19,M_Acc_food_svc_20_24,M_Acc_food_svc_25_34,M_Acc_food_svc_35_44,M_Acc_food_svc_45_54,M_Acc_food_svc_55_64,M_Acc_food_svc_65_74,M_Acc_food_svc_75_84,M_Acc_food_svc_85_yr_over,M_Acc_food_svc_Tot,M_Trp_pos_wh_15_19,M_Trp_pos_wh_20_24,M_Trp_pos_wh_25_34,M_Trp_pos_wh_35_44,M_Trp_pos_wh_45_54,M_Trp_pos_wh_55_64,M_Trp_pos_wh_65_74,M_Trp_pos_wh_75_84,M_Trp_pos_wh_85_yr_over,M_Trp_pos_wh_Tot,M_In_med_tcom_15_19,M_In_med_tcom_20_24,M_In_med_tcom_25_34,M_In_med_tcom_35_44,M_In_med_tcom_45_54,M_In_med_tcom_55_64,M_In_med_tcom_65_74,M_In_med_tcom_75_84,M_In_med_tcom_85_yr_over,M_In_med_tcom_Tot,M_Fin_in_svc_15_19,M_Fin_in_svc_20_24,M_Fin_in_svc_25_34,M_Fin_in_svc_35_44,M_Fin_in_svc_45_54,M_Fin_in_svc_55_64,M_Fin_in_svc_65_74,M_Fin_in_svc_75_84,M_Fin_in_svc_85_yr_over,M_Fin_in_svc_Tot,M_Rnt_hrg_rea_est_serv_15_19,M_Rnt_hrg_rea_est_serv_20_24,M_Rnt_hrg_rea_est_serv_25_34,M_Rnt_hrg_rea_est_serv_35_44,M_Rnt_hrg_rea_est_serv_45_54,M_Rnt_hrg_rea_est_serv_55_64,M_Rnt_hrg_rea_est_serv_65_74,M_Rnt_hrg_rea_est_serv_75_84,M_Rnt_hrg_rea_est_serv_85_ov,M_Rnt_hrg_rea_est_serv_Tot,M_Prof_sc_tech_serv_15_19,M_Prof_sc_tech_serv_20_24,M_Prof_sc_tech_serv_25_34,M_Prof_sc_tech_serv_35_44,M_Prof_sc_tech_serv_45_54,M_Prof_sc_tech_serv_55_64,M_Prof_sc_tech_serv_65_74,M_Prof_sc_tech_serv_75_84,M_Prof_sc_tech_serv_85_over,M_Prof_sc_tech_serv_Tot,M_Adm_sup_serv_15_19,M_Adm_sup_serv_20_24,M_Adm_sup_serv_25_34,M_Adm_sup_serv_35_44,M_Adm_sup_serv_45_54,M_Adm_sup_serv_55_64,M_Adm_sup_serv_65_74,M_Adm_sup_serv_75_84,M_Adm_sup_serv_85_over,M_Adm_sup_serv_Tot,M_PubAd_saf_15_19,M_PubAd_saf_20_24,M_PubAd_saf_25_34,M_PubAd_saf_35_44,M_PubAd_saf_45_54,M_PubAd_saf_55_64,M_PubAd_saf_65_74,M_PubAd_saf_75_84,M_PubAd_saf_85_over,M_PubAd_saf_Tot,M_Ed_trng_15_19,M_Ed_trng_20_24,M_Ed_trng_25_34,M_Ed_trng_35_44,M_Ed_trng_45_54,M_Ed_trng_55_64,M_Ed_trng_65_74,M_Ed_trng_75_84,M_Ed_trng_85_over,M_Ed_trng_Tot,M_Hlth_cre_socia_assist_15_19,M_Hlth_cre_socia_assist_20_24,M_Hlth_cre_socia_assist_25_34,M_Hlth_cre_socia_assist_35_44,M_Hlth_cre_socia_assist_45_54,M_Hlth_cre_socia_assist_55_64,M_Hlth_cre_socia_assist_65_74,M_Hlth_cre_socia_assist_75_84,M_Hlth_cre_socia_assist_85_ov,M_Hlth_cre_socia_assist_Tot,M_Arts_rec_svc_15_19,M_Arts_rec_svc_20_24,M_Arts_rec_svc_25_34,M_Arts_rec_svc_35_44,M_Arts_rec_svc_45_54,M_Arts_rec_svc_55_64,M_Arts_rec_svc_65_74,M_Arts_rec_svc_75_84,M_Arts_rec_svc_85_yr_over,M_Arts_rec_svc_Tot,M_Oth_svc_15_19_yr,M_Oth_svc_20_24_yr,M_Oth_svc_25_34_yr,M_Oth_svc_35_44_yr,M_Oth_svc_45_54_yr,M_Oth_svc_55_64_yr,M_Oth_svc_65_74_yr,M_Oth_svc_75_84_yr,M_Oth_svc_85_yr_over,M_Oth_svc_Tot,M_Inad_desc_Ns_15_19,M_Inad_desc_Ns_20_24,M_Inad_desc_Ns_25_34,M_Inad_desc_Ns_35_44,M_Inad_desc_Ns_45_54,M_Inad_desc_Ns_55_64,M_Inad_desc_Ns_65_74,M_Inad_desc_Ns_75_84,M_Inad_desc_Ns_85_yr_over,M_Inad_desc_Ns_Tot
POA3521,0,0,0,0,9,0,3,0,0,14,0,3,0,0,0,0,0,0,0,6,0,0,0,3,7,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,9,14,14,4,7,3,0,0,54,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,4,8,6,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,6,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,6,4,0,0,0,0,0,13
POA3522,0,0,0,0,4,3,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,4,0,0,0,0,0,5,0,5,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
POA3523,0,4,3,10,12,10,3,6,0,60,0,0,12,19,10,11,5,0,0,57,3,3,11,16,20,30,13,4,0,102,0,0,0,0,5,4,0,0,0,10,8,6,24,15,24,33,12,0,0,117,0,0,0,0,0,6,5,0,0,15,4,3,0,6,10,3,9,0,0,41,4,0,3,7,8,3,3,0,0,25,0,0,7,10,17,19,4,0,0,53,0,0,0,0,0,0,4,0,0,7,0,0,0,0,7,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,11,3,8,0,0,28,0,0,3,3,4,9,0,0,0,16,0,0,3,4,12,22,0,0,0,47,0,0,0,0,3,6,3,0,0,16,0,0,0,3,7,14,5,0,0,30,0,0,4,0,0,5,0,0,0,9,3,3,0,4,9,12,9,0,0,39,0,0,4,5,10,21,0,0,0,52
POA3525,0,6,12,13,30,17,23,6,4,104,0,0,0,0,4,0,0,0,0,6,0,0,0,3,6,7,0,0,0,17,0,0,0,0,0,3,0,0,0,3,0,0,9,3,4,8,3,0,0,29,0,0,0,0,0,0,0,0,0,5,0,0,5,4,4,8,0,0,0,18,0,0,0,0,0,0,5,0,0,7,0,0,0,4,13,4,5,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,6,0,0,0,14,0,0,4,5,0,3,0,0,0,16,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,12,0,0,5,0,5,0,3,0,0,15
POA3527,0,7,8,6,7,22,17,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,7,0,0,0,0,0,0,3,0,0,7,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,3,0,0,0,15,0,0,5,0,0,3,0,0,0,6,6,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,9
POA3529,0,0,0,0,7,6,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA3530,0,0,0,0,4,4,5,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA3531,0,3,8,0,8,4,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA3533,0,8,8,18,14,16,13,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,10,0,0,0,0,4,0,0,0,0,6,0,0,4,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,5,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,10
POA3537,5,5,17,14,24,20,11,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,18,0,0,0,0,0,3,0,0,0,4,4,0,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,4,0,3,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,3,0,0,0,9,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,9
POA3540,0,3,8,0,6,10,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0
POA3542,0,0,5,3,4,8,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
POA3544,0,9,3,10,8,11,3,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
POA3546,0,0,8,13,11,13,14,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7
POA3549,13,34,148,123,82,65,37,3,0,500,0,0,0,0,0,0,0,0,0,0,0,0,8,10,6,13,4,0,0,37,0,0,0,0,0,0,0,0,0,6,0,3,19,4,4,12,6,0,0,47,3,0,9,8,5,12,0,0,0,44,9,4,3,8,5,8,7,0,0,38,0,0,5,4,3,0,5,0,0,19,0,0,3,3,4,11,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,3,17,21,11,8,0,0,0,60,0,3,3,9,0,6,0,0,0,16,0,0,4,4,0,4,5,0,0,14,0,0,0,0,0,3,0,0,0,11,5,4,0,0,0,0,0,0,0,11,7,3,3,8,4,0,0,0,0,28,4,11,31,25,13,10,3,0,0,101
POA3550,9,19,50,37,33,34,30,4,0,209,5,26,87,65,60,28,4,0,0,272,31,112,258,195,193,205,35,4,0,1031,0,9,33,36,39,39,3,0,0,157,77,214,388,232,239,182,30,11,0,1372,9,18,39,42,51,52,8,5,0,226,124,164,159,98,106,82,39,4,0,784,240,135,166,95,62,45,16,3,0,760,4,19,72,59,87,98,33,4,0,386,0,16,39,19,29,19,6,0,0,134,4,31,65,97,88,48,12,4,0,345,0,13,14,26,23,21,15,5,0,112,0,40,131,108,107,76,37,3,0,518,7,22,47,48,46,48,23,0,0,243,0,27,109,145,155,137,42,0,0,620,10,49,132,112,123,123,42,0,0,600,9,77,283,213,206,185,55,3,0,1037,14,32,34,15,19,15,6,5,0,137,19,39,81,61,60,73,25,0,0,362,15,45,86,60,66,69,20,7,4,361
POA3551,9,16,41,73,72,79,47,20,4,368,5,19,107,129,87,57,6,0,0,409,35,83,193,215,225,165,45,4,0,964,4,5,20,46,50,49,8,0,0,181,122,164,364,403,312,216,40,4,0,1623,6,16,21,46,61,55,21,3,0,237,157,100,115,146,116,92,33,3,0,753,196,53,40,35,35,23,12,0,0,394,12,21,78,82,115,126,42,0,0,467,0,7,19,23,21,13,3,0,0,82,3,17,61,108,82,41,4,0,0,316,4,8,7,19,23,13,3,0,0,77,0,22,67,98,90,47,25,5,0,355,8,11,28,52,37,32,18,0,0,182,3,23,99,153,203,118,33,0,0,629,10,23,89,117,94,80,21,0,0,437,8,29,107,172,153,102,41,3,0,607,21,16,16,22,35,19,6,0,0,131,17,24,69,79,80,62,25,0,0,360,19,29,66,70,75,65,18,4,0,348
POA3555,4,7,21,14,19,13,4,5,0,90,0,7,35,38,16,13,0,0,0,114,25,57,205,161,112,102,22,0,0,685,0,0,22,20,17,19,0,0,0,86,37,92,208,142,101,85,18,3,0,697,0,9,27,20,27,28,6,0,0,117,77,52,96,73,68,46,29,0,0,441,81,40,58,29,19,15,4,0,0,249,7,13,47,51,60,71,24,7,0,273,0,4,22,10,9,10,0,0,0,54,0,7,38,37,22,10,0,0,0,108,0,8,5,8,11,7,0,0,0,36,4,14,39,41,35,27,11,0,0,168,3,12,21,28,31,22,7,0,0,117,0,9,51,63,84,62,18,0,0,293,0,17,49,49,37,28,9,0,0,183,4,15,88,64,71,55,19,0,0,321,4,11,22,6,10,4,3,0,0,53,10,18,52,38,34,28,11,0,0,194,8,23,68,55,32,35,8,8,0,229
POA3556,0,9,20,10,19,15,19,4,0,102,3,12,38,17,17,5,4,0,0,91,10,40,117,95,95,84,18,0,0,469,0,0,10,6,14,8,3,0,0,47,30,94,151,107,84,85,22,0,0,576,0,3,21,19,20,19,5,0,0,83,31,41,60,40,36,34,6,0,0,258,60,27,28,17,16,10,0,0,0,161,4,7,17,36,32,62,15,0,0,182,0,6,0,7,8,0,0,0,0,26,0,0,13,14,3,4,0,0,0,43,0,3,3,0,0,8,4,0,0,20,0,3,24,22,18,11,6,0,0,82,3,7,23,12,17,12,0,0,0,72,0,10,30,30,39,40,8,0,0,161,4,9,26,21,22,20,3,0,0,100,0,11,54,36,38,36,14,0,0,193,4,5,11,9,7,8,0,0,0,47,4,18,45,29,24,18,3,0,0,145,9,16,45,37,42,29,13,4,0,186
POA3557,0,4,7,6,9,18,0,0,0,44,0,0,3,7,3,3,0,0,0,21,5,3,0,3,4,4,0,0,0,22,0,0,0,0,0,4,0,0,0,5,0,4,10,8,5,3,3,0,0,35,0,0,5,0,3,0,0,0,0,11,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,0,0,0,8,0,0,0,3,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,5,8,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6
POA3558,3,4,3,6,10,16,12,5,0,65,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,3,11,6,8,0,0,0,0,26,0,0,3,0,3,4,0,0,0,14,5,0,3,0,4,3,0,0,0,12,0,0,0,0,0,4,0,0,0,5,0,0,4,0,6,4,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,13,5,0,3,0,0,3,0,0,0,11
POA3559,5,3,3,6,12,20,12,8,0,71,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,0,0,0,10
POA3561,6,19,29,47,52,59,39,7,0,249,0,0,3,3,8,0,0,0,0,18,6,16,19,20,29,35,7,0,0,135,0,0,3,3,3,13,0,0,0,22,16,13,43,21,21,26,5,0,0,149,3,0,4,11,4,6,0,0,0,36,18,6,6,11,17,9,4,0,0,67,4,7,3,5,8,10,0,0,0,32,5,0,3,13,12,17,5,0,0,57,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,4,0,0,7,0,4,0,0,0,0,16,0,3,3,4,0,4,3,0,0,22,0,0,0,8,8,5,3,0,0,28,0,0,3,4,3,7,0,0,0,29,0,0,0,5,10,6,0,0,0,21,0,0,0,5,0,0,0,0,0,7,0,10,11,8,9,7,0,4,0,55,5,5,12,4,7,5,6,0,0,52
POA3562,0,5,6,0,6,7,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,5,0,0,0,3,0,0,7,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4
POA3563,0,3,15,19,13,22,7,8,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,12,5,4,3,0,0,21,0,0,0,0,0,3,0,0,0,3,9,0,0,0,0,3,0,0,0,7,6,0,0,3,0,0,0,0,0,7,0,0,4,0,6,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,6,0,0,7,3,0,3,0,0,0,10
POA3564,6,18,34,44,54,56,42,8,3,266,0,0,3,12,3,0,0,0,0,15,26,32,97,109,137,122,24,0,0,550,0,0,17,7,19,19,6,0,0,74,68,100,177,138,149,135,33,0,0,790,3,11,27,28,31,30,9,0,0,138,63,38,64,47,52,61,17,0,4,347,85,40,51,46,41,51,11,0,0,328,3,3,20,14,55,80,13,0,0,201,3,0,3,0,6,0,0,0,0,11,0,0,3,8,11,11,4,0,0,41,0,5,4,5,6,11,10,0,0,39,0,4,22,25,35,12,15,0,0,126,5,4,15,11,25,17,11,0,0,88,3,9,31,49,50,35,10,0,0,187,7,15,32,20,28,31,9,0,0,145,4,24,48,52,44,46,14,0,0,239,4,4,19,10,9,13,6,0,0,70,12,11,27,27,39,47,13,0,0,181,8,19,31,29,42,38,8,4,0,179
