POA_CODE_2021,M_Part_a_r_mar_0_14,M_Part_a_r_mar_15_24,M_Part_a_r_mar_25_34,M_Part_a_r_mar_35_44,M_Part_a_r_mar_45_54,M_Part_a_r_mar_55_64,M_Part_a_r_mar_65_74,M_Part_a_r_mar_75_84,M_Part_a_r_mar_85ov,M_Part_a_r_mar_Tot,M_Part_de_f_mar_0_14,M_Part_de_f_mar_15_24,M_Part_de_f_mar_25_34,M_Part_de_f_mar_35_44,M_Part_de_f_mar_45_54,M_Part_de_f_mar_55_64,M_Part_de_f_mar_65_74,M_Part_de_f_mar_75_84,M_Part_de_f_mar_85ov,M_Part_de_f_mar_Tot,M_LPar_0_14_yr,M_LPar_15_24_yr,M_LPar_25_34_yr,M_LPar_35_44_yr,M_LPar_45_54_yr,M_LPar_55_64_yr,M_LPar_65_74_yr,M_LPar_75_84_yr,M_LPar_85_yr_over,M_LPar_Tot,M_Child_u_15_0_14_yr,M_Child_u_15_15_24_yr,M_Child_u_15_25_34_yr,M_Child_u_15_35_44_yr,M_Child_u_15_45_54_yr,M_Child_u_15_55_64_yr,M_Child_u_15_65_74_yr,M_Child_u_15_75_84_yr,M_Child_u_15_85_yr_over,M_Child_u_15_Tot,M_Dep_stu15_24_0_14,M_Dep_stu15_24_15_24,M_Dep_stu15_24_25_34,M_Dep_stu15_24_35_44,M_Dep_stu15_24_45_54,M_Dep_stu15_24_55_64,M_Dep_stu15_24_65_74,M_Dep_stu15_24_75_84,M_Dep_stu15_24_85_over,M_Dep_stu15_24_Tot,M_Non_dep_child_0_14,M_Non_dep_child_15_24,M_Non_dep_child_25_34,M_Non_dep_child_35_44,M_Non_dep_child_45_54,M_Non_dep_child_55_64,M_Non_dep_child_65_74,M_Non_dep_child_75_84,M_Non_dep_child_85_over,M_Non_dep_child_Tot,M_Oth_rel_ind_0_14,M_Oth_rel_ind_15_24,M_Oth_rel_ind_25_34,M_Oth_rel_ind_35_44,M_Oth_rel_ind_45_54,M_Oth_rel_ind_55_64,M_Oth_rel_ind_65_74,M_Oth_rel_ind_75_84,M_Oth_rel_ind_85ov,M_Oth_rel_ind_Tot,M_Unrel_ind_liv_fam_hh_0_14,M_Unre_ind_liv_fam_hh_15_24,M_Unre_ind_liv_fam_hh_25_34,M_Unre_ind_liv_fam_hh_35_44,M_Unre_ind_liv_fam_hh_45_54,M_Unre_ind_liv_fam_hh_55_64,M_Unre_ind_liv_fam_hh_65_74,M_Unre_ind_liv_fam_hh_75_84,M_Unrel_ind_liv_fam_hh_85ov,M_Unrel_ind_liv_fam_hh_Tot,M_Group_hh_mem_0_14,M_Group_hh_mem_15_24,M_Group_hh_mem_25_34,M_Group_hh_mem_35_44,M_Group_hh_mem_45_54,M_Group_hh_mem_55_64,M_Group_hh_mem_65_74,M_Group_hh_mem_75_84,M_Group_hh_mem_85ov,M_Group_hh_mem_Tot,M_LPer_0_14_yr,M_LPer_15_24_yr,M_LPer_25_34_yr,M_LPer_35_44_yr,M_LPer_45_54_yr,M_LPer_55_64_yr,M_LPer_65_74_yr,M_LPer_75_84_yr,M_LPer_85_yr_over,M_LPer_Tot,M_Vis_from_within_Aus_0_14,M_Vis_from_within_Aus_15_24,M_Vis_from_within_Aus_25_34,M_Vis_from_within_Aus_35_44,M_Vis_from_within_Aus_45_54,M_Vis_from_within_Aus_55_64,M_Vis_from_within_Aus_65_74,M_Vis_from_within_Aus_75_84,M_Vis_from_within_Aus_85ov,M_Vis_from_within_Aus_Tot,M_OS_vis_0_14_yr,M_OS_vis_15_24_yr,M_OS_vis_25_34_yr,M_OS_vis_35_44_yr,M_OS_vis_45_54_yr,M_OS_vis_55_64_yr,M_OS_vis_65_74_yr,M_OS_vis_75_84_yr,M_OS_vis_85_yr_over,M_Overseas_v_Total,M_Tot_0_14_yr,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Part_r_mar_0_14,F_Part_r_mar_15_24,F_Part_r_mar_25_34,F_Part_r_mar_35_44,F_Part_r_mar_45_54,F_Part_r_mar_55_64,F_Part_r_mar_65_74,F_Part_r_mar_75_84,F_Part_r_mar_85ov,F_Part_r_mar_Tot,F_Part_de_f_mar_0_14,F_Part_de_f_mar_15_24,F_Part_de_f_mar_25_34,F_Part_de_f_mar_35_44,F_Part_de_f_mar_45_54,F_Part_de_f_mar_55_64,F_Part_de_f_mar_65_74,F_Part_de_f_mar_75_84,F_Part_de_f_mar_85ov,F_Part_de_f_mar_Tot,F_LPar_0_14_yr,F_LPar_15_24_yr,F_LPar_25_34_yr,F_LPar_35_44_yr,F_LPar_45_54_yr,F_LPar_55_64_yr,F_LPar_65_74_yr,F_LPar_75_84_yr,F_LPar_85_yr_over,F_LPar_Tot,F_Child_u_15_0_14_yr,F_Child_u_15_15_24_yr,F_Child_u_15_25_34_yr,F_Child_u_15_35_44_yr,F_Child_u_15_45_54_yr,F_Child_u_15_55_64_yr,F_Child_u_15_65_74_yr,F_Child_u_15_75_84_yr,F_Child_u_15_85_yr_over,F_Child_u_15_Tot,F_Dep_stu15_24_0_14,F_Dep_stu15_24_15_24,F_Dep_stu15_24_25_34,F_Dep_stu15_24_35_44,F_Dep_stu15_24_45_54,F_Dep_stu15_24_55_64,F_Dep_stu15_24_65_74,F_Dep_stu15_24_75_84,F_Dep_stu15_24_85_over,F_Dep_stu15_24_Tot,F_Non_dep_child_0_14,F_Non_dep_child_15_24,F_Non_dep_child_25_34,F_Non_dep_child_35_44,F_Non_dep_child_45_54,F_Non_dep_child_55_64,F_Non_dep_child_65_74,F_Non_dep_child_75_84,F_Non_dep_child_85_over,F_Non_dep_child_Tot,F_Oth_rel_ind_0_14,F_Oth_rel_ind_15_24,F_Oth_rel_ind_25_34,F_Oth_rel_ind_35_44,F_Oth_rel_ind_45_54,F_Oth_rel_ind_55_64,F_Oth_rel_ind_65_74,F_Oth_rel_ind_75_84,F_Oth_rel_ind_85ov,F_Oth_rel_ind_Tot
POA3825,..,11,253,425,500,707,683,405,94,3078,..,99,325,179,174,125,72,17,4,991,..,7,20,46,63,56,29,7,7,234,1640,..,..,..,..,..,..,..,..,1640,..,344,..,..,..,..,..,..,..,344,..,466,247,93,65,23,10,0,0,895,..,30,30,11,20,31,28,11,3,161,..,24,26,19,16,4,4,5,0,101,..,33,73,35,42,43,40,6,3,275,..,38,145,151,223,382,371,183,74,1572,32,28,38,22,19,17,13,9,6,188,0,0,4,0,0,0,0,0,0,5,1674,1085,1171,985,1121,1392,1240,639,185,9492,..,13,337,464,592,700,666,300,43,3109,..,142,328,188,171,102,57,7,0,998,..,44,194,225,229,122,61,29,28,931,1505,..,..,..,..,..,..,..,..,1505,..,368,..,..,..,..,..,..,..,368,..,280,122,48,18,5,7,0,0,486,..,30,16,11,18,45,44,24,13,195
POA3831,..,0,25,51,65,85,93,50,14,383,..,0,24,16,18,16,9,5,0,89,..,0,0,4,3,3,0,0,0,20,170,..,..,..,..,..,..,..,..,170,..,43,..,..,..,..,..,..,..,43,..,39,19,4,6,8,0,0,0,75,..,4,0,0,0,0,0,0,5,12,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,4,5,0,8,..,0,9,8,5,24,26,14,0,88,0,5,0,0,4,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,167,100,81,87,106,145,140,72,18,911,..,4,37,52,68,93,94,39,11,386,..,5,34,22,15,18,3,0,0,96,..,0,4,15,10,6,4,7,5,34,142,..,..,..,..,..,..,..,..,142,..,41,..,..,..,..,..,..,..,41,..,20,11,0,0,0,0,0,0,31,..,9,0,0,0,0,6,4,5,24
POA3832,..,0,0,0,5,13,15,12,0,42,..,0,4,4,3,0,5,0,0,15,..,0,0,0,0,0,0,0,0,0,18,..,..,..,..,..,..,..,..,18,..,5,..,..,..,..,..,..,..,5,..,3,0,3,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,5,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,12,12,13,14,20,16,0,103,..,0,0,10,3,13,19,5,0,43,..,0,3,3,0,7,0,0,0,18,..,0,0,4,4,0,0,0,0,10,18,..,..,..,..,..,..,..,..,18,..,6,..,..,..,..,..,..,..,6,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
POA3833,..,0,0,11,5,11,18,9,0,54,..,0,0,3,6,7,0,0,0,12,..,0,0,0,0,0,0,0,0,0,18,..,..,..,..,..,..,..,..,18,..,0,..,..,..,..,..,..,..,0,..,9,3,0,3,0,0,0,0,14,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,5,8,0,0,29,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,6,16,15,25,29,12,0,138,..,0,0,6,8,16,16,4,0,52,..,0,0,0,5,4,0,0,0,7,..,0,0,0,0,0,4,0,0,6,4,..,..,..,..,..,..,..,..,4,..,5,..,..,..,..,..,..,..,5,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,3,0,0
POA3835,..,0,11,14,12,27,24,8,3,93,..,0,4,6,7,0,3,0,0,21,..,0,0,0,0,4,0,0,0,4,48,..,..,..,..,..,..,..,..,48,..,9,..,..,..,..,..,..,..,9,..,13,6,0,0,0,0,0,0,20,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,5,0,11,5,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,24,17,21,32,35,35,18,3,225,..,0,13,13,10,29,21,6,0,94,..,0,0,5,5,6,0,0,0,21,..,0,4,0,7,0,0,0,0,15,34,..,..,..,..,..,..,..,..,34,..,11,..,..,..,..,..,..,..,11,..,12,5,0,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,3
POA3840,..,3,178,353,403,561,604,330,69,2503,..,65,232,149,132,97,41,16,0,735,..,4,13,39,68,38,22,16,7,202,1383,..,..,..,..,..,..,..,..,1383,..,265,..,..,..,..,..,..,..,265,..,332,198,75,67,25,6,0,0,703,..,51,37,20,24,19,17,9,4,186,..,22,30,16,8,11,5,0,0,91,..,47,57,26,31,49,28,9,0,249,..,31,119,113,197,279,261,119,57,1169,27,33,24,22,20,20,11,0,0,157,0,0,0,0,0,0,0,0,0,0,1408,848,882,810,947,1101,997,503,140,7643,..,12,272,358,460,629,514,248,39,2533,..,121,230,130,127,82,33,11,0,740,..,36,169,172,170,110,55,45,21,777,1247,..,..,..,..,..,..,..,..,1247,..,276,..,..,..,..,..,..,..,276,..,228,94,36,23,18,0,0,0,404,..,26,23,3,19,34,31,26,4,164
POA3842,..,3,65,100,112,172,179,100,12,733,..,28,85,43,38,14,7,9,0,222,..,0,5,7,20,6,14,3,5,58,444,..,..,..,..,..,..,..,..,444,..,77,..,..,..,..,..,..,..,77,..,100,55,26,5,7,0,0,0,199,..,13,7,7,10,3,3,4,0,51,..,3,10,3,3,4,4,0,0,28,..,22,16,5,8,16,4,5,0,76,..,15,29,39,47,60,45,35,3,277,19,7,13,6,6,3,0,0,0,54,0,0,0,0,0,0,0,0,0,0,460,273,282,243,246,284,258,158,22,2218,..,4,82,119,131,171,170,70,3,740,..,41,96,43,28,25,10,0,0,232,..,15,58,66,67,40,13,9,5,267,375,..,..,..,..,..,..,..,..,375,..,82,..,..,..,..,..,..,..,82,..,65,30,9,11,0,0,0,0,115,..,16,3,0,4,12,13,12,0,61
POA3844,..,15,492,972,947,1002,975,519,114,5026,..,137,596,294,215,174,74,24,4,1512,..,5,28,63,90,54,27,3,4,280,2758,..,..,..,..,..,..,..,..,2758,..,658,..,..,..,..,..,..,..,658,..,633,276,94,69,27,5,0,0,1102,..,55,47,27,19,26,24,5,3,217,..,42,35,15,16,12,5,0,0,128,..,78,123,45,43,44,38,16,3,384,..,54,238,215,229,305,255,159,62,1522,38,61,48,43,27,24,18,7,3,272,0,0,4,4,0,0,0,0,0,11,2798,1728,1884,1760,1653,1676,1427,736,193,13864,..,25,651,1082,990,1072,908,378,38,5154,..,214,614,292,204,146,73,17,3,1556,..,47,257,299,315,158,62,52,34,1220,2617,..,..,..,..,..,..,..,..,2617,..,625,..,..,..,..,..,..,..,625,..,410,141,52,28,26,9,0,0,669,..,57,40,4,24,47,34,28,15,251
POA3847,..,0,32,53,65,90,91,46,5,384,..,9,39,19,19,15,7,4,0,111,..,0,0,8,5,4,0,0,0,17,172,..,..,..,..,..,..,..,..,172,..,38,..,..,..,..,..,..,..,38,..,45,19,6,6,4,0,0,0,78,..,3,6,3,0,0,3,5,3,20,..,0,3,0,0,0,3,0,0,12,..,4,7,5,0,14,3,0,0,28,..,0,11,23,16,22,24,13,3,113,3,4,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,178,101,124,117,113,153,139,67,14,997,..,5,38,62,78,97,83,24,0,393,..,15,43,29,21,17,5,0,0,128,..,0,11,12,23,4,12,5,0,68,171,..,..,..,..,..,..,..,..,171,..,33,..,..,..,..,..,..,..,33,..,39,13,4,6,0,0,0,0,62,..,3,0,0,0,4,5,3,0,20
POA3850,..,8,249,444,430,515,491,300,60,2500,..,74,238,116,91,73,45,6,0,646,..,0,14,30,34,24,16,8,3,127,1372,..,..,..,..,..,..,..,..,1372,..,274,..,..,..,..,..,..,..,274,..,287,106,44,28,16,3,0,0,480,..,42,19,7,10,13,10,9,0,118,..,25,21,12,8,0,5,0,0,72,..,51,64,18,25,16,11,7,0,184,..,34,122,92,130,157,146,92,42,821,20,20,26,10,16,9,12,5,4,126,0,0,0,0,0,0,0,0,0,0,1391,818,860,771,771,835,739,424,121,6728,..,12,305,501,494,520,479,206,28,2546,..,110,236,109,101,59,28,10,0,653,..,22,107,142,202,82,32,32,21,635,1294,..,..,..,..,..,..,..,..,1294,..,308,..,..,..,..,..,..,..,308,..,178,61,16,14,13,3,0,0,289,..,26,14,7,16,29,25,22,6,143
POA3851,..,0,44,138,190,273,280,105,20,1049,..,6,40,41,43,51,27,10,0,221,..,0,5,11,6,12,7,0,0,46,399,..,..,..,..,..,..,..,..,399,..,110,..,..,..,..,..,..,..,110,..,82,35,20,12,7,0,0,0,160,..,9,5,0,0,13,8,4,5,51,..,4,4,4,0,0,0,0,0,19,..,8,3,7,12,15,14,6,0,57,..,6,18,24,56,109,135,42,11,397,6,11,11,8,6,6,0,7,0,49,0,0,0,0,0,0,0,0,0,0,403,233,155,254,335,486,482,168,30,2555,..,0,65,162,216,301,259,65,5,1078,..,13,48,36,57,53,19,3,0,227,..,3,19,26,24,15,7,8,6,102,338,..,..,..,..,..,..,..,..,338,..,93,..,..,..,..,..,..,..,93,..,68,24,7,3,0,0,0,0,106,..,10,6,0,0,13,5,6,4,47
POA3852,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,..,0,0,5,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA3854,..,0,23,57,61,78,50,29,4,298,..,11,26,11,16,8,6,4,0,70,..,0,6,0,0,0,0,0,0,11,135,..,..,..,..,..,..,..,..,135,..,32,..,..,..,..,..,..,..,32,..,41,15,0,4,0,0,0,0,68,..,0,4,0,6,0,0,0,0,8,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,3,0,0,3,..,0,0,4,6,17,20,0,0,53,0,3,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,135,86,75,74,93,110,82,32,4,691,..,0,29,56,71,81,46,19,3,307,..,5,22,15,15,14,3,0,0,73,..,0,3,5,11,4,7,3,0,28,140,..,..,..,..,..,..,..,..,140,..,35,..,..,..,..,..,..,..,35,..,32,10,0,0,0,0,0,0,44,..,0,0,0,0,0,3,0,0,9
POA3856,..,0,14,42,31,50,42,8,0,192,..,7,30,13,8,7,0,0,0,69,..,0,0,3,5,0,0,0,0,9,100,..,..,..,..,..,..,..,..,100,..,15,..,..,..,..,..,..,..,15,..,27,6,3,0,0,0,0,0,44,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,3,..,3,5,8,0,7,21,6,0,46,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,98,53,52,77,47,73,67,12,0,481,..,0,21,38,44,48,39,4,0,195,..,13,29,11,11,6,0,0,0,71,..,0,8,9,6,3,0,0,0,26,112,..,..,..,..,..,..,..,..,112,..,18,..,..,..,..,..,..,..,18,..,23,4,0,0,0,0,0,0,25,..,0,0,0,0,0,0,0,0,9
POA3857,..,0,7,12,13,23,26,6,0,79,..,0,5,3,6,7,4,0,0,17,..,0,0,0,0,0,0,0,0,0,24,..,..,..,..,..,..,..,..,24,..,3,..,..,..,..,..,..,..,3,..,8,4,0,0,0,0,0,0,18,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14,19,15,23,29,31,9,4,161,..,0,12,8,13,22,17,4,0,80,..,0,0,3,4,3,4,0,0,22,..,0,0,3,0,0,0,0,0,10,24,..,..,..,..,..,..,..,..,24,..,8,..,..,..,..,..,..,..,8,..,3,8,0,0,4,0,0,0,17,..,0,0,0,0,0,0,0,0,0
POA3858,..,0,27,69,86,120,132,70,11,517,..,13,39,25,36,19,12,4,0,140,..,0,0,6,8,6,3,3,0,27,256,..,..,..,..,..,..,..,..,256,..,54,..,..,..,..,..,..,..,54,..,73,33,11,8,0,0,0,0,127,..,5,0,0,0,3,9,3,0,26,..,6,10,0,0,0,0,0,0,15,..,3,0,0,3,8,9,0,0,29,..,0,19,12,14,44,53,20,10,173,8,0,0,3,0,5,4,3,0,23,0,0,0,0,0,0,0,0,0,3,266,158,134,133,157,208,210,103,25,1387,..,0,46,79,95,124,122,53,3,523,..,15,48,26,23,18,7,7,0,142,..,4,15,25,25,15,3,0,0,82,209,..,..,..,..,..,..,..,..,209,..,61,..,..,..,..,..,..,..,61,..,39,12,3,0,0,0,0,0,56,..,4,6,0,0,13,3,7,5,36
POA3859,..,3,20,25,26,35,31,20,4,163,..,12,13,6,13,4,4,0,0,58,..,0,0,4,0,3,0,0,0,10,70,..,..,..,..,..,..,..,..,70,..,18,..,..,..,..,..,..,..,18,..,22,5,0,0,4,0,0,0,32,..,0,0,0,0,0,0,0,0,9,..,0,4,3,0,0,0,0,0,9,..,5,6,6,0,0,0,6,0,16,..,0,10,9,9,13,12,3,4,47,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,76,64,54,44,53,61,51,27,4,432,..,0,22,29,26,44,37,10,4,165,..,5,21,8,15,0,0,0,0,55,..,0,3,8,3,0,0,4,0,17,94,..,..,..,..,..,..,..,..,94,..,13,..,..,..,..,..,..,..,13,..,10,7,0,0,0,0,0,0,11,..,4,0,0,0,0,3,0,0,9
POA3860,..,4,94,219,182,284,320,145,36,1285,..,30,123,47,62,46,32,11,0,345,..,0,4,14,13,9,12,0,4,60,639,..,..,..,..,..,..,..,..,639,..,129,..,..,..,..,..,..,..,129,..,142,51,25,24,3,0,0,0,245,..,21,5,0,5,8,4,0,0,38,..,3,0,0,0,5,4,0,0,21,..,7,16,10,0,9,13,0,0,55,..,14,51,40,51,81,88,55,13,400,12,18,12,8,3,8,8,0,0,60,0,0,0,0,0,0,0,0,0,0,646,372,363,355,344,453,477,213,57,3268,..,4,148,237,210,306,279,120,13,1318,..,64,98,60,57,42,27,9,0,355,..,6,34,72,69,28,19,12,4,246,625,..,..,..,..,..,..,..,..,625,..,149,..,..,..,..,..,..,..,149,..,95,24,10,0,9,0,0,0,148,..,16,0,5,4,14,6,9,0,62
POA3862,..,0,60,107,102,134,154,63,18,632,..,20,78,40,26,25,22,6,0,218,..,0,0,6,8,3,6,0,0,23,345,..,..,..,..,..,..,..,..,345,..,55,..,..,..,..,..,..,..,55,..,71,24,14,11,4,0,0,0,121,..,9,3,0,4,3,0,0,0,20,..,4,0,0,0,0,4,0,0,19,..,0,3,0,3,4,9,3,0,30,..,4,22,15,27,36,49,11,0,171,3,8,6,11,6,3,3,0,0,38,0,0,0,0,0,0,0,0,0,0,347,176,196,193,189,219,242,84,19,1658,..,0,80,117,102,151,139,53,10,652,..,29,85,31,36,28,17,3,0,224,..,5,18,19,27,4,8,6,0,80,295,..,..,..,..,..,..,..,..,295,..,70,..,..,..,..,..,..,..,70,..,38,20,4,3,0,0,0,0,63,..,3,0,0,0,6,0,6,0,24
POA3864,..,0,0,5,11,12,12,9,0,40,..,0,3,10,0,3,0,0,0,13,..,0,0,0,0,0,0,0,0,0,13,..,..,..,..,..,..,..,..,13,..,3,..,..,..,..,..,..,..,3,..,7,4,0,0,0,0,0,0,9,..,4,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,8,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,7,11,11,22,25,10,0,108,..,0,4,9,8,21,7,8,0,42,..,0,5,5,0,4,0,0,0,16,..,0,0,0,0,0,0,0,0,3,20,..,..,..,..,..,..,..,..,20,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0
POA3865,..,0,8,12,15,27,23,11,0,89,..,0,4,8,5,7,3,4,0,28,..,0,0,0,3,0,0,0,0,6,40,..,..,..,..,..,..,..,..,40,..,3,..,..,..,..,..,..,..,3,..,12,11,0,0,0,0,0,0,22,..,0,0,0,0,4,0,0,0,6,..,0,3,3,0,0,0,0,0,13,..,3,10,11,0,0,0,0,0,24,..,0,5,0,6,0,5,3,4,24,0,0,3,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,4,42,23,39,39,27,31,35,13,7,261,..,0,5,15,15,18,27,12,0,96,..,5,5,3,4,5,3,4,0,30,..,0,3,0,5,4,0,0,0,10,33,..,..,..,..,..,..,..,..,33,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,4,0,4
POA3869,..,0,31,57,64,75,71,34,6,337,..,3,33,17,14,18,11,0,0,105,..,0,0,4,4,0,0,0,0,9,147,..,..,..,..,..,..,..,..,147,..,41,..,..,..,..,..,..,..,41,..,34,27,6,7,0,0,0,0,73,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,4,0,0,0,6,..,3,5,9,14,23,11,0,5,61,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,152,88,94,93,100,118,102,43,11,791,..,4,37,60,67,90,58,26,0,339,..,10,24,14,22,18,7,0,0,104,..,0,4,3,7,15,7,5,4,48,142,..,..,..,..,..,..,..,..,142,..,29,..,..,..,..,..,..,..,29,..,26,10,0,0,0,0,0,0,43,..,0,0,0,0,3,0,0,0,5
POA3870,..,0,7,28,41,50,61,29,0,229,..,5,16,15,17,16,4,6,0,74,..,0,3,0,4,0,0,0,0,10,95,..,..,..,..,..,..,..,..,95,..,18,..,..,..,..,..,..,..,18,..,19,13,4,6,0,0,0,0,39,..,7,0,0,3,0,3,3,0,12,..,6,0,0,0,0,0,0,0,5,..,0,0,0,0,5,0,0,0,9,..,5,4,6,7,32,22,4,8,77,3,0,3,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,100,53,48,54,73,107,92,40,8,587,..,3,14,25,37,73,42,18,0,221,..,6,18,14,11,17,7,0,0,77,..,0,4,4,10,10,0,0,0,36,79,..,..,..,..,..,..,..,..,79,..,26,..,..,..,..,..,..,..,26,..,15,14,4,0,0,0,0,0,32,..,8,0,0,0,5,0,4,0,14
POA3871,..,0,26,72,106,119,139,66,12,537,..,5,24,33,35,26,17,5,0,148,..,0,0,0,12,5,5,3,0,28,253,..,..,..,..,..,..,..,..,253,..,67,..,..,..,..,..,..,..,67,..,42,24,7,12,4,0,0,0,86,..,3,4,0,0,4,0,0,0,21,..,6,3,0,0,0,3,0,0,10,..,0,3,0,0,3,6,0,0,14,..,0,14,20,27,43,34,26,5,165,3,0,3,3,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,256,127,108,143,190,205,200,104,17,1349,..,0,51,74,108,127,129,52,4,538,..,3,32,33,30,23,15,5,0,148,..,5,18,29,21,9,12,4,3,88,230,..,..,..,..,..,..,..,..,230,..,69,..,..,..,..,..,..,..,69,..,26,9,6,4,6,0,0,0,58,..,4,0,3,0,5,4,0,3,15
POA3873,..,0,4,18,9,13,13,5,0,62,..,0,5,0,0,0,0,0,0,12,..,0,0,3,0,0,0,0,0,5,51,..,..,..,..,..,..,..,..,51,..,3,..,..,..,..,..,..,..,3,..,4,7,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,4,..,0,0,5,4,4,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,14,18,25,14,27,19,7,0,171,..,0,4,20,11,14,15,4,0,66,..,0,5,4,4,0,0,0,0,14,..,0,0,0,0,0,0,0,0,4,16,..,..,..,..,..,..,..,..,16,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6
POA3874,..,0,0,8,17,29,41,12,0,111,..,0,6,8,8,5,0,0,0,31,..,0,0,0,0,0,0,0,0,0,29,..,..,..,..,..,..,..,..,29,..,9,..,..,..,..,..,..,..,9,..,3,7,4,0,0,3,0,0,17,..,0,0,0,0,3,0,0,0,8,..,0,0,0,0,0,0,0,0,5,..,0,4,0,0,0,0,5,0,12,..,0,0,0,4,17,18,10,0,47,0,3,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,24,25,19,22,33,59,78,22,4,274,..,0,0,9,18,33,35,10,0,110,..,4,9,5,5,8,5,0,0,37,..,0,0,3,6,3,0,4,0,19,31,..,..,..,..,..,..,..,..,31,..,12,..,..,..,..,..,..,..,12,..,6,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,3
