SA2_CODE_2021,M_Nat_Phy_Sci_15_24,M_Nat_Phy_Sci_25_34,M_Nat_Phy_Sci_35_44,M_Nat_Phy_Sci_45_54,M_Nat_Phy_Sci_55_64,M_Nat_Phy_Sci_65_74,M_Nat_Phy_Sci_75_84,M_Nat_Phy_Sci_85ov,M_Nat_Phy_Sci_Tot,M_IT_15_24,M_IT_25_34,M_IT_35_44,M_IT_45_54,M_IT_55_64,M_IT_65_74,M_IT_75_84,M_IT_85ov,M_IT_Tot,M_Egnr_rel_Tech_15_24_yr,M_Egnr_rel_Tech_25_34_yr,M_Egnr_rel_Tech_35_44_yr,M_Egnr_rel_Tech_45_54_yr,M_Egnr_rel_Tech_55_64_yr,M_Egnr_rel_Tech_65_74_yr,M_Egnr_rel_Tech_75_84_yr,M_Egnr_rel_Tech_85_yr_over,M_Egnr_rel_Tech_Tot,M_Arc_Bld_15_24_yr,M_Arc_Bld_25_34_yr,M_Arc_Bld_35_44_yr,M_Arc_Bld_45_54_yr,M_Arc_Bld_55_64_yr,M_Arc_Bld_65_74_yr,M_Arc_Bld_75_84_yr,M_Arc_Bld_85_yr_over,M_Arc_Bld_Tot,M_Agric_Env_Rel_Stud_15_24,M_Agric_Env_Rel_Stud_25_34,M_Agric_Env_Rel_Stud_35_44,M_Agric_Env_Rel_Stud_45_54,M_Agric_Env_Rel_Stud_55_64,M_Agric_Env_Rel_Stud_65_74,M_Agric_Env_Rel_Stud_75_84,M_Agric_Env_Rel_Stud_85_over,M_Agric_Envir_Rel_Stud_Tot,M_Hlth_15_24_yr,M_Hlth_25_34_yr,M_Hlth_35_44_yr,M_Hlth_45_54_yr,M_Hlth_55_64_yr,M_Hlth_65_74_yr,M_Hlth_75_84_yr,M_Hlth_85_yr_over,M_Hlth_Tot,M_Edu_15_24_yr,M_Edu_25_34_yr,M_Edu_35_44_yr,M_Edu_45_54_yr,M_Edu_55_64_yr,M_Edu_65_74_yr,M_Edu_75_84_yr,M_Edu_85_yr_over,M_Edu_Tot,M_Mgmt_Cmrce_15_24_yr,M_Mgmt_Cmrce_25_34_yr,M_Mgmt_Cmrce_35_44_yr,M_Mgmt_Cmrce_45_54_yr,M_Mgmt_Cmrce_55_64_yr,M_Mgmt_Cmrce_65_74_yr,M_Mgmt_Cmrce_75_84_yr,M_Mgmt_Cmrce_85_yr_over,M_Mgmt_Cmrce_Tot,M_Scty_Cul_15_24_yr,M_Scty_Cul_25_34_yr,M_Scty_Cul_35_44_yr,M_Scty_Cul_45_54_yr,M_Scty_Cul_55_64_yr,M_Scty_Cul_65_74_yr,M_Scty_Cul_75_84_yr,M_Scty_Cul_85_yr_over,M_Scty_Cul_Tot,M_Crtve_Arts_15_24_yr,M_Crtve_Arts_25_34_yr,M_Crtve_Arts_35_44_yr,M_Crtve_Arts_45_54_yr,M_Crtve_Arts_55_64_yr,M_Crtve_Arts_65_74_yr,M_Crtve_Arts_75_84_yr,M_Crtve_Arts_85_yr_over,M_Crtve_Arts_Tot,M_FoodHos_PsnlSvcs_15_24_yr,M_FoodHos_PsnlSvcs_25_34_yr,M_FoodHos_PsnlSvcs_35_44_yr,M_FoodHos_PsnlSvcs_45_54_yr,M_FoodHos_PsnlSvcs_55_64_yr,M_FoodHos_PsnlSvcs_65_74_yr,M_FoodHos_PsnlSvcs_75_84_yr,M_FoodHos_PsnlSvcs_85_over,M_FoodHos_PsnlSvcs_Tot,M_Mix_Fld_Prog_15_24_yr,M_Mix_Fld_Prog_25_34_yr,M_Mix_Fld_Prog_35_44_yr,M_Mix_Fld_Prog_45_54_yr,M_Mix_Fld_Prog_55_64_yr,M_Mix_Fld_Prog_65_74_yr,M_Mix_Fld_Prog_75_84_yr,M_Mix_Fld_Prog_85_over,M_Mix_Fld_Prog_Tot,M_Fld_stud_inad_desc_15_24,M_Fld_stud_inad_desc_25_34,M_Fld_stud_inad_desc_35_44,M_Fld_stud_inad_desc_45_54,M_Fld_stud_inad_desc_55_64,M_Fld_stud_inad_desc_65_74,M_Fld_stud_inad_desc_75_84,M_Fld_stud_inad_desc_85_over,M_Fld_stud_inad_desc_Tot,M_Fld_stud_ns_15_24_yr,M_Fld_stud_ns_25_34_yr,M_Fld_stud_ns_35_44_yr,M_Fld_stud_ns_45_54_yr,M_Fld_stud_ns_55_64_yr,M_Fld_stud_ns_65_74_yr,M_Fld_stud_ns_75_84_yr,M_Fld_stud_ns_85_yr_over,M_Fld_stud_ns_Tot,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Nat_Phy_Sci_15_24_yr,F_Nat_Phy_Sci_25_34_yr,F_Nat_Phy_Sci_35_44_yr,F_Nat_Phy_Sci_45_54_yr,F_Nat_Phy_Sci_55_64_yr,F_Nat_Phy_Sci_65_74_yr,F_Nat_Phy_Sci_75_84_yr,F_Nat_Phy_Sci_85_yr_over,F_Nat_Phy_Sci_Tot,F_IT_15_24_yr,F_IT_25_34_yr,F_IT_35_44_yr,F_IT_45_54_yr,F_IT_55_64_yr,F_IT_65_74_yr,F_IT_75_84_yr,F_IT_85_yr_over,F_IT_Tot,F_Egnr_rel_Tech_15_24_yr,F_Egnr_rel_Tech_25_34_yr,F_Egnr_rel_Tech_35_44_yr,F_Egnr_rel_Tech_45_54_yr,F_Egnr_rel_Tech_55_64_yr,F_Egnr_rel_Tech_65_74_yr,F_Egnr_rel_Tech_75_84_yr,F_Egnr_rel_Tech_85_yr_over,F_Egnr_rel_Tech_Tot,F_Arc_Bld_15_24_yr,F_Arc_Bld_25_34_yr,F_Arc_Bld_35_44_yr,F_Arc_Bld_45_54_yr,F_Arc_Bld_55_64_yr,F_Arc_Bld_65_74_yr,F_Arc_Bld_75_84_yr,F_Arc_Bld_85_yr_over,F_Arc_Bld_Tot,F_Agric_Env_Rel_Stud_15_24,F_Agric_Env_Rel_Stud_25_34,F_Agric_Env_Rel_Stud_35_44,F_Agric_Env_Rel_Stud_45_54,F_Agric_Env_Rel_Stud_55_64,F_Agric_Env_Rel_Stud_65_74,F_Agric_Env_Rel_Stud_75_84,F_Agric_Env_Rel_Stud_85_over,F_Agric_Envir_Rel_Stud_Tot,F_Hlth_15_24_yr,F_Hlth_25_34_yr,F_Hlth_35_44_yr,F_Hlth_45_54_yr,F_Hlth_55_64_yr,F_Hlth_65_74_yr,F_Hlth_75_84_yr,F_Hlth_85_yr_over,F_Hlth_Tot,F_Edu_15_24_yr,F_Edu_25_34_yr,F_Edu_35_44_yr,F_Edu_45_54_yr,F_Edu_55_64_yr,F_Edu_65_74_yr,F_Edu_75_84_yr,F_Edu_85_yr_over,F_Edu_Tot,F_Mgmt_Cmrce_15_24_yr,F_Mgmt_Cmrce_25_34_yr
309011229,4,9,8,17,6,4,0,0,50,7,12,14,12,5,5,0,0,50,22,81,77,69,65,60,37,3,398,18,93,89,60,54,26,11,6,357,0,12,6,6,0,5,0,0,28,7,43,36,31,17,5,0,0,141,5,15,18,9,22,20,7,0,103,34,92,94,50,39,31,14,6,355,13,46,34,27,25,15,4,0,160,5,32,21,15,9,8,0,0,88,13,30,17,18,16,4,0,0,97,0,0,0,0,0,0,0,0,4,0,5,12,10,6,5,0,0,27,29,78,56,34,29,17,19,5,280,152,555,474,351,290,199,102,22,2139,4,11,10,6,0,8,0,0,44,0,0,3,3,0,0,0,0,13,0,13,9,3,9,0,0,0,34,4,18,15,3,8,6,0,0,48,4,3,3,6,0,0,0,0,23,24,129,86,49,40,30,10,3,379,13,63,50,57,51,33,10,0,282,48,153
309021230,6,6,6,0,7,10,7,4,48,0,12,6,3,3,5,0,0,38,21,73,42,56,87,128,48,13,473,13,52,41,54,56,70,10,6,309,4,6,5,7,11,10,3,0,42,11,33,21,27,21,27,4,3,139,4,18,19,11,14,31,13,6,108,15,66,60,46,62,55,36,8,337,3,26,25,27,23,31,6,6,146,4,18,15,9,6,9,5,0,61,7,24,15,18,16,7,6,5,93,0,0,0,0,0,0,0,0,0,0,0,6,5,5,10,0,0,28,17,57,50,48,63,80,64,48,421,102,393,306,310,376,472,196,91,2249,5,7,7,6,6,5,0,4,46,0,0,6,3,4,0,0,0,14,0,11,4,6,4,0,0,3,24,0,13,9,3,6,0,0,0,26,0,11,5,4,0,0,4,0,24,28,97,59,38,72,51,14,5,370,8,39,27,33,53,74,25,6,261,39,109
309021231,4,15,22,9,9,12,7,0,74,0,9,16,19,3,7,0,0,56,25,126,126,121,143,130,61,9,736,30,126,111,102,90,62,18,5,544,0,13,19,15,24,5,3,0,87,5,59,40,49,44,39,13,0,252,6,33,29,20,25,33,5,7,160,33,84,96,92,69,51,36,8,478,25,51,50,53,53,32,20,0,282,12,39,33,20,15,9,0,4,129,8,21,25,22,28,9,6,4,128,0,0,0,0,0,0,0,0,0,5,9,0,7,11,6,7,0,45,36,94,68,70,72,51,59,46,497,200,669,636,598,579,450,236,93,3458,0,15,26,6,10,6,3,0,62,0,0,3,8,0,0,0,0,18,0,11,11,3,6,0,0,0,43,0,12,18,4,6,3,0,0,48,3,6,7,3,5,5,0,0,27,31,192,135,104,116,66,18,9,671,15,75,96,91,93,81,45,0,502,64,164
309021232,0,8,6,17,6,0,0,0,41,7,12,20,11,7,0,0,0,54,38,69,92,102,139,99,51,14,618,15,79,99,94,60,48,25,0,416,3,5,16,19,13,4,0,0,58,5,22,25,28,24,6,7,0,117,0,17,20,18,20,21,3,4,106,40,35,58,75,41,30,15,7,305,25,30,30,32,19,15,6,5,154,6,17,21,6,9,0,0,0,65,23,9,29,31,14,12,3,4,135,0,0,0,0,0,0,0,0,0,4,10,9,8,0,6,4,4,32,29,26,25,43,36,21,41,21,239,191,345,440,491,390,276,153,62,2348,3,7,10,3,5,3,5,0,35,0,0,7,4,6,5,0,0,21,0,3,8,8,10,9,4,0,44,0,6,17,4,5,0,0,0,28,0,6,12,4,3,0,0,0,30,36,82,107,75,76,40,21,4,438,19,45,82,96,61,43,12,8,356,44,67
309021233,0,3,7,8,5,10,10,0,50,4,12,23,21,4,4,0,0,68,53,91,131,132,134,149,76,28,796,36,87,126,109,80,61,33,4,534,3,8,23,30,11,7,3,0,88,11,27,46,32,24,14,7,0,159,4,13,27,28,30,25,10,0,138,39,53,96,85,54,43,27,5,392,16,32,57,32,40,39,5,0,228,10,14,28,21,3,9,3,0,93,17,19,24,44,22,10,16,3,155,0,0,0,0,0,0,0,0,0,0,3,12,8,9,7,3,0,48,46,30,47,54,30,18,44,19,288,256,397,646,602,442,399,232,66,3037,4,4,19,5,6,6,0,0,59,0,4,7,4,4,0,0,0,21,0,10,4,7,8,3,4,0,37,0,11,10,10,0,4,0,0,37,0,0,10,3,0,3,0,0,25,31,95,118,100,102,63,21,8,539,17,54,116,106,63,64,22,0,445,78,116
309021234,6,13,19,11,6,10,4,0,74,10,15,23,17,14,4,0,0,78,47,174,151,169,182,155,88,21,995,41,183,184,146,127,93,39,16,813,8,20,24,33,30,12,6,0,122,9,89,54,41,39,21,6,0,270,5,30,32,40,34,39,22,0,202,51,158,164,120,78,67,30,16,679,37,64,69,58,39,44,8,0,326,17,57,53,15,12,15,4,0,164,21,33,34,34,18,7,6,0,167,0,0,0,0,0,0,0,0,3,0,8,10,16,13,7,0,0,64,52,106,81,80,57,71,37,13,502,295,935,895,789,653,560,251,74,4455,9,23,19,6,5,5,0,0,76,0,5,3,6,9,5,0,0,33,0,23,8,10,11,8,6,0,57,10,25,15,10,6,3,0,0,71,7,10,4,4,5,6,0,0,39,63,268,187,114,104,87,33,4,864,24,110,131,119,136,98,34,4,653,90,253
309031235,14,22,16,18,11,14,5,0,88,6,33,37,28,15,3,3,0,123,31,95,89,114,134,111,76,17,671,21,42,61,54,50,34,25,9,301,0,3,7,12,0,5,6,0,46,24,58,54,28,37,7,7,6,206,8,12,13,19,22,12,11,4,92,65,87,104,90,73,44,32,0,503,28,41,46,26,36,21,4,0,214,10,19,14,4,5,8,6,0,64,13,18,29,28,22,13,8,0,132,0,0,0,0,0,0,0,0,0,0,9,7,7,12,5,6,0,47,43,46,37,33,27,37,37,11,267,265,497,515,460,429,312,217,54,2759,16,16,21,8,8,14,4,0,78,0,4,18,7,5,4,0,0,45,0,7,15,3,5,0,4,0,41,5,12,3,3,0,0,0,0,27,3,5,6,5,0,5,0,0,24,38,126,119,117,84,53,38,6,593,16,39,64,85,52,48,28,3,335,64,120
309031236,3,11,8,7,7,3,0,0,48,5,21,34,12,10,10,0,0,95,31,78,73,87,100,99,72,14,554,32,63,55,58,58,49,23,9,326,4,12,6,15,9,3,0,0,45,6,44,31,24,24,13,0,0,139,0,15,16,15,20,15,6,0,78,77,128,77,78,66,39,22,10,485,14,45,30,33,22,19,6,0,178,14,28,13,13,5,3,0,0,83,17,41,18,28,20,12,0,0,132,0,0,0,0,0,4,0,0,6,4,9,7,0,9,4,0,0,45,42,79,52,65,47,52,50,32,419,256,568,425,426,375,327,195,64,2636,9,9,11,6,0,3,4,0,50,0,7,11,9,6,3,0,0,36,4,14,7,12,13,8,0,0,55,4,14,9,9,4,8,0,0,41,6,6,0,0,0,0,0,0,11,47,117,73,78,87,51,6,5,468,11,49,45,56,55,33,15,6,268,73,155
309031237,0,7,12,6,3,7,3,0,36,0,16,19,11,7,4,0,0,63,24,67,104,99,107,144,121,29,694,15,53,51,43,52,49,43,11,327,4,4,11,12,11,3,3,0,40,3,26,20,20,16,15,8,4,112,9,9,4,16,5,24,8,5,72,28,37,64,42,39,57,22,10,300,15,26,19,20,25,28,9,0,140,14,23,5,4,9,4,3,0,65,15,17,24,37,24,19,10,4,142,0,0,0,0,0,0,0,0,0,0,7,9,0,6,8,5,0,35,28,36,31,34,31,46,77,19,318,153,323,371,353,340,413,311,73,2341,0,13,4,10,6,5,0,0,36,0,5,6,0,4,0,0,0,14,0,3,0,4,9,4,0,0,31,0,7,8,3,0,0,0,0,21,0,3,0,5,0,0,0,0,15,21,70,74,58,81,77,42,8,432,15,26,54,65,47,51,18,8,285,49,89
309031238,7,25,16,19,12,11,3,3,106,14,56,40,30,13,6,0,0,169,62,155,141,144,181,162,99,19,967,28,111,94,89,100,87,49,12,566,4,15,23,27,22,4,4,0,107,11,80,58,34,31,16,9,3,238,4,22,20,19,34,28,23,0,144,68,144,127,107,88,70,28,10,634,42,83,77,58,63,32,24,0,381,26,37,39,23,11,9,7,0,149,35,76,66,69,39,31,14,0,327,6,0,0,0,0,0,0,0,15,3,10,15,17,10,3,3,0,71,104,124,105,110,96,99,96,63,798,406,929,829,745,703,560,359,116,4652,12,32,26,9,12,12,3,0,106,5,15,16,11,9,11,0,0,61,8,16,13,16,17,11,4,0,93,6,18,17,14,11,4,0,0,67,10,12,12,12,4,0,0,0,39,78,207,142,126,149,98,28,16,844,21,77,90,87,89,78,41,3,494,98,237
309031239,0,5,4,8,8,12,11,0,50,8,7,14,14,8,8,5,0,56,30,45,78,139,157,161,119,28,759,18,57,55,91,90,63,32,4,419,0,4,3,9,7,11,7,0,44,5,8,19,36,30,25,12,0,137,5,9,13,6,22,26,10,0,96,35,34,57,81,111,90,39,6,456,22,21,20,35,37,32,15,0,179,0,8,17,9,15,9,0,4,57,7,6,4,16,12,12,11,5,76,0,0,0,0,0,0,0,0,5,4,0,0,5,8,7,9,0,34,44,33,37,68,68,66,51,16,374,178,239,319,520,573,523,317,70,2740,7,7,0,12,15,8,0,0,53,0,0,12,5,3,3,0,0,23,0,3,9,3,0,0,7,0,21,0,3,8,6,5,6,0,0,30,0,6,0,5,3,0,0,4,18,23,49,63,90,83,60,27,5,398,10,28,49,71,86,91,32,3,364,43,77
309031240,0,6,8,9,7,10,3,4,48,8,11,17,16,15,6,3,0,70,9,50,73,109,147,149,125,28,693,23,42,49,75,62,62,41,8,355,0,6,4,8,0,7,6,0,35,7,17,9,27,25,19,8,7,132,0,5,11,15,22,20,12,3,87,36,37,60,73,74,88,54,17,427,12,20,18,32,31,28,15,5,166,10,12,5,9,9,4,5,3,56,10,16,21,15,19,15,10,0,109,0,0,0,0,0,0,0,0,3,0,7,0,4,8,3,12,3,42,30,27,41,44,37,44,48,21,300,147,260,312,449,458,463,333,95,2518,10,5,8,9,8,4,0,0,45,0,0,4,3,8,5,0,0,26,0,0,3,13,9,7,7,0,43,3,0,7,5,4,6,0,0,23,0,4,0,0,0,0,3,0,15,32,34,63,71,86,79,40,10,408,5,21,32,65,49,57,33,6,269,49,61
309041241,0,8,9,8,9,9,7,0,46,0,5,9,4,4,5,0,0,27,13,32,46,56,86,64,17,4,322,12,26,46,37,52,31,7,0,224,0,8,20,20,24,13,0,0,79,0,0,16,19,3,8,3,0,61,0,4,4,11,7,11,0,0,34,11,15,16,33,20,25,4,0,124,8,9,4,12,19,16,4,0,80,4,15,5,7,6,9,0,0,50,4,12,11,9,17,7,4,0,65,0,0,0,0,0,0,0,0,0,0,0,7,3,5,5,5,0,26,13,11,27,28,30,19,12,6,138,76,150,219,255,279,201,79,8,1265,0,4,5,8,8,3,4,0,40,0,0,0,3,0,0,0,0,5,0,3,5,10,5,0,0,0,19,5,0,5,5,0,0,0,0,18,0,8,4,8,8,5,0,0,37,10,35,44,40,42,30,3,0,206,4,11,20,27,28,31,6,0,136,16,33
309041242,4,13,8,20,27,30,14,0,126,3,16,27,32,17,10,3,0,115,55,111,188,245,257,223,131,23,1236,22,50,125,129,124,85,29,9,581,6,15,25,43,44,18,10,0,164,4,29,30,45,51,40,14,5,224,3,9,24,36,40,54,19,5,181,100,60,80,110,116,74,31,12,581,34,49,62,68,70,59,20,4,361,24,36,26,31,12,13,11,4,155,9,23,25,40,25,23,4,0,150,0,0,0,3,0,0,0,0,4,3,5,21,19,14,17,3,0,74,71,64,105,99,80,77,48,18,567,342,472,752,913,884,730,341,82,4508,10,8,23,25,24,10,0,0,98,0,6,7,11,5,4,0,0,36,3,4,6,16,11,10,7,0,56,5,7,12,16,11,5,0,0,44,6,14,19,13,15,4,3,0,77,54,99,141,169,162,123,49,13,807,13,47,111,137,142,133,45,12,639,117,99
309051243,4,4,10,11,10,12,0,0,50,0,4,13,14,3,4,0,0,40,21,59,84,85,116,97,34,8,498,18,53,72,94,89,45,15,6,388,0,6,8,8,9,9,0,0,46,5,10,28,25,27,21,4,0,120,0,4,12,24,18,19,5,0,72,20,19,47,65,42,37,19,0,247,8,6,34,29,22,23,12,0,128,9,15,19,14,7,6,3,0,75,6,7,10,13,17,4,3,5,68,0,0,0,0,0,0,0,0,0,3,0,4,13,0,4,0,0,25,20,33,31,34,35,22,17,17,219,117,217,374,420,396,293,118,37,1975,4,6,13,5,9,5,0,3,46,0,0,4,3,4,3,0,0,13,0,0,4,6,9,0,0,0,25,0,7,6,4,6,0,0,0,30,0,4,9,6,6,5,0,0,24,16,45,72,81,74,56,9,8,365,3,16,46,62,57,35,12,5,248,30,47
309051244,3,8,18,21,13,17,8,3,81,17,26,51,42,20,9,6,0,165,55,141,210,247,251,150,97,16,1167,49,121,157,180,114,83,37,8,740,6,12,29,32,15,8,7,3,118,15,39,62,99,45,22,5,0,293,4,19,39,59,35,43,8,5,206,67,78,157,210,110,67,29,3,714,38,49,81,85,49,34,20,4,352,28,34,47,28,11,4,9,0,168,24,23,41,52,31,18,10,0,192,0,0,0,0,0,0,0,0,6,0,6,11,15,10,9,5,0,70,61,62,93,73,53,43,28,13,428,370,626,1010,1128,765,499,261,54,4702,15,15,23,32,19,13,5,0,113,0,0,7,19,5,5,0,0,42,9,10,14,20,11,3,3,0,73,8,15,18,21,8,3,0,0,74,4,0,12,11,6,3,0,0,39,46,153,214,220,127,91,29,10,892,25,88,195,188,119,66,28,8,721,91,176
309051245,3,0,11,11,3,7,0,3,37,10,10,16,21,5,0,0,0,69,28,64,85,121,89,56,32,7,484,13,43,65,78,32,21,9,5,266,0,4,11,11,5,5,0,0,33,9,33,53,55,17,9,3,0,173,0,13,28,18,18,14,3,0,96,35,41,103,94,46,20,12,0,353,27,20,43,45,28,17,8,0,182,9,14,20,13,3,4,0,0,53,14,10,22,16,12,5,0,0,79,0,0,0,0,0,0,0,0,0,3,3,5,8,4,7,0,0,26,33,27,41,35,12,12,9,4,167,195,284,502,515,271,184,79,20,2044,0,3,6,15,0,7,0,0,35,0,3,4,5,0,0,0,0,14,0,6,12,4,4,0,0,0,30,0,3,7,4,5,0,0,0,23,3,3,7,0,3,0,0,0,18,35,83,128,96,60,28,14,0,456,17,41,88,86,37,28,10,0,304,55,105
309061246,9,3,3,5,3,6,3,0,44,7,11,25,18,8,10,0,0,77,48,117,101,114,146,137,81,25,772,29,90,111,96,77,60,38,3,503,0,8,20,20,11,3,7,3,78,8,45,45,39,32,19,17,4,208,4,24,28,14,19,25,16,0,123,53,107,124,129,80,74,43,3,610,26,58,53,61,33,27,3,4,276,16,42,24,25,13,4,4,0,122,13,39,37,29,25,13,8,0,170,0,0,0,0,0,0,0,0,0,0,11,7,14,5,4,5,4,50,44,53,58,47,42,56,30,23,341,251,606,637,602,508,446,250,72,3375,7,9,12,6,9,0,5,0,48,3,3,13,5,4,3,0,0,28,4,12,8,4,5,5,9,0,45,4,14,12,10,0,4,0,0,53,3,10,8,6,0,0,5,0,27,42,133,107,93,106,83,26,10,591,17,72,86,99,75,57,24,6,432,77,166
309061247,0,0,8,6,9,0,0,0,31,3,11,18,15,14,5,0,0,60,16,85,88,102,110,83,55,17,566,17,50,76,66,48,33,22,7,313,4,3,10,13,9,6,3,0,57,9,18,14,16,16,4,0,0,90,3,7,10,11,7,22,7,0,65,31,53,59,43,34,26,7,0,253,13,34,37,19,18,7,4,0,136,5,19,13,4,3,4,0,0,46,14,18,25,29,17,17,9,0,117,0,0,0,0,0,0,0,0,3,4,9,13,9,8,9,4,0,42,26,42,46,32,21,14,19,12,211,143,359,413,359,324,217,138,43,1990,5,13,8,0,6,0,0,0,34,3,0,4,8,6,0,0,0,21,0,3,3,7,11,0,6,0,37,0,3,0,3,0,0,0,0,12,0,3,0,0,0,0,0,0,12,23,83,69,69,72,39,17,6,379,12,39,60,63,49,32,18,4,273,37,82
309061248,10,8,13,17,14,17,6,0,82,15,51,54,27,13,9,0,0,172,100,244,254,252,227,191,121,29,1413,50,139,154,132,112,87,51,14,739,11,13,37,40,29,12,4,6,140,15,40,48,33,33,25,8,0,201,10,22,31,27,31,21,13,5,154,67,124,146,128,82,56,27,14,648,32,76,70,65,37,39,17,3,355,29,41,31,21,16,13,3,0,150,30,52,64,77,34,26,9,0,291,0,3,0,4,0,0,0,0,5,9,12,23,11,13,9,6,0,80,94,98,96,95,79,70,54,40,617,461,930,1015,921,716,572,324,116,5044,16,14,26,15,17,12,0,0,98,6,14,8,3,7,0,0,0,37,9,21,16,17,7,4,10,0,88,3,18,15,13,9,0,0,0,59,5,9,13,14,6,3,0,0,53,62,199,181,131,152,88,34,22,870,20,91,144,125,86,78,26,14,585,106,248
309061249,13,6,7,20,7,3,7,0,64,15,52,64,40,6,4,0,0,183,77,169,225,256,197,129,63,6,1120,43,92,142,129,81,42,27,5,559,9,12,20,24,14,5,0,0,80,12,59,67,51,32,9,7,0,233,4,20,20,24,25,18,4,4,118,84,115,188,150,68,45,15,0,667,46,67,71,70,48,18,7,0,323,24,39,27,19,11,3,0,0,130,20,35,76,53,26,23,3,4,246,0,0,0,0,0,0,0,0,4,12,6,15,19,9,5,0,0,63,65,65,78,65,35,22,17,0,356,427,732,1005,917,564,333,146,21,4152,10,21,34,13,6,3,0,0,92,4,13,18,13,6,0,0,0,46,0,10,16,24,14,9,9,0,70,4,12,12,3,3,0,0,0,38,3,7,8,8,3,0,0,0,30,69,185,231,168,106,35,12,0,814,27,96,134,123,56,29,10,5,479,111,191
309061250,4,4,3,3,11,6,0,0,42,3,16,25,11,7,0,0,0,59,28,46,81,112,152,109,56,8,599,23,47,73,73,68,40,27,6,350,0,7,8,18,10,5,5,0,58,3,13,20,35,18,13,3,0,106,0,11,19,9,15,13,5,0,75,35,40,47,81,48,39,14,0,306,21,22,33,25,25,18,7,0,151,14,15,15,20,7,8,0,0,78,8,5,16,20,14,11,0,4,77,0,0,0,0,0,0,0,0,0,6,4,7,8,3,6,3,0,29,35,25,41,42,27,34,30,23,252,176,243,393,463,406,304,155,48,2185,8,8,5,6,4,7,5,0,39,0,6,4,4,5,0,0,0,19,4,0,7,5,4,8,0,0,37,4,5,12,3,7,4,0,0,34,0,0,0,7,5,4,0,0,15,22,54,74,87,74,38,21,0,380,10,32,68,71,70,47,8,3,315,32,64
309071251,10,19,10,17,9,7,0,0,73,14,61,72,39,12,10,0,0,212,116,246,213,195,151,86,35,0,1046,42,137,141,102,70,35,9,0,541,5,22,19,20,3,5,0,0,68,25,64,46,33,26,8,3,0,200,7,23,22,18,15,8,0,0,97,90,202,186,163,97,38,9,0,787,42,114,73,71,29,15,3,0,352,46,53,31,19,7,5,0,0,164,38,85,68,47,14,0,0,0,251,4,8,0,0,0,0,0,0,7,10,21,21,10,13,0,0,0,73,115,228,142,87,43,27,4,0,650,554,1278,1048,815,495,249,76,8,4520,11,16,18,15,7,3,4,0,70,4,20,20,8,10,0,0,0,54,16,28,19,14,9,7,3,0,90,8,12,11,8,5,0,0,0,47,0,10,5,5,6,0,0,0,28,91,227,140,146,80,39,5,0,730,38,133,128,104,40,21,6,0,464,125,335
309071252,10,8,12,22,14,15,0,4,88,15,33,50,36,15,7,0,0,165,70,139,210,280,266,201,103,24,1303,45,110,118,137,106,57,40,11,619,8,20,14,30,30,6,7,3,127,19,41,54,66,36,17,6,4,252,8,16,36,24,20,24,10,0,145,86,108,140,185,115,98,35,10,783,55,49,64,73,48,29,16,0,331,37,21,29,19,10,8,3,0,135,27,33,53,41,40,14,10,0,227,0,0,0,0,0,0,0,0,4,7,10,20,27,3,18,5,0,100,73,70,70,80,40,44,34,22,412,461,661,885,1015,758,548,268,85,4685,14,22,17,23,15,6,5,0,96,0,9,15,9,0,4,0,0,42,8,17,21,20,12,20,7,4,97,4,27,15,9,9,3,0,0,69,4,0,4,4,4,0,0,0,32,66,158,181,173,139,79,33,12,842,21,78,104,136,98,61,31,10,543,107,202
309071253,3,5,8,12,14,19,14,0,82,10,16,34,26,12,13,3,0,114,32,79,99,165,211,230,156,28,998,24,73,75,99,93,75,50,8,490,5,3,3,15,12,12,7,6,61,7,27,34,32,40,37,19,10,202,0,8,20,12,26,20,14,0,106,78,82,148,190,220,181,88,14,999,25,48,32,57,53,60,25,8,310,21,14,17,6,14,11,3,0,86,6,18,23,19,15,17,13,0,112,3,0,0,0,6,0,0,0,3,4,0,7,13,9,7,4,5,46,39,72,63,78,71,90,67,27,507,255,451,569,717,792,761,471,93,4125,6,6,13,20,6,12,3,0,71,0,3,6,8,16,6,0,0,37,0,3,12,16,7,5,7,6,64,3,11,14,13,13,4,4,0,59,0,4,0,9,4,0,0,0,18,39,88,81,101,101,100,38,6,554,11,45,68,79,87,87,40,8,423,71,158
309071254,7,0,0,6,0,0,0,0,21,3,5,8,0,8,5,0,0,26,22,62,70,89,92,63,28,6,421,15,40,39,41,44,29,12,0,213,0,5,5,10,6,8,3,0,29,0,3,4,9,13,5,0,0,33,0,6,5,7,0,12,0,0,23,11,12,27,34,26,9,0,0,117,8,7,5,7,15,8,5,0,54,5,0,3,4,3,0,0,0,17,5,12,4,9,11,0,0,0,32,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,0,0,11,14,18,25,30,20,23,4,3,138,77,163,203,241,230,157,58,5,1137,6,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,4,0,7,8,3,6,0,0,0,24,0,7,4,4,3,0,0,0,17,0,5,0,4,3,0,0,0,14,8,32,24,29,35,13,3,0,140,5,29,34,30,18,19,5,0,141,14,41
