SA2_CODE_2021,Num_pns_pres_Cen_Ngt_1_Fam_hh,Nu_pn_pre_Cen_Ngt_1_No_fam_hh,Num_pns_pres_Cen_Ngt_1_Tot,Num_pns_pres_Cen_Ngt_2_Fam_hh,Nu_pn_pre_Cen_Ngt_2_No_fam_hh,Num_pns_pres_Cen_Ngt_2_Tot,Num_pns_pres_Cen_Ngt_3_Fam_hh,Nu_pn_pre_Cen_Ngt_3_No_fam_hh,Num_pns_pres_Cen_Ngt_3_Tot,Num_pns_pres_Cen_Ngt_4_Fam_hh,Nu_pn_pre_Cen_Ngt_4_No_fam_hh,Num_pns_pres_Cen_Ngt_4_Tot,Num_pns_pres_Cen_Ngt_5_Fam_hh,Nu_pn_pre_Cen_Nt_5_Non_fam_hh,Nu_pn_pre_Cen_Ngt_5_Tot,Num_pn_pres_Cen_Ngt_6m_Fam_hh,Nu_pn_pre_Ce_Ngt_6m_No_fam_hh,Num_pns_pres_Cen_Ngt_6m_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
604021090,33,271,298,447,34,485,205,8,214,151,4,157,61,3,62,28,0,28,929,318,1247
604021091,51,650,704,921,158,1078,336,28,363,270,16,286,133,6,134,64,8,71,1774,867,2640
604021092,29,294,325,504,66,566,190,14,208,162,5,166,72,7,76,34,3,36,988,390,1375
604031093,20,259,276,229,48,275,78,11,90,54,3,56,24,4,29,10,0,10,405,321,729
604031094,28,433,463,535,123,657,192,23,215,166,22,185,102,14,114,52,0,54,1074,612,1682
604031095,30,515,544,535,85,621,182,21,201,143,15,157,85,14,98,46,3,50,1007,654,1660
604031096,31,381,408,535,99,634,195,19,212,179,20,196,60,7,68,51,0,54,1050,528,1578
604031097,51,982,1033,557,155,708,184,35,220,142,23,172,52,4,58,31,0,30,1024,1197,2217
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011002,95,1366,1458,806,405,1214,316,143,456,237,63,295,62,15,82,23,0,28,1535,1996,3525
701011003,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
701011004,35,490,530,416,117,530,199,35,238,141,19,163,68,9,74,22,5,28,885,677,1560
701011005,41,433,475,391,163,555,194,67,260,168,21,187,59,9,64,32,0,35,884,693,1577
701011006,33,199,238,237,63,303,159,30,193,99,16,116,57,0,56,51,5,59,644,318,961
701011007,30,385,418,264,117,382,173,33,202,140,15,151,43,6,51,24,0,29,677,561,1237
701011008,48,515,564,430,184,616,272,61,331,152,28,186,47,9,53,36,6,40,991,795,1784
701011009,30,308,338,283,247,534,176,49,225,146,21,168,64,5,71,21,6,21,725,629,1354
701021010,14,114,131,173,45,217,135,11,150,99,13,115,53,12,65,37,7,39,516,208,719
701021011,23,126,154,200,42,238,155,14,174,129,13,141,70,4,76,36,3,39,611,202,814
701021012,7,132,142,99,183,288,69,27,102,78,26,100,32,5,44,32,13,43,327,396,717
701021013,19,225,241,228,62,287,190,23,211,158,22,182,69,15,79,63,3,66,728,346,1074
701021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
701021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021016,22,480,508,307,104,411,174,31,202,108,10,123,49,0,50,21,4,20,683,636,1317
701021017,0,8,8,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,3,13,13
701021018,17,92,106,152,41,188,101,12,110,100,12,106,52,4,54,45,0,49,459,160,616
701021019,32,353,386,361,95,458,259,36,296,260,21,283,131,14,149,107,6,112,1148,529,1677
701021020,38,329,362,436,113,551,282,46,324,252,20,274,102,14,113,66,5,69,1172,527,1699
701021021,76,176,252,347,189,540,357,27,388,450,32,483,190,13,199,113,4,120,1534,448,1982
701021022,26,452,473,442,196,638,235,37,279,186,26,212,92,17,104,91,12,101,1071,741,1814
701021023,17,285,299,236,77,318,197,32,230,111,12,121,55,4,58,18,8,25,628,414,1046
701021024,7,124,132,170,39,203,118,10,124,104,14,116,57,9,60,44,6,49,495,191,686
701021025,36,486,526,367,143,509,254,41,287,172,30,195,65,8,71,47,3,50,927,714,1644
701021026,30,409,439,307,127,429,207,29,235,148,11,165,68,5,77,41,6,40,803,579,1382
701021027,18,235,252,198,53,245,127,21,152,108,16,125,49,7,63,41,7,40,538,340,879
701021028,16,115,130,143,45,184,135,18,151,101,13,116,58,0,59,43,0,42,491,195,680
701021029,16,106,124,139,29,170,107,12,123,85,9,93,50,4,55,50,4,52,444,168,615
701021030,23,104,122,203,52,255,168,27,195,141,22,156,58,3,62,43,8,47,633,210,842
701031031,34,286,317,336,414,749,158,50,203,180,79,261,102,37,141,72,16,92,875,887,1765
701031032,87,458,549,694,149,847,418,52,467,462,38,502,254,6,257,199,8,213,2118,714,2830
701031033,0,5,5,6,9,14,0,0,0,0,0,0,0,0,0,0,0,0,5,19,25
701031034,25,275,298,315,180,504,169,58,230,174,48,222,77,17,93,50,4,58,812,587,1404
701031035,44,425,473,368,278,648,179,57,240,185,61,239,99,29,124,96,21,115,971,862,1833
701041036,35,310,342,282,63,342,210,26,234,170,14,192,62,8,66,35,0,36,797,419,1210
701041037,31,219,252,252,59,316,177,20,203,136,16,149,60,10,67,38,8,42,692,333,1025
701041038,56,239,292,399,73,478,279,20,301,277,17,290,123,4,126,75,4,79,1210,362,1567
701041039,28,412,440,279,81,358,152,34,189,140,19,154,80,10,83,41,11,51,722,568,1288
701041040,31,295,323,203,78,282,157,47,203,135,34,169,72,14,84,49,8,56,652,469,1117
701041041,56,268,320,365,72,439,277,29,306,271,19,289,116,7,123,65,0,61,1138,399,1539
701041042,90,331,417,464,118,578,421,41,461,406,21,430,186,16,200,98,0,98,1656,531,2188
701041043,73,419,487,496,119,612,374,60,441,370,27,396,188,26,209,107,6,115,1601,660,2264
701041044,25,291,315,301,61,358,184,37,222,151,19,169,80,12,91,44,3,51,787,411,1203
702011045,31,487,521,391,139,529,220,38,263,180,17,200,81,9,94,70,4,76,980,705,1682
702011046,48,613,661,426,147,571,289,42,333,254,19,275,120,11,124,99,6,101,1232,834,2065
702011047,29,364,395,368,122,491,261,43,303,232,13,248,112,9,119,75,3,82,1078,554,1632
702011048,33,489,529,423,109,534,280,52,324,239,13,251,140,17,153,90,8,94,1200,687,1888
702011049,35,512,553,351,91,440,226,40,268,169,21,186,83,5,88,45,0,49,911,668,1582
702011050,4,502,508,139,359,491,36,26,64,40,21,59,30,9,41,59,3,62,309,913,1219
702011051,20,382,407,226,510,731,129,41,175,107,46,154,43,28,68,49,13,59,576,1017,1596
702011052,3,258,267,129,175,306,71,18,87,73,14,88,70,10,78,209,0,209,553,478,1031
702011053,0,200,200,72,97,169,46,9,56,62,16,75,43,0,47,191,6,197,420,327,742
702011054,0,129,129,61,53,116,38,7,42,42,4,49,54,4,52,119,4,120,308,202,511
702021055,3,170,176,92,298,388,52,20,72,61,19,76,53,7,53,114,4,114,377,510,886
702021056,16,405,422,197,177,372,109,26,141,81,11,99,54,7,61,113,3,118,571,634,1211
702031057,45,807,854,471,964,1435,163,145,307,111,113,224,62,32,91,74,16,82,926,2073,3002
702031058,4,154,159,65,174,241,33,21,57,47,11,59,33,10,43,105,6,113,282,377,660
702031059,3,52,53,44,16,61,35,9,36,41,0,41,54,0,51,149,0,149,323,75,397
702031060,3,152,155,128,22,149,104,7,109,83,3,88,58,4,61,104,0,107,489,187,672
702031061,6,127,132,79,44,120,76,6,79,87,8,88,93,9,103,414,0,413,749,190,934
702041062,10,129,139,92,23,116,89,5,91,107,12,117,80,5,84,119,0,115,494,178,674
702041063,4,193,204,106,83,186,104,11,116,111,7,114,90,3,96,529,4,536,949,300,1247
702041064,30,245,274,187,89,274,138,46,185,165,38,209,78,17,100,31,11,39,627,445,1077
702051065,4,247,250,77,649,727,36,47,79,38,66,107,40,29,67,140,6,151,338,1043,1384
702051066,0,234,238,118,258,377,64,21,82,68,24,99,68,8,82,267,4,269,596,553,1150
702051067,81,969,1052,733,648,1383,408,109,514,380,113,494,215,46,259,206,31,234,2027,1914,3938
702051068,4,182,182,58,117,173,53,5,54,45,8,59,44,3,45,155,12,165,351,328,681
797979799,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
801011001,16,146,166,281,36,316,132,12,144,186,20,207,71,10,79,23,0,23,706,217,924
801011002,68,1642,1706,1294,400,1691,391,125,515,214,27,239,69,8,76,27,0,27,2063,2194,4256
801011003,30,818,846,847,165,1010,326,115,438,256,46,296,102,14,113,42,3,49,1592,1164,2756
801011004,18,321,343,319,49,366,200,19,220,175,3,179,68,3,72,30,3,31,809,398,1206
801011005,21,381,399,368,60,429,190,16,209,154,14,164,46,0,50,19,0,22,806,470,1272
801011006,32,395,427,654,79,729,446,18,463,518,11,531,212,11,223,103,0,102,1966,516,2490
801011007,23,328,354,623,57,680,350,28,371,396,12,412,120,5,127,47,10,52,1558,438,2000
801011008,21,461,482,576,65,639,288,26,316,258,12,271,115,8,123,51,6,58,1310,584,1892
801011009,15,183,194,353,39,389,215,10,231,240,7,253,105,5,108,56,3,59,984,254,1242
801011010,10,106,119,233,15,251,132,6,133,142,4,154,70,0,72,19,0,19,608,134,740
801011011,18,224,242,358,44,402,202,14,218,227,4,229,85,8,91,42,3,39,932,297,1231
801011012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011013,13,316,330,380,52,432,165,5,168,173,5,179,65,0,65,33,5,38,829,385,1218
801011014,16,265,281,401,40,443,190,5,196,192,5,199,83,11,93,49,0,49,927,329,1260
801011015,23,720,740,654,98,754,363,29,393,297,22,317,102,5,105,55,0,60,1493,872,2363
801011016,35,509,544,813,86,907,445,55,500,467,42,515,170,16,185,94,10,103,2035,714,2748
801011017,14,332,352,415,59,478,250,15,261,220,7,235,66,4,71,46,4,55,1016,427,1441
801011018,20,206,228,248,96,342,156,87,247,123,28,149,37,5,42,27,8,37,618,428,1047
801011019,32,495,526,682,86,765,465,15,482,510,17,521,161,0,161,88,0,90,1926,621,2553
801011020,21,412,438,363,75,436,165,34,204,156,24,176,48,4,52,24,0,24,773,554,1328
801011021,14,169,187,335,23,357,157,13,168,153,3,159,68,8,76,40,0,38,765,223,989
801011022,17,254,275,348,35,386,179,9,194,219,12,233,99,0,97,45,6,49,916,316,1239
801011023,12,419,429,301,73,377,149,28,178,155,8,163,46,9,58,24,0,24,689,540,1231
801011024,20,321,342,299,49,343,197,11,213,181,13,189,69,3,74,31,5,37,791,393,1189
801011025,9,201,214,286,28,315,138,8,150,168,3,172,77,4,81,26,0,26,700,255,951
801011026,5,160,167,269,18,295,148,14,165,198,3,197,78,7,86,46,6,48,750,205,952
801011111,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3
801011142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011143,0,47,45,64,8,68,39,0,39,49,3,57,18,0,22,12,0,13,187,57,247
801011144,0,5,5,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
801031031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7
801031032,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
801031113,11,345,348,82,81,158,32,10,45,25,0,24,10,6,8,3,5,13,158,440,595
801031114,0,21,21,6,3,17,5,5,6,10,0,6,0,0,0,0,0,0,23,32,55
801031115,3,17,18,12,4,19,10,0,9,11,6,12,3,0,0,3,0,3,45,27,69
801041034,34,352,379,529,68,598,364,9,377,484,18,505,163,5,165,74,4,76,1651,454,2105
801041035,33,232,264,388,48,441,419,20,435,554,28,589,274,12,289,160,7,167,1830,346,2180
801041036,49,396,439,494,58,559,480,22,501,498,12,509,147,9,156,72,3,74,1746,506,2253
801041037,24,321,351,455,47,502,283,23,306,375,8,387,116,5,121,52,0,54,1303,413,1712
801041038,25,156,182,315,31,343,265,18,293,396,7,402,135,6,148,48,0,48,1195,220,1410
801041039,36,536,577,619,144,762,444,68,508,483,36,524,199,15,217,98,9,104,1887,802,2688
801041040,47,825,866,891,187,1074,511,63,570,482,52,538,165,20,183,98,19,115,2188,1157,3346
801041043,5,26,27,33,4,41,15,0,17,10,0,10,16,0,16,4,0,4,86,24,112
801041044,44,520,562,631,125,755,464,73,537,580,34,620,252,12,263,105,11,111,2068,775,2848
801041045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
801041046,62,996,1059,1097,145,1246,674,44,718,694,37,730,289,9,297,112,3,119,2932,1237,4171
801041047,35,311,349,733,43,773,391,14,409,497,13,508,195,3,197,64,0,72,1923,385,2304
801041048,28,459,484,605,75,684,359,18,378,331,11,345,138,7,147,65,3,64,1522,581,2104
801041116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041118,0,49,50,47,12,59,44,3,52,52,6,51,22,0,24,6,0,6,178,66,248
801041119,0,4,4,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,3,15,15
801041120,15,181,200,338,52,396,346,25,362,421,12,438,172,9,177,92,3,96,1382,283,1669
801041121,12,64,77,124,19,141,132,7,140,156,11,159,72,0,78,62,0,62,555,102,653
801041122,6,63,68,139,18,157,169,6,178,209,6,219,74,6,78,40,3,37,635,103,734
801051049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051050,26,623,651,506,93,601,285,69,357,309,20,334,103,18,122,43,3,44,1277,829,2111
801051051,60,1594,1653,991,457,1450,217,153,368,94,25,118,23,15,36,6,0,6,1393,2245,3636
801051053,27,950,975,619,241,856,121,53,169,45,11,52,8,6,11,0,0,3,809,1251,2068
801051054,23,491,515,404,116,518,154,94,249,123,23,151,32,9,42,22,4,23,763,734,1493
801051055,18,453,473,419,98,520,232,63,296,230,31,263,80,10,92,51,5,54,1034,662,1695
801051056,25,316,340,305,49,349,166,23,191,240,8,251,87,3,87,16,0,16,833,397,1235
801051057,43,971,1011,717,198,914,251,74,329,229,39,267,65,12,76,14,3,17,1321,1300,2620
801051058,41,595,638,595,138,735,278,106,380,312,57,370,138,19,153,39,9,49,1407,924,2325
801051060,31,864,897,618,232,849,190,96,284,112,28,144,41,3,46,11,3,20,1003,1233,2230
801051061,59,749,801,758,129,887,388,78,463,414,30,444,118,5,123,28,3,27,1759,990,2745
801051123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051124,35,590,625,577,96,675,239,55,295,183,29,210,79,15,90,20,6,28,1136,787,1921
801051125,6,11,23,46,13,59,35,3,33,28,4,33,6,0,9,0,0,0,126,33,156
801051126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051127,16,308,320,194,57,245,65,17,78,48,14,63,18,7,29,3,0,10,334,405,748
801051128,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
801061062,20,354,377,363,38,404,170,18,187,194,14,201,57,3,60,26,4,29,826,429,1253
801061063,21,237,257,284,47,332,96,15,107,79,0,82,30,0,33,14,0,14,528,301,828
801061064,41,882,923,711,163,871,269,35,304,214,21,234,94,3,101,28,0,28,1359,1100,2460
801061066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061067,44,775,823,632,118,749,373,38,408,365,28,397,126,8,137,45,3,43,1586,974,2558
801061068,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
801061069,17,197,217,279,38,320,154,11,169,216,11,229,82,5,86,34,5,36,784,270,1046
801061070,20,322,339,441,41,486,157,17,176,175,6,184,62,4,67,27,0,27,881,395,1280
801061129,18,514,538,310,97,409,70,19,85,40,10,52,9,4,14,5,0,9,452,649,1095
801061130,0,11,11,0,5,5,3,0,3,0,0,0,0,0,0,0,0,0,7,12,22
801061131,60,1679,1739,1091,403,1492,270,77,351,131,19,155,24,3,31,11,0,8,1591,2188,3776
801071071,35,350,380,469,45,510,327,13,339,373,6,379,126,0,128,66,0,70,1396,414,1812
801071072,33,369,406,404,42,447,221,14,238,226,6,225,104,4,108,50,0,49,1035,438,1478
801071073,34,376,414,613,75,689,348,20,369,379,6,383,149,8,158,53,0,52,1577,486,2062
801071074,27,376,407,556,64,616,316,21,336,336,8,347,119,6,123,81,0,78,1427,480,1905
801071075,24,326,347,494,34,527,314,7,323,372,9,379,135,3,142,66,0,69,1411,383,1793
801071076,17,132,148,368,21,389,163,0,167,225,0,227,95,0,96,25,0,25,894,158,1050
801071077,16,174,182,288,26,316,173,4,178,179,5,185,81,3,81,32,0,32,765,209,968
801071078,40,631,672,854,61,923,512,23,540,504,8,513,182,4,189,95,0,93,2191,735,2923
801071079,11,173,181,380,24,398,201,9,206,214,8,222,76,7,82,35,0,34,911,216,1132
801071080,38,909,942,662,130,788,232,24,261,127,12,141,35,0,37,8,0,8,1102,1073,2173
801071081,25,374,395,453,51,499,282,14,298,283,10,291,96,0,102,55,0,55,1198,443,1638
801071082,90,1391,1480,1852,199,2054,924,63,982,894,45,936,395,11,407,164,10,174,4321,1722,6041
801071083,8,63,67,157,11,171,86,0,86,118,3,118,40,0,40,11,0,11,417,77,494
801071084,35,551,585,663,77,741,310,15,324,329,9,336,119,0,122,72,5,71,1531,649,2181
801071085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801071086,3,123,123,192,15,212,117,10,129,101,3,106,34,0,34,23,0,23,480,149,627
801071087,29,255,285,310,35,348,200,14,212,170,9,181,83,3,85,34,0,38,831,320,1147
801071088,19,243,261,386,31,422,251,10,260,246,8,261,98,5,104,44,0,44,1051,295,1346
801071089,0,10,8,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17
801071090,37,649,690,888,93,982,480,26,504,486,18,502,200,9,212,87,0,93,2182,796,2975
801071132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801081091,18,173,192,358,22,379,165,10,173,197,3,204,77,0,77,27,0,27,836,208,1042
801081092,26,247,275,376,43,417,206,12,216,230,8,239,77,4,84,30,0,36,951,319,1261
801081093,20,336,361,345,31,377,159,8,172,209,3,212,94,9,97,30,5,35,855,398,1248
801081094,19,279,294,357,31,389,169,12,185,171,8,180,58,8,68,14,0,16,789,330,1129
801081095,24,330,356,394,35,435,183,13,195,209,7,216,84,8,93,24,0,27,924,398,1324
801081096,9,183,194,243,29,276,105,13,120,114,4,121,63,0,68,23,0,23,567,227,795
801081097,22,305,327,300,54,356,158,16,170,171,9,176,70,0,70,24,0,24,740,383,1124
801081098,24,381,402,447,55,499,220,15,239,239,8,248,93,8,98,26,0,27,1048,478,1521
801081133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
801091099,21,333,350,287,46,329,156,26,179,139,13,148,59,4,62,30,0,29,680,409,1098
801091100,32,478,512,601,68,670,297,23,316,410,9,419,138,3,142,30,4,36,1504,584,2088
801091101,16,357,371,401,31,429,231,20,245,235,6,242,82,6,86,41,0,40,1002,412,1420
801091102,16,301,315,359,42,402,170,10,177,247,8,254,94,0,94,40,0,40,932,360,1291
801091103,14,288,309,312,33,339,173,15,188,200,7,208,86,5,87,23,5,27,815,346,1156
801091104,11,186,195,339,30,367,159,5,168,119,6,125,43,0,43,29,0,29,699,225,929
801091105,31,482,513,341,52,396,170,27,199,186,11,197,55,9,60,30,0,32,821,576,1400
801091106,13,403,419,444,59,512,167,17,184,192,7,198,82,3,84,30,3,31,920,506,1421
801091107,9,41,51,119,8,127,56,4,57,49,3,53,25,0,25,12,0,16,266,61,323
801091108,15,322,341,292,35,322,156,9,165,159,5,161,67,0,69,21,0,21,713,376,1084
801091109,48,1187,1238,744,199,946,276,42,327,183,4,191,39,0,37,13,4,16,1310,1441,2747
801091110,12,191,204,228,27,250,124,7,132,179,12,190,56,0,54,28,3,29,637,242,875
801101134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801101135,28,347,372,437,84,517,316,49,360,331,14,346,118,3,119,54,3,57,1276,499,1779
801101136,10,188,201,264,38,301,185,11,200,198,7,200,76,0,76,31,0,31,763,244,1005
801101137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801101139,21,405,422,399,100,498,237,28,264,245,17,260,56,3,61,36,0,36,992,544,1541
801101145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801101146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801111140,0,31,31,52,9,59,30,0,27,38,3,42,18,0,18,10,0,10,141,41,185
801111141,0,3,3,8,0,8,5,3,6,4,0,8,0,0,0,5,0,5,13,7,25
