SA3_CODE_2021,M_15_19_yr_VWOG_Volunteer,M_15_19_yr_VWOG_Not_vol,M_15_19_yr_VWOG_NS,M_15_19_yr_Oseas_visitors,M_15_19_yr_Total,M_20_24_yr_VWOG_Volunteer,M_20_24_yr_VWOG_Not_vol,M_20_24_yr_VWOG_NS,M_20_24_yr_Oseas_visitors,M_20_24_yr_Total,M_25_34_yr_VWOG_Volunteer,M_25_34_yr_VWOG_Not_vol,M_25_34_yr_VWOG_NS,M_25_34_yr_Oseas_visitors,M_25_34_yr_Total,M_35_44_yr_VWOG_Volunteer,M_35_44_yr_VWOG_Not_vol,M_35_44_yr_VWOG_NS,M_35_44_yr_Oseas_visitors,M_35_44_yr_Total,M_45_54_yr_VWOG_Volunteer,M_45_54_yr_VWOG_Not_vol,M_45_54_yr_VWOG_NS,M_45_54_yr_Oseas_visitors,M_45_54_yr_Total,M_55_64_yr_VWOG_Volunteer,M_55_64_yr_VWOG_Not_vol,M_55_64_yr_VWOG_NS,M_55_64_yr_Oseas_visitors,M_55_64_yr_Total,M_65_74_yr_VWOG_Volunteer,M_65_74_yr_VWOG_Not_vol,M_65_74_yr_VWOG_NS,M_65_74_yr_Oseas_visitors,M_65_74_yr_Total,M_75_84_yr_VWOG_Volunteer,M_75_84_yr_VWOG_Not_vol,M_75_84_yr_VWOG_NS,M_75_84_yr_Oseas_visitors,M_75_84_yr_Total,M_85_yr_over_VWOG_Volunteer,M_85_yr_over_VWOG_Not_vol,M_85_yr_over_Voluntary_wk_ns,M_85_yr_over_Oseas_visitors,M_85_yr_over_Tot,M_Tot_VWOG_Volunteer,M_Tot_VWOG_Not_vol,M_Tot_VWOG_NS,M_Tot_Overseas_visitors,M_Tot_Tot,F_15_19_yr_VWOG_Volunteer,F_15_19_yr_VWOG_Not_vol,F_15_19_yr_VWOG_NS,F_15_19_yr_Oseas_visitors,F_15_19_yr_Total,F_20_24_yr_VWOG_Volunteer,F_20_24_yr_VWOG_Not_vol,F_20_24_yr_VWOG_NS,F_20_24_yr_Oseas_visitors,F_20_24_yr_Total,F_25_34_yr_VWOG_Volunteer,F_25_34_yr_VWOG_Not_vol,F_25_34_yr_VWOG_NS,F_25_34_yr_Oseas_visitors,F_25_34_yr_Total,F_35_44_yr_VWOG_Volunteer,F_35_44_yr_VWOG_Not_vol,F_35_44_yr_VWOG_NS,F_35_44_yr_Oseas_visitors,F_35_44_yr_Total,F_45_54_yr_VWOG_Volunteer,F_45_54_yr_VWOG_Not_vol,F_45_54_yr_VWOG_NS,F_45_54_yr_Oseas_visitors,F_45_54_yr_Total,F_55_64_yr_VWOG_Volunteer,F_55_64_yr_VWOG_Not_vol,F_55_64_yr_VWOG_NS,F_55_64_yr_Oseas_visitors,F_55_64_yr_Total,F_65_74_yr_VWOG_Volunteer,F_65_74_yr_VWOG_Not_vol,F_65_74_yr_VWOG_NS,F_65_74_yr_Oseas_visitors,F_65_74_yr_Total,F_75_84_yr_VWOG_Volunteer,F_75_84_yr_VWOG_Not_vol,F_75_84_yr_VWOG_NS,F_75_84_yr_Oseas_visitors,F_75_84_yr_Total,F_85_yr_over_VWOG_Volunteer,F_85_yr_over_VWOG_Not_vol,F_85_yr_over_Voluntary_wk_ns,F_85yr_over_Oseas_visitors,F_85_yr_over_Tot,F_Tot_VWOG_Volunteer,F_Tot_VWOG_Not_vol,F_Tot_VWOG_NS,F_Tot_Overseas_visitors,F_Tot_Tot,P_15_19_yr_VWOG_Volunteer,P_15_19_yr_VWOG_Not_vol,P_15_19_yr_VWOG_NS,P_15_19_yr_Oseas_visitors,P_15_19_yr_Total,P_20_24_yr_VWOG_Volunteer,P_20_24_yr_VWOG_Not_vol,P_20_24_yr_VWOG_NS,P_20_24_yr_Oseas_visitors,P_20_24_yr_Total,P_25_34_yr_VWOG_Volunteer,P_25_34_yr_VWOG_Not_vol,P_25_34_yr_VWOG_NS,P_25_34_yr_Oseas_visitors,P_25_34_yr_Total,P_35_44_yr_VWOG_Volunteer,P_35_44_yr_VWOG_Not_vol,P_35_44_yr_VWOG_NS,P_35_44_yr_Oseas_visitors,P_35_44_yr_Total,P_45_54_yr_VWOG_Volunteer,P_45_54_yr_VWOG_Not_vol,P_45_54_yr_VWOG_NS,P_45_54_yr_Oseas_visitors,P_45_54_yr_Total,P_55_64_yr_VWOG_Volunteer,P_55_64_yr_VWOG_Not_vol,P_55_64_yr_VWOG_NS,P_55_64_yr_Oseas_visitors,P_55_64_yr_Total,P_65_74_yr_VWOG_Volunteer,P_65_74_yr_VWOG_Not_vol,P_65_74_yr_VWOG_NS,P_65_74_yr_Oseas_visitors,P_65_74_yr_Total,P_75_84_yr_VWOG_Volunteer,P_75_84_yr_VWOG_Not_vol,P_75_84_yr_VWOG_NS,P_75_84_yr_Oseas_visitors,P_75_84_yr_Total,P_85_yr_over_VWOG_Volunteer,P_85_yr_over_VWOG_Not_vol,P_85_yr_over_Voluntary_wk_ns,P_85_yr_over_Oseas_visitors,P_85_yr_over_Tot,P_Tot_VWOG_Volunteer,P_Tot_VWOG_Not_vol,P_Tot_VWOG_NS,P_Tot_Overseas_visitors,P_Tot_Total
20403,339,1947,211,0,2499,236,1809,193,9,2247,513,3726,351,27,4618,791,3331,338,9,4473,1041,3423,307,5,4771,1174,3638,296,0,5114,1163,3080,288,0,4535,470,1572,161,0,2195,71,521,61,0,655,5803,23045,2205,55,31109,340,1712,183,0,2229,269,1600,162,0,2028,533,3728,312,27,4607,1066,3586,295,6,4943,1162,3680,282,6,5125,1183,4005,264,8,5457,1206,3113,239,5,4562,487,1804,211,0,2495,81,832,137,0,1059,6327,24049,2083,58,32519,677,3654,397,0,4731,509,3403,360,7,4279,1053,7451,669,56,9226,1858,6917,630,12,9415,2203,7096,585,7,9896,2360,7646,559,14,10578,2368,6192,527,10,9098,953,3377,363,0,4696,154,1359,203,0,1711,12135,47097,4290,112,63632
20501,162,1337,111,0,1617,135,1227,91,0,1450,343,2842,190,3,3378,489,2460,216,6,3183,572,2498,197,4,3266,571,2750,183,3,3503,693,2415,148,0,3266,368,1339,128,0,1836,64,408,54,0,525,3403,17278,1322,23,22017,211,1296,114,0,1621,191,1169,69,5,1431,452,3092,236,11,3785,663,2520,200,3,3392,652,2767,178,9,3599,722,2978,175,3,3880,817,2467,162,0,3448,379,1422,147,0,1947,60,665,87,0,806,4147,18375,1374,27,23920,372,2632,229,0,3235,330,2397,158,5,2884,792,5926,421,17,7163,1158,4987,421,16,6578,1228,5268,373,10,6867,1291,5728,358,7,7385,1513,4881,321,0,6711,750,2758,278,0,3787,122,1072,135,0,1339,7550,35650,2691,49,45941
20502,157,929,143,0,1236,96,770,93,0,957,236,1694,204,15,2155,339,1601,221,3,2166,489,1926,230,0,2651,696,2711,257,3,3673,1000,3001,291,5,4297,480,1670,201,0,2350,62,468,97,0,637,3565,14778,1741,30,20107,147,817,127,0,1093,111,711,85,0,906,321,1801,191,6,2316,472,1739,204,0,2419,628,2160,230,0,3017,836,2903,259,8,4001,1148,2692,282,5,4122,537,1589,211,6,2337,98,602,158,0,863,4296,15012,1745,15,21068,309,1744,274,0,2324,205,1481,178,0,1862,563,3491,394,16,4472,813,3342,423,3,4584,1119,4081,460,0,5666,1530,5619,515,9,7675,2153,5693,568,7,8418,1020,3261,407,6,4686,158,1074,259,0,1492,7862,29792,3489,38,41176
20503,223,1410,173,7,1809,147,1141,90,8,1382,318,2464,223,7,3004,590,2694,271,0,3562,824,3120,289,6,4246,1005,4032,318,0,5360,1422,3866,351,0,5643,603,2029,269,0,2910,101,596,138,0,839,5241,21351,2123,29,28752,271,1356,169,0,1795,175,980,71,5,1233,424,2647,228,6,3305,856,2711,294,6,3870,1073,3212,262,3,4548,1266,4352,329,3,5945,1572,3909,382,3,5870,704,2006,276,0,2981,117,939,167,0,1226,6455,22114,2175,33,30774,496,2767,339,7,3604,312,2123,158,14,2614,742,5107,449,13,6313,1454,5406,563,13,7428,1899,6337,549,14,8791,2265,8385,648,4,11305,2995,7769,734,3,11511,1306,4036,548,7,5895,221,1538,307,0,2069,11694,43470,4304,66,59527
20504,167,1854,214,0,2243,187,1795,191,3,2173,440,3957,403,25,4823,560,3377,381,13,4334,618,3513,355,8,4494,703,3972,353,11,5040,726,3377,327,0,4431,402,1714,246,0,2367,58,589,150,0,789,3859,24146,2623,66,30696,200,1733,192,0,2124,217,1774,206,0,2203,522,4160,416,12,5108,720,3479,408,8,4613,651,3819,332,0,4803,846,4212,334,0,5401,876,3405,329,3,4615,423,1945,306,0,2670,59,948,237,0,1245,4515,25479,2745,32,32772,370,3589,407,0,4370,410,3569,394,3,4376,961,8115,818,38,9925,1277,6861,787,22,8948,1270,7337,686,14,9294,1549,8179,694,15,10440,1599,6782,660,3,9046,828,3661,547,0,5033,120,1536,385,0,2032,8376,49623,5369,100,63471
20505,148,1036,120,3,1312,123,922,140,4,1188,270,1974,518,19,2790,414,1765,473,15,2665,438,1890,263,6,2600,585,2389,225,6,3197,688,2206,233,0,3133,298,1021,106,0,1425,38,319,52,0,412,3006,13527,2133,57,18718,158,964,111,0,1235,132,825,72,0,1032,286,1964,198,9,2452,570,1780,216,6,2565,533,2148,207,0,2881,703,2419,180,0,3303,710,2082,203,0,2997,335,1125,137,0,1598,58,483,78,0,611,3479,13789,1393,16,18685,306,2003,231,3,2543,254,1752,210,3,2218,558,3941,719,23,5247,987,3550,683,12,5234,968,4033,474,9,5487,1287,4805,404,5,6501,1402,4286,442,4,6129,634,2146,247,0,3026,91,805,133,3,1027,6485,27312,3530,73,37405
20601,157,1447,53,3,1663,448,2689,122,7,3265,1281,8549,432,16,10274,1039,6211,293,18,7551,914,4339,199,7,5468,530,3231,146,16,3922,353,2042,132,5,2527,117,1324,93,6,1536,20,629,63,6,727,4859,30461,1539,77,36937,255,1385,51,0,1696,804,2735,135,4,3686,1885,8815,402,16,11128,1433,6117,234,4,7785,1045,4404,161,8,5617,669,3453,130,11,4268,479,2426,112,13,3025,141,1756,125,3,2024,29,1015,87,0,1137,6739,32111,1450,72,40361,416,2833,109,6,3355,1250,5426,258,13,6951,3169,17368,833,33,21401,2466,12322,522,27,15331,1960,8746,359,11,11088,1202,6678,277,31,8193,829,4461,244,21,5552,256,3080,218,7,3564,52,1652,157,10,1860,11601,62571,2984,151,77302
20602,139,1056,16,0,1218,196,1116,73,0,1388,620,3965,177,0,4759,575,3388,145,3,4112,714,2853,121,4,3684,465,2060,93,5,2627,290,1253,70,8,1624,83,849,57,0,988,23,380,52,0,456,3100,16924,800,21,20851,216,973,45,0,1239,296,1128,37,4,1457,963,4474,177,6,5623,854,3419,137,10,4415,938,2950,106,6,4006,600,2193,90,7,2886,379,1451,76,6,1909,113,1064,91,0,1270,25,571,98,0,693,4386,18225,858,31,23500,357,2033,63,0,2455,493,2244,107,3,2841,1579,8440,351,3,10383,1427,6805,280,7,8526,1652,5807,224,8,7690,1067,4252,185,9,5510,671,2710,140,15,3533,194,1907,157,0,2261,46,957,150,0,1150,7491,35150,1657,53,44351
20603,156,1494,76,0,1730,293,1972,124,5,2391,642,4938,315,14,5906,582,4118,232,4,4936,712,3618,210,12,4551,509,3108,172,6,3798,434,2081,96,3,2613,152,988,55,3,1197,32,429,41,0,502,3505,22744,1321,48,27624,220,1398,63,0,1691,388,1986,113,0,2485,803,5175,356,12,6341,827,4213,235,15,5291,794,3883,174,13,4874,568,3293,130,7,4001,503,2222,103,7,2832,160,1287,90,0,1540,33,814,68,0,918,4293,24275,1338,53,29967,376,2896,145,0,3418,678,3953,233,4,4876,1437,10112,666,26,12244,1411,8331,464,18,10225,1511,7505,386,29,9424,1080,6402,308,11,7802,934,4304,197,8,5444,314,2275,142,3,2733,60,1247,116,0,1419,7797,47022,2662,102,57588
20604,450,2298,288,47,3090,1826,9227,986,107,12140,2783,21744,2432,210,27161,1238,10154,1332,107,12829,830,4754,739,141,6466,729,3578,540,89,4930,639,2344,350,40,3375,295,1119,185,8,1606,43,381,84,3,506,8824,55588,6935,755,72106,747,2552,284,41,3626,2676,9729,1048,95,13549,3275,21096,2192,190,26749,1464,8647,1002,74,11187,944,4508,579,85,6115,805,3590,427,65,4890,668,2430,314,37,3453,297,1203,178,6,1680,50,620,136,3,809,10928,54373,6156,598,72053,1199,4843,578,92,6714,4496,18951,2032,198,25687,6051,42833,4624,400,53914,2705,18791,2335,182,24014,1771,9263,1315,227,12579,1538,7168,965,157,9820,1313,4777,658,79,6828,591,2323,361,13,3288,86,1001,219,9,1313,19748,109959,13089,1354,144153
20605,197,1390,104,3,1691,323,2219,274,13,2824,1093,9021,884,34,11034,1071,7184,648,23,8925,1131,5415,554,9,7109,983,4294,410,22,5715,738,2775,297,9,3816,331,1450,197,6,1987,42,431,95,0,573,5911,34180,3467,119,43672,251,1286,91,5,1624,492,2163,227,14,2892,1402,9739,838,34,12015,1535,7052,625,16,9230,1496,5441,410,22,7366,1150,4181,333,28,5689,894,2845,210,15,3970,322,1608,201,7,2138,37,633,189,3,860,7573,34945,3116,138,45777,447,2675,191,6,3318,813,4380,502,24,5715,2493,18761,1726,71,23052,2603,14237,1275,38,18153,2623,10861,958,27,14467,2132,8471,745,56,11401,1633,5620,506,20,7785,659,3052,400,14,4125,84,1067,285,3,1433,13478,69124,6585,260,89449
20606,152,684,73,0,898,306,1659,120,14,2103,853,7023,457,22,8356,556,3991,291,21,4858,516,2498,189,19,3228,480,2151,166,13,2813,449,1635,124,6,2210,250,1126,108,0,1492,56,417,68,0,537,3623,21187,1592,96,26493,184,790,76,13,1060,506,2120,182,11,2824,1140,7361,489,20,9014,658,3746,261,15,4680,689,2551,210,18,3461,539,2240,152,15,2950,554,2039,145,14,2749,281,1485,135,8,1908,51,669,133,0,850,4606,22993,1791,101,29496,331,1477,143,13,1957,817,3781,303,22,4924,1994,14387,951,37,17371,1214,7739,544,34,9539,1206,5045,403,46,6690,1021,4393,324,28,5760,1006,3673,268,13,4959,530,2610,242,5,3394,109,1079,201,0,1392,8231,44182,3379,199,55988
20607,135,975,84,4,1204,447,2279,211,7,2948,1581,10549,722,39,12895,1050,6316,488,24,7888,902,3910,349,10,5173,761,3202,342,9,4314,607,2059,222,3,2892,241,1108,137,0,1484,26,399,68,3,505,5767,30807,2621,100,39296,219,1117,82,3,1423,774,2631,205,7,3610,2080,10901,700,26,13707,1229,5636,416,14,7294,1054,3812,287,8,5168,850,3041,263,20,4169,782,2322,222,11,3336,317,1336,144,0,1801,45,694,76,0,818,7352,31484,2401,92,41325,356,2094,170,6,2626,1223,4911,411,18,6558,3660,21452,1424,67,26600,2282,11958,908,34,15180,1960,7724,632,20,10338,1609,6245,599,30,8487,1393,4378,440,14,6228,565,2439,285,0,3286,70,1099,147,3,1322,13116,62292,5021,193,80623
20701,1003,4874,153,16,6043,998,4970,191,21,6176,1168,8767,406,27,10364,1331,7774,318,28,9446,2356,8175,341,83,10957,1968,7491,257,58,9769,1628,5364,197,42,7232,929,3146,159,14,4242,170,1518,117,3,1815,11556,52066,2128,284,66034,1179,4434,157,11,5777,1256,4489,185,14,5950,1411,8721,367,25,10531,1984,8528,322,26,10864,3108,9193,350,36,12694,2154,8184,250,53,10645,1853,6196,249,37,8338,1029,4107,255,19,5417,189,2644,289,0,3124,14173,56510,2428,227,73342,2182,9308,310,23,11820,2256,9461,382,31,12129,2580,17486,771,55,20897,3312,16300,639,53,20303,5476,17367,688,120,23653,4128,15671,506,109,20414,3489,11559,448,78,15569,1958,7250,417,32,9659,358,4164,403,8,4937,25728,108577,4561,509,139372
20702,284,2409,92,0,2787,374,2524,96,5,2999,449,4999,219,11,5680,687,5366,227,26,6301,750,4984,183,37,5950,620,4828,145,35,5627,605,3762,109,20,4505,550,3034,136,13,3726,105,1396,93,3,1593,4422,33305,1298,147,39163,341,2123,68,0,2535,467,2050,77,10,2596,585,4944,210,9,5752,978,5737,221,13,6952,947,5398,197,25,6574,794,5444,175,53,6460,771,4620,155,38,5585,608,3751,188,10,4549,97,1906,159,0,2170,5594,35971,1454,161,43169,621,4530,160,5,5320,842,4575,169,15,5598,1038,9942,428,19,11425,1669,11103,448,39,13256,1692,10381,387,59,12524,1415,10271,314,86,12085,1377,8385,271,58,10091,1152,6781,318,20,8279,206,3305,250,0,3759,10014,69271,2745,301,82336
20703,441,2681,106,3,3227,654,3843,296,25,4809,732,6962,569,26,8288,858,5752,289,24,6918,1206,5209,242,40,6697,888,4539,167,29,5627,742,3191,182,26,4141,489,2047,138,4,2683,120,1078,112,3,1308,6132,35298,2103,176,43707,588,2536,99,13,3235,794,3265,268,16,4341,926,6617,464,28,8038,1198,5849,265,25,7329,1488,5778,222,29,7517,960,4978,191,32,6164,956,3791,188,34,4968,605,2820,191,11,3622,163,1782,227,0,2176,7683,37414,2117,186,47398,1022,5219,205,16,6466,1449,7105,559,38,9149,1659,13577,1033,59,16327,2053,11596,553,45,14255,2699,10988,468,66,14216,1849,9515,361,63,11790,1699,6979,376,56,9110,1094,4873,330,16,6310,282,2857,343,3,3485,13813,72713,4215,359,91107
20801,463,2989,99,0,3555,382,2284,67,8,2737,348,3273,147,10,3784,717,4476,202,11,5417,1486,5790,256,24,7553,1223,5174,151,13,6555,1028,3743,141,13,4929,607,2230,142,9,2987,108,973,120,0,1205,6359,30939,1331,96,38722,540,2687,103,6,3334,428,1925,50,0,2403,463,3473,145,11,4094,1151,4930,222,3,6312,1905,6349,254,24,8533,1402,5585,173,12,7175,1211,4311,217,17,5756,632,2901,225,12,3771,169,1744,254,3,2167,7899,33903,1649,90,43544,1006,5677,201,8,6887,806,4205,115,4,5140,810,6748,297,27,7881,1869,9415,428,17,11730,3389,12131,509,51,16082,2619,10761,322,27,13731,2240,8056,358,28,10685,1240,5129,372,18,6758,276,2718,375,5,3378,14261,64839,2985,183,82266
20802,582,3715,120,5,4427,771,4028,227,21,5039,1114,9881,572,17,11592,1414,9213,404,17,11050,1800,8100,312,21,10234,1294,6534,226,24,8075,1128,4905,198,26,6257,449,2629,166,4,3256,103,1251,116,0,1469,8659,50260,2341,132,61392,801,3278,142,7,4231,1024,3706,186,20,4930,1390,10009,505,30,11936,1920,9491,405,30,11842,2206,8615,319,9,11153,1480,6928,224,44,8678,1296,5465,271,40,7079,597,3395,245,12,4249,132,2273,288,0,2691,10840,53159,2586,193,66774,1384,6996,263,15,8656,1790,7731,408,39,9971,2505,19886,1080,44,23523,3336,18697,810,42,22887,4004,16718,623,39,21389,2772,13458,453,60,16753,2426,10371,472,70,13332,1044,6028,411,16,7504,233,3522,399,4,4157,19499,103418,4928,327,128175
20803,321,2984,117,0,3425,299,2634,100,3,3038,544,6108,335,20,7004,983,7215,324,7,8530,1354,7118,274,8,8758,895,6018,226,11,7151,761,4191,202,7,5165,396,2473,212,4,3082,83,1049,104,0,1242,5638,39801,1890,70,47388,479,2804,84,0,3365,438,2456,91,0,2978,711,6456,314,17,7500,1458,7570,327,11,9365,1495,7817,271,11,9591,999,6532,220,21,7768,911,4955,247,12,6125,536,3141,245,6,3936,90,1903,171,8,2164,7111,43627,1966,86,52794,800,5788,198,0,6795,732,5087,184,3,6012,1251,12564,650,32,14510,2440,14787,648,15,17889,2847,14938,541,21,18343,1897,12546,439,34,14920,1673,9144,451,26,11288,929,5614,457,11,7014,172,2945,280,6,3405,12749,83425,3862,149,100185
20804,195,1033,36,0,1264,218,1284,47,7,1559,324,2575,189,7,3094,358,2132,105,5,2598,623,2001,81,17,2719,424,1711,64,8,2212,320,1272,64,6,1664,241,829,76,0,1142,47,380,59,0,482,2750,13217,720,45,16730,217,1073,21,0,1308,314,1209,39,4,1560,349,2633,122,7,3112,477,2179,106,6,2766,741,2253,70,6,3071,523,1910,72,9,2509,467,1552,85,4,2114,257,1063,105,6,1432,49,712,112,0,875,3392,14570,740,38,18740,409,2106,59,0,2574,532,2491,91,7,3123,678,5206,307,11,6209,836,4311,208,9,5359,1367,4252,152,23,5791,946,3623,133,16,4721,790,2823,153,9,3775,492,1893,183,6,2569,98,1089,168,3,1357,6144,27787,1457,81,35467
20901,430,3074,125,4,3627,407,3067,173,11,3650,726,6950,341,17,8035,1097,7363,329,6,8798,1375,6578,262,11,8229,959,5755,231,6,6953,976,4581,213,10,5787,559,2738,181,5,3485,86,1086,128,4,1310,6609,41205,1993,80,49886,506,2596,92,8,3196,544,2726,121,3,3394,918,7048,328,21,8313,1615,7427,299,10,9350,1566,6861,232,8,8668,1091,6481,200,15,7791,1193,5260,248,25,6728,626,3351,211,8,4199,110,1867,184,3,2166,8168,43612,1920,98,53808,933,5667,223,6,6829,950,5792,294,6,7047,1641,14000,673,33,16348,2716,14790,623,14,18149,2938,13438,497,24,16896,2051,12242,434,21,14745,2171,9845,467,34,12522,1182,6094,391,17,7685,195,2955,313,15,3479,14776,84823,3914,178,103693
20902,187,1869,127,0,2192,343,2776,233,9,3370,747,7724,561,19,9054,708,6340,412,11,7474,647,5227,330,3,6205,400,4042,256,9,4704,258,2748,200,10,3226,131,1877,173,9,2188,30,886,151,0,1062,3460,33486,2451,73,39474,295,1708,136,6,2143,460,2516,175,12,3163,975,7460,465,11,8912,1066,6204,334,8,7616,840,5247,260,6,6361,530,4264,220,17,5029,324,3122,213,11,3677,167,2474,212,6,2857,31,1395,248,0,1676,4681,34394,2261,83,41421,483,3580,263,6,4336,804,5295,410,23,6530,1721,15186,1027,34,17971,1773,12546,744,17,15087,1489,10478,590,9,12562,930,8302,474,24,9730,582,5875,423,25,6901,298,4345,383,11,5041,60,2276,397,0,2737,8145,67883,4711,156,80890
20903,274,2136,93,5,2512,272,1797,60,0,2127,309,2584,75,4,2972,544,3190,145,6,3884,964,3916,161,4,5054,755,3872,131,3,4761,649,2558,113,8,3326,293,1108,71,5,1471,32,288,31,0,351,4095,21452,877,28,26459,364,1887,66,0,2323,316,1514,40,0,1876,381,2531,89,6,3002,899,3226,140,3,4270,1155,4126,171,0,5448,838,3942,139,3,4921,674,2675,114,5,3465,287,1120,74,0,1483,24,491,38,0,546,4939,21506,875,23,27344,640,4031,162,0,4835,587,3311,106,0,4002,689,5113,163,8,5970,1442,6417,285,7,8152,2118,8045,334,6,10499,1598,7809,270,7,9681,1327,5226,229,8,6798,581,2229,146,9,2960,52,778,64,0,902,9040,42961,1756,49,53797
20904,558,6474,421,5,7463,551,7160,517,14,8240,1134,17088,1174,24,19418,1611,17779,979,30,20402,1261,13136,713,24,15131,783,10571,535,28,11922,743,7526,379,47,8693,313,3776,309,15,4417,46,1142,169,0,1356,6996,84652,5194,187,97035,609,5979,378,0,6966,773,6298,374,0,7449,1438,17601,1074,26,20132,2031,17395,912,24,20359,1375,13482,641,23,15519,935,11543,534,71,13082,849,8468,441,61,9819,309,4330,390,12,5037,40,1706,330,5,2085,8353,86792,5074,223,100447,1165,12451,797,5,14425,1327,13453,885,17,15683,2567,34683,2240,47,39545,3641,35174,1896,54,40762,2632,26618,1353,44,30651,1718,22119,1067,105,25008,1597,15989,818,110,18509,620,8110,701,29,9458,88,2851,504,5,3434,15356,171448,10266,411,197481
21001,135,1670,50,0,1856,153,1516,52,0,1725,216,3074,184,12,3484,440,3457,124,7,4024,503,3577,145,10,4236,323,2952,103,0,3370,310,2378,73,10,2776,190,1842,89,0,2121,35,779,45,0,862,2302,21249,871,35,24463,204,1449,51,0,1706,200,1284,47,0,1534,251,3059,141,3,3444,543,3503,144,8,4196,588,3661,137,0,4385,346,3313,92,9,3764,372,2978,111,13,3465,228,2282,112,6,2630,31,1105,56,0,1185,2760,22622,894,38,26311,338,3123,104,0,3560,356,2804,99,0,3257,465,6128,324,17,6932,986,6959,269,10,8225,1085,7239,285,14,8621,676,6265,194,11,7137,686,5354,184,20,6242,419,4128,202,5,4750,59,1880,99,3,2043,5064,43873,1761,74,50774
21002,133,971,81,0,1187,85,634,39,0,757,136,1236,74,0,1451,316,1645,77,4,2034,487,1741,110,4,2343,421,1641,105,3,2169,358,1186,66,0,1614,186,623,57,0,862,21,127,36,0,175,2143,9803,645,13,12604,176,801,82,0,1053,101,549,39,4,693,150,1309,56,0,1516,486,1720,95,0,2300,597,1838,122,0,2559,438,1644,92,0,2171,361,1277,82,4,1724,184,570,49,0,799,21,176,45,0,237,2510,9877,655,8,13052,305,1768,162,0,2245,185,1187,75,4,1450,287,2551,131,0,2968,805,3363,171,3,4344,1080,3586,231,4,4898,858,3279,199,3,4338,718,2460,149,0,3340,371,1191,102,5,1665,38,304,79,0,417,4655,19682,1299,21,25656
21003,155,1684,119,0,1960,205,2468,236,3,2908,551,6547,557,22,7681,609,5527,408,10,6554,480,3910,271,3,4664,312,3121,168,10,3608,217,1902,118,12,2248,126,1332,125,0,1582,47,886,94,0,1032,2704,27366,2093,58,32231,177,1489,100,0,1765,316,2003,151,5,2474,696,6222,477,8,7403,797,5216,319,9,6342,626,3894,221,6,4752,354,3304,154,22,3830,258,2243,139,8,2654,149,2031,170,7,2355,46,1451,234,0,1735,3432,27851,1968,71,33319,331,3168,218,4,3728,524,4470,387,4,5386,1248,12765,1039,29,15080,1406,10743,730,14,12893,1109,7800,496,13,9418,670,6423,320,28,7438,477,4145,262,20,4905,279,3365,291,13,3944,91,2337,329,4,2759,6139,55219,4067,127,65546
21004,145,1149,78,0,1376,112,1213,61,0,1394,224,2957,169,3,3359,315,2567,158,0,3037,352,2357,122,0,2835,276,2225,98,3,2602,280,1458,69,9,1812,113,664,38,3,814,8,236,16,0,260,1822,14825,813,22,17484,172,1037,53,0,1268,137,1090,52,4,1280,314,3026,142,3,3485,422,2612,134,0,3166,425,2530,137,4,3094,310,2449,86,6,2845,306,1675,75,3,2068,126,797,68,0,992,17,368,27,4,418,2230,15598,774,23,18619,313,2188,135,0,2638,250,2308,116,4,2676,543,5987,309,8,6846,738,5177,290,0,6203,775,4891,262,5,5925,586,4676,180,11,5447,586,3135,145,10,3881,238,1462,108,3,1803,23,603,46,4,678,4058,30417,1587,48,36102
21005,347,5773,451,11,6582,419,6406,554,6,7386,889,14880,1437,41,17247,1034,13905,1178,62,16175,718,9979,739,18,11462,576,8735,535,35,9876,416,5270,320,19,6022,155,2562,206,10,2932,26,623,69,0,719,4576,68132,5481,202,78393,438,5397,402,4,6247,682,5673,443,10,6799,1087,15168,1141,50,17449,1213,13524,987,22,15738,849,10338,660,27,11875,606,8735,498,51,9884,404,5828,328,42,6597,148,2800,237,16,3202,8,949,113,3,1070,5447,68411,4802,211,78866,790,11169,855,14,12826,1099,12076,995,16,14190,1976,30046,2574,90,34693,2245,27426,2158,81,31908,1566,20319,1401,46,23335,1177,17464,1032,85,19759,817,11099,642,56,12616,311,5361,441,24,6132,32,1576,181,3,1790,10016,136539,10287,415,157261
21101,517,4165,161,0,4851,651,4197,170,4,5019,942,8621,436,8,10008,1335,9132,380,20,10870,1498,8482,333,17,10329,1243,8277,239,27,9776,1039,6084,226,17,7369,580,3212,222,14,4024,91,1120,147,4,1366,7891,53293,2305,112,63611,609,3703,156,4,4470,752,3706,159,0,4624,1112,8689,379,11,10192,1896,9135,392,8,11430,1718,9190,272,15,11189,1338,8974,286,42,10646,1213,6859,258,40,8372,630,3865,309,20,4817,103,1839,278,0,2225,9364,55967,2479,149,67956,1130,7870,314,5,9320,1401,7912,328,10,9641,2050,17307,808,23,20194,3231,18272,773,32,22299,3218,17667,600,30,21513,2585,17247,521,68,20423,2253,12950,478,63,15742,1209,7077,525,31,8840,188,2961,428,8,3584,17259,109262,4783,265,131564
