SA3_CODE_2021,P_PG_Deg_35_44_yr,P_PG_Deg_45_54_yr,P_PG_Deg_55_64_yr,P_PG_Deg_65_74_yr,P_PG_Deg_75_84_yr,P_PG_Deg_85_yr_over,P_PGuate_Deg_Tot,P_Grad_Dip_Cer_15_24_yr,P_Grad_Dip_Cer_25_34_yr,P_Grad_Dip_Cer_35_44_yr,P_Grad_Dip_Cer_45_54_yr,P_Grad_Dip_Cer_55_64_yr,P_Grad_Dip_Cer_65_74_yr,P_Grad_Dip_Cer_75_84_yr,P_Grad_Dip_Cer_85_yr_over,P_Grad_Dip_Cer_Tot,P_B_Deg_15_24_yr,P_B_Deg_25_34_yr,P_B_Deg_35_44_yr,P_B_Deg_45_54_yr,P_B_Deg_55_64_yr,P_B_Deg_65_74_yr,P_B_Deg_75_84_yr,P_B_Deg_85_yr_over,P_B_Deg_Tot,P_Adv_Dip_Dip_15_24,P_Adv_Dip_Dip_25_34,P_Adv_Dip_Dip_35_44,P_Adv_Dip_Dip_45_54,P_Adv_Dip_Dip_55_64,P_Adv_Dip_Dip_65_74,P_Adv_Dip_Dip_75_84,P_Adv_Dip_Dip_85_yr_over,P_Adv_Dip_Dip_Total,P_Cer_III_IV_15_24_yr,P_Cer_III_IV_25_34_yr,P_Cer_III_IV_35_44_yr,P_Cer_III_IV_45_54_yr,P_Cer_III_IV_55_64_yr,P_Cer_III_IV_65_74_yr,P_Cer_III_IV_75_84_yr,P_Cer_III_IV_85_yr_over,P_Cer_III_IV_Tot,P_Cer_I_II_15_24_yr,P_Cer_I_II_25_34_yr,P_Cer_I_II_35_44_yr,P_Cer_I_II_45_54_yr,P_Cer_I_II_55_64_yr,P_Cer_I_II_65_74_yr,P_Cer_I_II_75_84_yr,P_Cer_I_II_85_yr_over,P_Cer_I_II_Tot,P_Cer_nfd_15_24_yr,P_Cer_nfd_25_34_yr,P_Cer_nfd_35_44_yr,P_Cer_nfd_45_54_yr,P_Cer_nfd_55_64_yr,P_Cer_nfd_65_74_yr,P_Cer_nfd_75_84_yr,P_Cer_nfd_85_yr_over,P_Cer_nfd_Tot,P_Cer_Tot_15_24_yr,P_Cer_Tot_25_34_yr,P_Cer_Tot_35_44_yr,P_Cer_Tot_45_54_yr,P_Cer_Tot_55_64_yr,P_Cer_Tot_65_74_yr,P_Cer_Tot_75_84_yr,P_Cer_Tot_85_yr_over,P_Cer_Tot_Tot,P_lvl_educ_inad_desc_15_24,P_lvl_educ_inad_desc_25_34,P_lvl_educ_inad_desc_35_44,P_lvl_educ_inad_desc_45_54,P_lvl_educ_inad_desc_55_64,P_lvl_educ_inad_desc_65_74,P_lvl_educ_inad_desc_75_84,P_lvl_educ_inad_desc_85ov,P_lvl_educ_inad_desc_Tot,P_lvl_educ_ns_15_24,P_lvl_educ_ns_25_34,P_lvl_educ_ns_35_44,P_lvl_educ_ns_45_54,P_lvl_educ_ns_55_64,P_lvl_educ_ns_65_74,P_lvl_educ_ns_75_84,P_lvl_educ_ns_85ov,P_lvl_educ_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
40403,1340,576,326,205,66,21,4350,32,354,403,324,224,150,38,7,1541,1117,4047,2884,1603,1110,723,294,107,11886,362,1027,1033,1023,892,563,241,127,5262,842,1516,1348,1378,1257,718,413,201,7663,107,125,96,92,57,50,18,7,545,61,95,121,202,189,143,83,42,936,1011,1737,1564,1665,1501,912,512,250,9145,33,78,63,52,41,42,43,19,376,297,468,348,318,324,286,309,213,2562,2943,9424,7638,5560,4422,2878,1504,740,35115
40501,161,156,126,105,31,3,668,7,51,116,126,138,92,25,0,555,208,618,719,655,460,432,143,27,3267,43,268,500,614,634,446,174,38,2710,547,1261,1361,1312,1230,830,271,69,6878,103,122,93,72,58,44,9,0,502,35,56,95,140,136,87,52,14,616,689,1442,1546,1525,1428,958,329,82,7998,4,16,19,31,23,27,25,9,159,230,173,245,292,308,312,269,154,1988,1185,2666,3302,3399,3115,2367,998,312,17350
40502,67,54,74,69,23,0,360,3,29,47,44,76,64,18,0,290,68,311,376,294,269,287,84,22,1701,24,145,197,292,329,286,89,25,1385,283,618,619,695,744,522,181,41,3694,47,62,64,50,56,30,4,0,312,14,26,47,73,74,80,37,14,367,341,704,731,818,871,632,221,52,4373,0,9,11,17,22,19,19,3,100,184,144,171,242,323,341,261,116,1783,622,1399,1604,1757,1963,1698,714,223,9989
40503,72,53,51,38,13,0,293,0,38,56,50,79,55,12,0,296,97,392,333,263,267,227,64,19,1656,40,146,204,299,383,276,83,16,1447,385,845,759,844,915,591,228,54,4617,82,110,76,55,43,40,5,0,406,10,30,38,61,76,54,26,4,303,482,986,872,963,1027,686,258,57,5318,3,3,12,5,20,13,12,5,70,247,248,260,338,384,413,341,122,2349,878,1870,1803,1962,2203,1709,779,220,11421
40504,45,37,58,42,14,4,257,3,32,45,44,60,65,11,0,268,73,298,288,224,232,274,105,21,1514,34,117,191,247,414,393,154,23,1570,324,666,675,762,991,837,370,87,4714,39,80,75,52,47,38,9,0,336,17,34,48,63,89,92,32,3,380,378,774,793,882,1130,963,409,92,5429,6,3,10,11,26,29,14,6,108,190,188,235,246,427,522,459,217,2477,684,1471,1602,1688,2350,2290,1170,367,11625
40601,173,125,125,98,26,0,779,3,85,105,131,144,94,30,0,594,209,1024,965,704,534,365,119,32,3938,83,375,541,754,718,495,193,41,3190,812,2058,1782,1955,1918,1220,439,132,10312,134,217,186,137,120,55,15,0,881,51,96,127,149,158,144,53,5,786,1003,2372,2096,2242,2200,1422,511,139,11977,16,26,39,44,37,51,19,7,245,539,578,599,728,775,722,545,282,4770,1865,4676,4521,4720,4532,3236,1444,508,25491
40602,129,90,92,55,11,0,593,7,66,65,59,84,65,10,0,357,134,686,414,344,320,209,49,7,2155,42,269,294,336,417,279,51,10,1699,383,1335,1146,1116,1011,505,178,28,5687,69,116,95,46,62,17,6,0,403,45,79,66,75,74,47,20,0,405,488,1527,1301,1232,1148,570,199,27,6494,11,30,28,26,12,17,4,4,128,539,996,817,863,823,541,308,72,4957,1239,3769,3050,2946,2887,1739,642,117,16393
40701,201,203,245,322,146,16,1264,5,59,106,156,246,301,79,11,966,149,627,825,869,944,1184,503,102,5202,69,319,517,731,1087,1296,569,90,4683,575,1313,1492,1639,1957,1730,853,210,9772,135,104,113,107,109,109,26,14,711,41,70,116,188,217,324,144,46,1150,753,1492,1722,1935,2288,2163,1023,269,11638,13,25,27,35,43,68,87,23,312,267,259,292,389,567,764,695,372,3610,1260,2903,3687,4321,5418,6103,3104,886,27679
40702,202,142,129,86,25,3,780,19,114,148,159,164,120,30,3,755,204,1147,1096,841,584,488,232,43,4633,83,434,606,829,779,637,227,48,3644,1117,2359,2213,2069,1856,1132,366,80,11190,148,216,181,143,125,74,21,0,917,82,89,138,211,190,167,65,16,948,1342,2665,2532,2421,2170,1372,457,102,13052,13,38,52,46,56,60,35,17,321,562,586,605,682,775,774,656,355,5004,2246,5166,5230,5127,4646,3534,1669,569,28187
40703,141,114,139,95,23,3,742,15,97,119,118,135,136,28,3,651,219,1006,874,689,617,510,204,49,4158,103,483,573,822,900,735,240,53,3911,1200,2292,2059,2176,2217,1512,596,138,12183,214,237,197,170,131,94,19,4,1057,56,95,150,218,217,172,72,15,997,1468,2624,2404,2557,2563,1781,687,154,14235,27,35,45,45,47,62,47,13,313,640,666,601,797,948,1041,782,341,5825,2487,5116,4754,5144,5350,4357,2002,620,29840
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,12,7,5,0,0,0,28
50101,296,271,204,231,88,14,1281,8,121,263,258,204,164,48,7,1068,132,1126,1677,1397,1031,896,349,84,6698,89,528,851,946,959,815,369,84,4651,681,1540,1986,1819,1597,1133,445,102,9300,279,110,109,116,92,72,28,5,805,55,74,137,193,200,191,80,14,950,1013,1727,2232,2126,1889,1393,546,125,11056,14,37,53,56,68,85,48,17,368,379,519,554,575,613,600,435,251,3931,1636,4239,5926,5624,4972,4186,1885,574,29039
50102,398,349,288,190,55,10,1566,21,192,310,329,298,167,51,10,1387,287,1675,2033,1818,1297,879,324,86,8400,209,897,1291,1359,1375,938,375,100,6557,2238,4013,4071,3795,3249,1964,738,152,20229,772,407,259,202,168,93,31,11,1933,116,141,245,357,351,259,105,22,1590,3127,4560,4575,4352,3766,2313,877,184,23756,29,64,94,82,95,124,58,23,577,715,820,859,910,891,916,775,494,6393,4414,8469,9573,9206,8015,5539,2511,900,48625
50103,86,84,76,83,37,8,418,4,29,51,65,86,76,16,0,335,53,310,411,382,378,335,117,20,2012,31,156,256,282,391,342,126,19,1601,342,601,681,732,838,564,197,47,4000,152,74,50,36,41,29,12,0,406,20,31,54,75,86,81,39,7,395,510,707,783,843,971,684,248,52,4799,0,8,8,21,18,37,19,0,117,196,186,248,308,371,371,290,88,2062,804,1446,1846,1978,2294,1934,846,183,11334
50201,324,321,288,210,80,15,1443,20,147,226,286,262,209,66,19,1239,346,1310,1547,1406,1119,980,427,97,7237,305,910,1267,1436,1538,1236,599,148,7450,1746,3246,3194,3287,3222,2475,1270,310,18727,631,276,203,162,159,134,50,10,1629,118,164,238,296,336,314,210,57,1731,2494,3681,3635,3737,3713,2922,1522,376,22084,34,56,86,82,116,149,127,36,687,668,671,718,755,755,1066,1110,731,6483,3892,6975,7808,8017,7794,6782,3943,1414,46619
50301,1812,2095,1585,1054,502,168,8695,32,275,437,646,559,351,169,41,2511,1716,3065,3362,4162,3069,2352,1208,394,19322,244,372,546,855,1003,886,648,254,4818,507,450,430,472,479,373,236,92,3053,190,37,30,34,47,27,29,10,402,42,32,61,137,137,154,140,58,749,736,521,523,640,666,553,404,154,4202,37,46,67,87,70,109,102,62,580,410,377,397,348,383,440,514,390,3265,3330,5987,7153,8833,7337,5751,3557,1453,43391
50302,3535,2133,1382,922,303,59,12536,73,933,910,809,609,399,107,20,3853,2189,9603,7054,4324,3101,1932,700,213,29126,759,1913,1780,1490,1426,1009,476,154,8998,1142,2075,1569,1305,1249,752,342,147,8587,357,156,108,73,81,53,30,10,861,80,153,173,232,262,209,88,45,1242,1578,2388,1851,1605,1593,1017,456,201,10691,63,185,157,122,105,115,80,24,845,873,1995,1460,1136,972,912,643,441,8436,5752,21001,16745,11625,9191,6306,2768,1107,74491
50401,1423,750,450,249,79,15,4287,29,440,514,450,331,190,66,13,2033,844,4259,3754,2264,1383,919,322,73,13816,460,1373,1407,1281,1085,791,356,76,6830,980,2264,1996,1750,1633,1204,563,155,10547,364,185,122,113,97,69,14,4,975,75,127,195,221,248,211,107,29,1218,1419,2578,2317,2084,1976,1489,682,191,12741,38,79,106,71,76,84,64,21,544,416,713,642,511,497,481,469,263,4000,3287,10665,10158,7416,5796,4211,2042,661,44241
50402,258,282,245,166,68,8,1173,12,101,167,212,196,94,40,3,838,193,733,1003,1007,701,581,250,41,4506,133,363,554,710,672,563,250,57,3312,672,1338,1235,1319,1262,885,361,79,7166,220,104,74,73,43,39,16,0,568,46,44,97,132,168,136,64,13,697,933,1486,1408,1517,1478,1063,445,96,8430,14,37,32,35,52,55,40,6,269,229,249,270,273,307,275,276,179,2051,1524,3111,3693,4026,3654,2802,1369,393,20574
50403,1280,610,397,226,72,7,3580,56,422,538,410,274,127,36,10,1882,933,4028,3999,2485,1469,833,278,61,14086,627,2336,2792,2208,1660,855,325,63,10862,2666,5739,4906,4138,3406,1777,677,126,23442,837,450,334,239,155,80,31,3,2133,202,299,411,480,427,244,106,22,2185,3705,6483,5653,4860,3993,2101,814,161,27762,74,126,200,154,152,109,62,24,904,961,1296,1216,1052,874,748,608,367,7123,6404,15629,15677,11782,8816,5006,2195,689,66197
50501,1752,1655,1140,626,161,31,6475,58,535,935,986,789,440,100,13,3863,1592,4612,6126,5233,3505,2271,704,120,24180,664,1578,2609,3176,3061,2222,763,171,14240,2209,3746,4357,4294,4325,3031,1120,250,23331,662,185,206,166,197,169,52,6,1653,151,182,358,588,592,520,230,54,2666,3022,4118,4920,5037,5115,3717,1402,306,27651,55,100,156,203,189,239,137,38,1121,563,655,824,828,757,847,724,557,5752,6054,12623,17324,17126,14558,10363,3990,1238,83276
50502,3730,2168,1288,742,308,59,12065,82,1174,1310,1126,854,484,185,25,5231,2462,10889,9939,6414,3988,2716,1208,334,37948,945,3398,3600,3232,2634,2019,1095,326,17256,2253,4928,4172,3560,3324,2226,1242,456,22166,659,371,288,225,195,153,59,13,1958,182,310,426,604,548,443,283,127,2927,3097,5611,4887,4389,4068,2824,1575,593,27056,74,253,294,237,168,230,180,73,1515,1114,2042,1773,1278,1101,1150,1192,829,10468,8010,26883,25524,18849,14115,10168,5747,2249,111545
50503,1659,1008,533,248,96,24,4655,78,590,788,656,361,174,44,7,2699,1429,5350,5977,3909,1982,1018,406,78,20152,1002,3067,3891,3738,2484,1337,469,127,16124,3546,7420,6786,6240,4736,2616,1042,238,32622,1224,553,408,364,236,123,44,3,2959,306,387,603,715,540,353,187,51,3137,5072,8356,7794,7318,5523,3092,1266,289,38718,98,191,272,271,194,167,109,34,1334,1203,1406,1485,1305,1004,895,891,570,8769,8974,19975,21869,18213,12085,6929,3282,1135,92453
50601,1343,526,255,136,39,8,3000,21,277,401,246,177,92,30,3,1251,446,2660,3438,1601,859,540,197,37,9772,360,1446,1932,1257,999,572,223,41,6838,1575,3449,3112,2321,2002,1285,467,94,14308,578,321,179,128,102,49,24,3,1390,108,155,244,242,205,175,65,9,1211,2258,3927,3538,2690,2305,1511,568,112,16903,41,72,121,73,80,69,51,14,527,658,844,843,631,563,522,429,232,4730,3831,9893,11622,7018,5232,3439,1532,449,43021
50602,1598,722,382,211,63,6,4788,51,420,416,322,255,130,31,4,1631,999,4981,3525,1857,1085,650,186,62,13345,588,1569,1365,1078,923,549,184,43,6291,1173,2238,1700,1421,1308,838,341,120,9138,416,185,113,87,91,47,22,0,960,63,122,165,196,197,131,49,24,946,1658,2545,1974,1703,1596,1015,410,143,11043,37,126,117,92,78,68,52,27,583,690,1202,967,799,646,479,387,228,5406,4108,12557,9953,6569,4968,3114,1314,507,43091
50603,2251,1348,771,380,123,20,7279,57,404,471,459,319,209,69,0,1990,1643,4996,4688,3125,1815,1232,480,100,18090,782,1544,1608,1298,1181,905,432,112,7870,1334,1741,1635,1674,1546,1108,550,193,9783,502,158,101,104,87,67,38,5,1059,79,136,151,224,233,201,103,42,1163,1917,2032,1891,1996,1868,1375,687,243,12006,61,141,121,111,89,112,81,18,734,689,954,664,503,457,439,604,572,4886,5309,12298,11695,8852,6507,4656,2473,1066,52854
50604,1889,845,416,198,64,7,4732,41,280,445,322,218,120,38,3,1468,975,3751,4474,2397,1321,753,270,58,13985,644,1809,2136,1820,1248,761,303,77,8804,2083,3177,3434,3011,2466,1711,747,155,16774,733,293,239,189,120,77,23,4,1668,149,208,291,353,280,220,127,31,1658,2971,3677,3962,3544,2863,2004,892,192,20102,48,140,175,150,114,118,50,17,820,927,1140,1130,892,677,670,571,405,6408,5677,12042,14209,9968,6858,4628,2187,760,56325
50605,498,382,221,182,92,12,1669,19,132,244,228,192,124,47,6,986,331,1204,1675,1286,839,720,312,104,6473,226,566,946,959,837,656,357,87,4637,921,1794,1834,1721,1510,1048,511,131,9478,358,123,105,88,66,41,19,3,802,55,71,127,193,191,165,74,31,909,1343,1989,2062,1999,1767,1252,605,169,11187,13,39,34,54,54,70,61,17,351,291,316,412,318,336,369,341,220,2605,2229,4521,5876,5230,4252,3381,1816,615,27910
50606,178,94,69,37,10,0,480,3,97,103,86,61,27,6,4,381,115,622,668,411,258,148,51,9,2276,111,498,582,475,357,180,75,9,2281,672,1626,1303,979,763,431,127,23,5923,185,86,68,43,36,15,3,0,433,44,61,78,115,93,54,19,9,469,903,1776,1449,1137,890,496,149,31,6836,17,26,39,33,33,27,9,7,180,162,210,218,200,156,127,89,36,1198,1324,3297,3233,2434,1826,1031,393,90,13625
50607,1034,745,568,381,128,28,3991,35,262,300,286,279,196,54,10,1422,885,2647,2216,1747,1327,934,359,97,10210,231,447,531,596,643,589,293,90,3424,508,679,543,511,560,420,175,71,3459,153,49,30,26,35,30,17,0,348,21,50,52,78,108,114,73,31,530,683,788,627,611,701,569,261,98,4340,31,32,41,53,52,60,48,21,335,248,339,270,232,262,307,368,417,2438,2198,5540,5016,4267,3835,3030,1508,752,26155
50701,1569,862,519,250,46,13,4486,54,558,621,482,298,142,35,6,2194,1051,4723,4562,2747,1497,746,227,59,15607,535,1680,2206,1916,1386,863,267,62,8907,1879,3878,3634,3221,2566,1515,589,138,17417,609,268,201,184,129,72,25,3,1492,124,189,276,372,341,241,82,20,1652,2609,4332,4117,3779,3035,1829,699,169,20562,55,110,158,134,124,106,53,23,761,549,844,836,689,573,614,554,392,5059,4916,13407,14064,10607,7430,4554,1878,720,57579
50702,812,740,652,449,149,25,3417,11,184,294,316,347,198,57,8,1418,472,1930,1800,1576,1287,920,343,55,8373,120,414,524,648,667,536,227,33,3161,360,721,684,652,674,449,189,63,3796,140,38,48,40,49,24,17,0,365,49,51,65,93,143,98,51,19,558,547,807,800,781,868,568,263,87,4726,15,34,37,35,56,49,30,10,263,259,420,402,412,374,367,313,339,2888,1436,4371,4665,4510,4244,3091,1375,559,24254
50703,510,169,76,36,14,0,1111,22,136,165,110,66,25,9,0,532,238,1279,1509,710,305,183,54,9,4287,188,719,831,608,346,184,61,15,2960,881,1896,1626,1212,888,453,175,51,7180,324,212,109,78,59,29,4,0,805,51,92,122,163,90,64,31,4,614,1245,2195,1856,1446,1034,542,204,59,8598,19,47,73,46,31,32,15,6,265,334,408,443,345,263,223,122,47,2191,2062,5082,5391,3433,2127,1226,479,135,19937
50704,2016,1729,1214,827,294,63,7553,20,481,709,764,675,455,145,35,3280,1494,4467,5280,4279,2997,2270,976,288,22045,388,840,1360,1754,1719,1543,778,293,8677,1103,1434,1530,1745,1786,1312,701,258,9866,410,102,118,106,107,98,38,17,993,88,83,160,295,370,329,182,83,1585,1604,1619,1807,2142,2256,1739,921,356,12445,43,63,107,128,132,156,151,54,836,434,532,537,556,587,724,718,644,4741,4102,9289,11819,11356,9591,7724,3982,1724,59579
50705,574,476,316,147,64,3,1946,40,302,416,384,276,137,33,11,1591,553,2144,2559,1985,1143,691,266,60,9403,527,1697,2304,2336,1767,891,343,91,9954,2662,5762,5046,4662,3749,1976,967,214,25047,943,478,263,217,170,89,34,6,2195,179,232,363,410,373,271,153,22,2009,3789,6478,5678,5293,4290,2329,1155,242,29256,64,90,113,121,137,116,75,34,747,1048,1236,1099,938,803,764,803,465,7155,6034,12288,12744,11536,8727,5071,2736,902,60042
50901,228,217,258,205,86,20,1200,17,116,182,215,212,157,40,5,943,192,926,1171,1157,1022,804,317,76,5674,122,448,700,843,994,814,389,80,4398,987,1868,1724,1723,1730,1089,443,133,9687,433,181,144,121,123,66,23,3,1097,51,72,99,185,218,192,70,22,918,1473,2115,1967,2025,2072,1349,538,159,11699,10,31,40,62,60,89,50,19,356,544,581,602,662,782,768,621,356,4908,2376,4389,4896,5178,5396,4180,2041,714,29182
50902,139,124,163,120,35,4,701,6,101,112,128,129,116,22,0,612,138,718,830,692,601,436,191,36,3657,85,337,479,648,801,634,246,33,3262,678,1492,1517,1616,1772,1276,422,78,8855,261,154,105,110,106,79,17,0,835,37,58,79,155,198,191,65,22,804,977,1707,1697,1879,2079,1548,503,98,10494,17,22,45,42,56,72,45,13,305,722,888,907,1131,1166,1116,729,253,6908,1968,3892,4208,4635,4992,4039,1764,443,25942
50903,46,43,39,19,8,0,192,6,27,47,59,54,26,6,0,216,84,375,374,264,235,152,47,12,1544,28,149,192,221,256,192,69,11,1103,253,590,562,547,573,335,109,19,2996,84,52,45,43,34,17,8,0,278,12,17,44,46,60,39,24,3,248,345,666,655,637,664,396,138,21,3518,0,7,12,14,12,19,12,3,78,245,227,277,328,361,315,211,114,2079,708,1484,1605,1555,1613,1110,489,168,8740
51001,330,229,289,189,32,0,1428,7,194,206,176,218,142,22,0,956,260,1483,1116,818,851,632,132,11,5311,102,464,581,509,750,670,112,7,3191,458,1254,1275,1256,1202,1003,196,17,6658,187,148,124,64,79,56,8,0,663,45,88,104,108,149,138,38,4,681,692,1487,1503,1428,1427,1196,241,18,8002,13,26,21,21,31,42,20,0,175,958,1410,1174,1181,1248,946,345,63,7334,2044,5404,4942,4365,4814,3823,902,106,26396
51002,202,134,86,40,7,0,727,5,89,105,72,52,36,0,0,355,142,1038,762,438,272,107,26,0,2794,53,464,606,548,382,135,17,0,2207,511,2274,2235,1585,1092,297,48,7,8035,163,158,122,65,31,10,0,0,561,26,79,98,76,62,29,4,0,367,693,2512,2452,1728,1185,331,47,3,8956,5,16,14,18,17,4,4,0,84,799,2532,2426,2143,1484,386,80,16,9870,1728,6889,6566,5086,3482,1046,183,23,24997
51003,263,153,90,58,10,0,860,10,116,136,122,68,41,0,0,501,173,1102,985,568,301,182,43,0,3351,67,472,689,650,480,205,36,0,2596,560,2244,2285,1740,1224,419,79,7,8557,194,139,101,74,59,14,0,0,579,27,69,86,102,82,46,7,0,419,780,2445,2477,1912,1362,477,88,7,9554,10,37,38,38,29,12,10,0,172,822,2165,2191,2016,1505,572,148,12,9430,1877,6620,6782,5462,3837,1548,331,18,26475
51101,51,44,34,23,3,0,200,3,25,48,46,38,20,9,0,177,48,321,268,252,169,112,62,13,1238,24,128,173,203,193,131,71,22,942,285,625,543,531,444,225,100,10,2761,78,64,42,27,19,8,6,0,256,11,18,31,43,48,24,16,3,192,379,708,618,598,511,262,118,10,3205,4,8,11,13,19,12,12,6,81,224,252,262,326,280,247,211,56,1849,690,1476,1420,1482,1240,799,477,111,7693
51102,95,72,78,73,16,0,447,0,41,38,48,75,75,8,0,287,100,482,381,265,330,317,67,5,1942,31,175,197,201,324,357,83,10,1379,193,522,449,453,626,622,179,18,3063,62,47,29,32,34,20,10,0,232,10,27,32,33,73,89,20,0,281,269,596,504,516,739,732,209,18,3584,0,6,13,9,14,42,16,3,100,239,318,267,310,378,450,188,29,2176,645,1726,1492,1424,1939,2048,584,64,9923
51103,277,173,101,34,11,0,938,9,110,115,97,86,31,3,0,456,233,1048,827,530,370,161,39,5,3214,73,399,516,483,409,166,28,4,2084,713,2020,1776,1576,1183,463,111,20,7861,293,144,89,75,33,17,7,0,648,40,86,97,105,93,61,13,0,477,1042,2249,1959,1759,1312,538,121,20,8981,12,34,23,35,24,14,8,0,155,1010,2112,1877,1761,1447,660,196,80,9143,2412,6272,5588,4847,3745,1598,401,105,24965
51104,228,174,159,111,22,7,894,8,139,163,178,154,106,21,4,774,201,949,1019,906,640,485,158,25,4380,140,476,652,763,807,609,185,41,3670,889,1989,1893,1936,1808,1228,415,84,10237,346,208,146,117,112,77,20,0,1037,49,68,107,150,173,154,55,18,786,1285,2269,2151,2207,2095,1459,494,103,12062,13,37,32,50,52,54,34,18,292,912,1395,1427,1367,1303,1046,642,293,8381,2583,5435,5673,5655,5211,3867,1556,478,30459
59797,10,16,12,0,0,0,55,0,3,7,8,7,6,0,0,31,6,69,69,62,43,21,3,0,277,8,29,90,89,58,13,7,0,292,35,129,215,193,110,17,7,0,703,7,8,4,6,4,0,0,0,28,0,3,10,13,11,0,0,0,41,44,141,231,211,122,22,3,0,776,0,4,9,3,6,4,0,0,20,53,223,434,404,223,52,10,0,1408,112,476,858,801,465,123,24,0,2853
60101,72,40,36,29,0,0,294,0,35,43,25,31,17,7,0,157,69,254,231,154,128,85,31,0,954,33,171,209,233,156,120,32,8,957,339,887,706,621,410,293,101,16,3371,74,98,74,52,28,16,0,0,347,17,44,47,50,42,32,11,0,251,432,1028,829,719,480,337,119,21,3964,5,15,5,10,18,13,3,0,66,206,180,167,157,146,178,118,35,1192,752,1799,1555,1333,997,778,302,63,7581
60102,729,413,370,264,84,19,3137,17,272,311,287,303,213,58,14,1473,414,2022,1896,1273,1019,838,323,106,7892,125,595,714,908,846,677,350,111,4333,699,1783,1644,1530,1467,882,474,146,8619,149,162,103,88,98,49,24,5,669,64,84,87,120,188,182,96,29,849,911,2022,1827,1731,1755,1115,584,192,10137,14,46,50,42,47,48,38,10,298,321,390,353,284,291,396,398,217,2644,1828,6585,5883,4941,4620,3544,1837,665,29912
60103,691,229,149,98,26,9,3234,18,178,187,144,122,55,25,6,730,409,2432,1172,643,492,339,118,44,5646,148,647,680,651,619,373,165,48,3325,746,2016,1814,1592,1438,824,420,129,8975,195,225,160,88,83,49,17,3,831,48,97,105,115,144,115,44,25,698,994,2345,2074,1799,1667,990,481,152,10502,21,58,40,38,28,40,31,8,265,382,620,430,403,448,473,505,231,3494,2022,8250,5272,3898,3524,2371,1348,499,27194
60104,676,525,346,277,111,34,2838,19,155,258,257,197,164,53,11,1110,271,1318,1460,1155,813,698,289,75,6076,73,352,488,582,508,447,241,68,2768,392,933,935,805,792,512,229,48,4653,96,62,55,44,38,24,10,5,342,34,47,62,77,112,114,58,28,532,527,1047,1051,923,947,647,298,85,5521,14,34,31,21,26,26,23,13,195,116,169,143,148,147,194,207,93,1210,1034,3918,4111,3610,2973,2460,1225,382,19715
60105,1650,1211,941,664,251,56,7963,32,348,422,461,447,342,92,9,2148,1066,3877,2484,2092,1692,1424,562,158,13348,200,674,563,689,685,684,334,122,3958,426,844,682,763,727,491,230,69,4249,132,90,67,51,57,34,15,4,451,39,64,64,86,117,145,63,46,619,598,999,811,897,910,672,309,126,5319,23,70,52,36,53,56,43,19,358,364,663,428,395,384,423,361,261,3275,2397,9705,6413,5785,5107,4268,1947,741,36362
60106,120,100,65,45,16,0,485,0,53,47,50,61,56,5,0,267,75,384,352,256,273,231,75,11,1646,28,178,235,263,315,202,76,14,1309,287,799,676,585,651,378,148,21,3549,48,61,43,25,40,26,5,4,254,10,22,31,46,76,41,28,3,267,349,894,741,657,768,442,182,29,4070,4,11,20,11,18,11,19,6,98,128,151,174,150,196,202,146,65,1218,585,1808,1687,1481,1693,1190,518,129,9096
60201,841,549,474,341,153,17,4043,18,244,340,291,265,212,70,12,1461,597,2958,2255,1835,1374,974,378,102,10481,207,797,973,1215,1041,807,429,120,5589,1270,2780,2375,2394,2069,1262,646,200,12994,324,346,196,141,145,66,26,12,1257,96,143,152,202,204,244,119,47,1213,1694,3269,2723,2739,2417,1573,793,257,15465,38,83,56,76,65,64,68,21,468,709,826,546,557,608,653,713,395,5009,3314,9791,7735,7267,6234,4630,2608,927,42510
60202,88,98,119,99,52,7,539,5,35,55,62,81,66,21,4,326,66,294,363,392,425,356,128,18,2047,22,145,233,318,436,362,131,22,1671,293,749,716,804,833,546,201,41,4181,80,86,56,48,58,37,17,0,381,13,31,37,70,73,96,33,8,356,386,863,812,914,961,683,248,51,4915,6,11,10,10,19,25,16,4,101,168,162,164,214,279,331,252,83,1662,647,1591,1719,2008,2335,1928,844,187,11259
60203,127,142,167,162,57,6,805,11,42,48,102,123,109,42,3,467,88,555,594,528,576,532,187,35,3097,45,221,371,451,572,530,190,44,2422,472,1247,1151,1257,1407,910,357,65,6871,99,142,105,89,97,52,13,6,595,23,56,52,102,130,148,43,13,570,592,1448,1319,1450,1636,1111,403,80,8041,12,20,18,25,27,38,25,5,168,297,265,314,405,529,634,457,186,3096,1050,2694,2786,3095,3624,3114,1367,366,18102
