SA3_CODE_2021,M_15_19_Prov_unpaid_assist,M_15_19_No_unpaid_assist_prov,M_15_19_yr_Unpaid_assist_ns,M_15_19_Overseas_visitors,M_15_19_years_Total,M_20_24_Prov_unpaid_assist,M_20_24_No_unpaid_assist_prov,M_20_24_yr_Unpaid_assist_ns,M_20_24_Overseas_visitors,M_20_24_years_Total,M_25_34_Prov_unpaid_assist,M_25_34_No_unpaid_assist_prov,M_25_34_yr_Unpaid_assist_ns,M_25_34_Overseas_visitors,M_25_34_years_Total,M_35_44_Prov_unpaid_assist,M_35_44_No_unpaid_assist_prov,M_35_44_yr_Unpaid_assist_ns,M_35_44_Overseas_visitors,M_35_44_years_Total,M_45_54_Prov_unpaid_assist,M_45_54_No_unpaid_assist_prov,M_45_54_Unpaid_assist_ns,M_45_54_Overseas_visitors,M_45_54_years_Total,M_55_64_Prov_unpaid_assist,M_55_64_No_unpaid_assist_prov,M_55_64_yr_Unpaid_assist_ns,M_55_64_Overseas_visitors,M_55_64_years_Total,M_65_74_Prov_unpaid_assist,M_65_74_No_unpaid_assist_prov,M_65_74_yr_Unpaid_assist_ns,M_65_74_Overseas_visitors,M_65_74_years_Total,M_75_84_Prov_unpaid_assist,M_75_84_No_unpaid_assist_prov,M_75_84_yr_Unpaid_assist_ns,M_75_84_Overseas_visitors,M_75_84_years_Total,M_85_over_Prov_unpaid_assist,M_85ovr_No_unpaid_assist_prov,M_85ovr_over_Unpaid_assist_ns,M_85over_Overseas_visitors,M_85_yr_and_over_Total,M_Tot_Prov_unpaid_assist,M_Tot_No_unpaid_assist_prov,M_Tot_Unpaid_assist_ns,M_Total_Overseas_visitors,M_Total_Total,F_15_19_Prov_unpaid_assist,F_15_19_No_unpaid_assist_prov,F_15_19_yr_Unpaid_assist_ns,F_15_19_Overseas_visitors,F_15_19_years_Total,F_20_24_Prov_unpaid_assist,F_20_24_No_unpaid_assist_prov,F_20_24_yr_Unpaid_assist_ns,F_20_24_Overseas_visitors,F_20_24_years_Total,F_25_34_Prov_unpaid_assist,F_25_34_No_unpaid_assist_prov,F_25_34_yr_Unpaid_assist_ns,F_25_34_Overseas_visitors,F_25_34_years_Total,F_35_44_Prov_unpaid_assist,F_35_44_No_unpaid_assist_prov,F_35_44_yr_Unpaid_assist_ns,F_35_44_Overseas_visitors,F_35_44_years_Total,F_45_54_Prov_unpaid_assist,F_45_54_No_unpaid_assist_prov,F_45_54_Unpaid_assist_ns,F_45_54_Overseas_visitors,F_45_54_years_Total,F_55_64_Prov_unpaid_assist,F_55_64_No_unpaid_assist_prov,F_55_64_yr_Unpaid_assist_ns,F_55_64_Overseas_visitors,F_55_64_years_Total,F_65_74_Prov_unpaid_assist,F_65_74_No_unpaid_assist_prov,F_65_74_yr_Unpaid_assist_ns,F_65_74_Overseas_visitors,F_65_74_years_Total,F_75_84_Prov_unpaid_assist,F_75_84_No_unpaid_assist_prov,F_75_84_yr_Unpaid_assist_ns,F_75_84_Overseas_visitors,F_75_84_years_Total,F_85_over_Prov_unpaid_assist,F_85ovr_No_unpaid_assist_prov,F_85ovr_over_Unpaid_assist_ns,F_85over_Overseas_visitors,F_85_yr_and_over_Total,F_Tot_Prov_unpaid_assist,F_Tot_No_unpaid_assist_prov,F_Tot_Unpaid_assist_ns,F_Total_Overseas_visitors,F_Total_Total,P_15_19_Prov_unpaid_assist,P_15_19_No_unpaid_assist_prov,P_15_19_yr_Unpaid_assist_ns,P_15_19_Overseas_visitors,P_15_19_years_Total,P_20_24_Prov_unpaid_assist,P_20_24_No_unpaid_assist_prov,P_20_24_yr_Unpaid_assist_ns,P_20_24_Overseas_visitors,P_20_24_years_Total,P_25_34_Prov_unpaid_assist,P_25_34_No_unpaid_assist_prov,P_25_34_yr_Unpaid_assist_ns,P_25_34_Overseas_visitors,P_25_34_years_Total,P_35_44_Prov_unpaid_assist,P_35_44_No_unpaid_assist_prov,P_35_44_yr_Unpaid_assist_ns,P_35_44_Overseas_visitors,P_35_44_years_Total,P_45_54_Prov_unpaid_assist,P_45_54_No_unpaid_assist_prov,P_45_54_Unpaid_assist_ns,P_45_54_Overseas_visitors,P_45_54_years_Total,P_55_64_Prov_unpaid_assist,P_55_64_No_unpaid_assist_prov,P_55_64_yr_Unpaid_assist_ns,P_55_64_Overseas_visitors,P_55_64_years_Total,P_65_74_Prov_unpaid_assist,P_65_74_No_unpaid_assist_prov,P_65_74_yr_Unpaid_assist_ns,P_65_74_Overseas_visitors,P_65_74_years_Total,P_75_84_Prov_unpaid_assist,P_75_84_No_unpaid_assist_prov,P_75_84_yr_Unpaid_assist_ns,P_75_84_Overseas_visitors,P_75_84_years_Total,P_85_over_Prov_unpaid_assist,P_85ovr_No_unpaid_assist_prov,P_85ovr_over_Unpaid_assist_ns,P_85over_Overseas_visitors,P_85_yr_and_over_Total,P_Tot_Prov_unpaid_assist,P_Tot_No_unpaid_assist_prov,P_Tot_Unpaid_assist_ns,P_Total_Overseas_visitors,P_Total_Total
50101,55,1428,124,0,1610,34,895,59,15,998,115,2252,249,47,2655,229,2888,242,25,3393,368,2998,257,8,3637,477,2761,253,9,3493,363,2908,203,4,3478,204,1413,132,4,1750,55,396,64,0,518,1903,17936,1585,110,21525,67,1258,120,3,1448,45,753,69,0,864,225,2497,234,18,2968,511,3433,247,10,4200,715,3119,247,8,4083,836,2929,256,11,4027,593,2876,225,5,3694,229,1457,147,0,1835,49,675,79,0,803,3267,18980,1631,49,23931,126,2692,240,3,3057,81,1641,130,15,1865,338,4745,478,65,5622,741,6314,497,34,7589,1085,6117,504,14,7724,1314,5685,508,20,7526,952,5786,430,9,7178,434,2863,282,4,3585,107,1074,143,0,1322,5171,36917,3209,160,45456
50102,140,2990,212,4,3343,112,2342,195,0,2647,310,4956,563,19,5847,565,5298,568,10,6441,736,5391,507,12,6639,898,5280,391,6,6579,634,4510,342,7,5490,296,2230,209,6,2740,73,624,138,0,833,3758,33609,3123,60,40558,170,2909,196,3,3279,138,2201,146,0,2488,580,5318,373,13,6284,1042,5507,350,4,6902,1361,5541,332,4,7232,1607,5078,296,11,6989,940,4381,285,7,5608,358,2445,281,8,3087,56,979,256,0,1289,6251,34364,2501,58,43171,304,5902,406,11,6624,250,4539,342,7,5137,892,10267,937,35,12136,1608,10801,914,16,13339,2091,10933,836,13,13875,2507,10361,687,16,13569,1568,8892,621,14,11100,657,4676,485,7,5826,128,1601,392,0,2126,10018,67974,5624,122,83728
50103,25,525,60,0,610,28,416,35,8,484,66,829,105,25,1027,123,978,105,8,1214,185,1203,153,0,1540,238,1514,155,0,1903,200,1506,125,3,1832,83,724,86,0,898,24,167,22,0,216,969,7865,846,41,9730,39,507,63,0,604,24,308,31,13,375,118,870,72,14,1074,228,1026,115,6,1372,301,1163,125,0,1589,398,1506,132,6,2039,236,1330,111,0,1677,113,674,89,0,873,15,239,27,0,277,1462,7607,760,41,9877,66,1032,116,3,1211,48,722,67,22,858,187,1696,178,39,2098,349,2002,223,10,2587,487,2365,277,4,3129,632,3018,287,9,3943,437,2835,239,4,3511,196,1399,176,0,1769,36,406,55,0,495,2432,15474,1613,88,19606
50201,135,2668,177,0,2984,128,2192,143,0,2464,287,4122,287,5,4696,442,4255,300,10,5010,607,4741,289,8,5641,787,5066,240,6,6097,750,5500,307,12,6569,458,3476,274,6,4208,141,972,163,0,1269,3734,32987,2189,45,38956,143,2601,191,0,2934,194,2252,141,5,2594,557,4738,311,11,5611,923,4898,332,6,6158,1227,5114,313,8,6662,1577,5338,260,10,7181,1177,5718,293,12,7195,507,3648,366,5,4524,111,1349,322,5,1783,6403,35664,2512,56,44640,277,5272,370,4,5921,320,4445,292,3,5056,840,8853,601,19,10308,1368,9156,632,15,11171,1833,9861,598,12,12309,2361,10402,494,16,13280,1925,11220,602,21,13763,967,7122,638,4,8737,251,2320,480,5,3055,10139,68650,4702,100,83597
50301,112,2801,91,7,3014,132,2401,95,15,2651,175,2986,187,26,3372,282,3057,161,12,3510,587,3904,128,18,4643,757,3258,150,24,4190,492,2838,138,11,3481,247,1912,159,11,2327,95,689,108,5,895,2883,23849,1220,131,28078,138,2799,126,12,3080,161,2300,122,10,2587,260,2950,186,18,3418,528,3549,171,17,4259,1135,3930,148,12,5237,1305,3008,149,18,4480,790,2854,174,18,3827,392,2030,204,6,2638,92,1083,188,0,1366,4819,24501,1461,115,30898,250,5603,216,21,6091,292,4699,212,25,5234,442,5935,369,47,6786,807,6602,336,29,7774,1725,7837,279,36,9875,2064,6271,293,42,8671,1282,5691,311,33,7307,646,3944,368,15,4973,188,1775,287,8,2262,7696,48351,2682,243,58971
50302,96,1909,113,8,2128,136,3242,343,76,3797,441,10327,1096,202,12062,586,8327,821,130,9863,753,5693,662,111,7219,896,4635,518,74,6120,531,3576,385,30,4524,211,1706,249,11,2181,71,611,131,3,816,3726,40022,4318,642,48709,73,2033,127,12,2240,189,3849,328,50,4419,582,10788,830,157,12362,827,7545,549,46,8968,1177,5163,379,50,6767,1392,4066,303,31,5794,760,3443,331,39,4567,259,1903,225,12,2399,68,1209,196,0,1473,5346,39993,3257,400,48991,171,3937,236,17,4367,329,7090,672,128,8215,1028,21113,1917,360,24423,1416,15869,1368,175,18834,1930,10853,1044,158,13985,2288,8698,820,108,11914,1297,7014,713,63,9091,468,3608,478,21,4578,142,1816,323,7,2293,9071,80012,7576,1040,97703
50401,87,1837,84,0,2013,138,2229,142,5,2507,345,5779,340,12,6477,506,5403,305,13,6225,666,4243,223,7,5148,695,3712,201,10,4617,449,3106,145,8,3709,231,1752,114,7,2096,72,555,67,0,693,3187,28609,1620,58,33476,94,1684,82,0,1860,144,2153,107,3,2411,494,5968,301,16,6779,770,5307,263,7,6349,1041,4111,212,6,5373,1128,3531,164,18,4843,704,3348,128,23,4206,262,2026,159,3,2446,52,1061,117,0,1228,4690,29193,1527,81,35491,180,3523,168,0,3870,284,4379,251,7,4925,839,11746,641,23,13252,1278,10715,565,19,12575,1709,8356,440,16,10519,1821,7238,361,31,9452,1153,6457,268,30,7911,489,3778,263,5,4539,122,1617,186,0,1922,7880,57808,3152,140,68970
50402,58,1213,71,0,1347,66,1004,221,0,1287,112,1772,734,5,2618,181,1881,653,3,2717,338,2198,400,5,2940,398,2234,237,10,2879,271,1915,115,3,2305,161,999,76,0,1241,39,255,48,0,340,1631,13464,2558,24,17674,68,1122,66,0,1254,72,863,48,5,982,208,1809,104,6,2128,381,2093,111,0,2590,649,2244,116,6,3014,730,2156,96,0,2985,457,1891,85,4,2441,169,1092,83,0,1344,23,375,88,0,493,2764,13647,791,21,17225,132,2329,135,0,2599,137,1861,271,5,2271,322,3582,832,10,4750,563,3975,759,3,5305,993,4441,511,8,5949,1132,4394,330,10,5863,731,3806,205,5,4744,331,2097,162,0,2590,60,629,139,0,828,4400,27113,3350,51,34902
50403,206,4414,237,0,4865,189,4157,235,49,4644,600,9063,607,16,10284,878,9106,573,6,10578,977,7378,480,7,8844,892,6335,339,25,7587,559,4190,240,16,5012,264,1919,161,7,2353,61,502,89,4,656,4646,47058,2978,138,54819,258,3959,251,4,4476,282,3971,257,8,4516,1043,9939,679,26,11690,1506,9040,589,14,11147,1667,7578,440,14,9698,1686,6148,293,48,8175,831,4179,260,33,5294,303,2103,204,7,2608,38,834,142,3,1021,7609,47745,3120,156,58628,472,8371,491,5,9340,477,8127,501,54,9160,1642,19002,1285,41,21976,2390,18149,1162,21,21720,2646,14957,921,18,18541,2578,12480,639,71,15765,1392,8364,501,52,10302,566,4015,365,12,4962,98,1336,239,4,1675,12251,94799,6097,295,113447
50501,184,5018,139,0,5338,193,4351,144,4,4698,361,7066,301,16,7739,732,8829,345,13,9921,1163,9107,312,16,10591,1417,8110,236,20,9780,1113,7078,203,15,8405,387,3081,178,8,3658,111,859,97,4,1074,5663,53496,1957,90,61205,189,4628,132,4,4951,234,3817,108,11,4165,533,7332,294,17,8169,1277,9349,296,13,10937,2057,9139,282,14,11489,2419,8380,232,17,11051,1535,7184,221,18,8959,453,3398,240,9,4099,89,1499,189,0,1780,8787,54724,1991,100,65608,370,9643,270,3,10284,424,8168,256,15,8863,892,14401,592,31,15912,2011,18182,646,27,20863,3219,18248,587,33,22085,3842,16484,464,43,20833,2646,14262,426,31,17363,840,6478,421,17,7753,206,2360,285,3,2856,14449,108219,3945,195,126814
50502,216,4877,214,7,5313,279,5150,356,7,5793,730,13915,919,36,15600,1095,13120,823,20,15069,1540,10256,571,30,12403,1596,8371,382,33,10380,1013,6843,318,33,8202,554,4295,296,13,5154,228,1652,172,0,2048,7253,68479,4056,183,79967,224,4502,235,3,4962,357,5405,306,15,6090,1133,15077,913,46,17168,1747,13411,741,25,15923,2434,10120,477,35,13065,2638,8268,372,62,11340,1783,7643,407,33,9870,795,5415,421,12,6645,158,2928,282,4,3371,11276,72772,4158,231,88433,435,9375,453,13,10279,638,10558,660,28,11877,1860,28999,1831,78,32770,2843,26537,1572,46,30995,3972,20380,1049,64,25471,4237,16641,760,87,21718,2800,14484,726,62,18067,1353,9701,719,25,11802,388,4577,454,4,5422,18528,141249,8214,410,168401
50503,256,6471,340,3,7066,286,5986,325,11,6607,640,11768,603,50,13062,1062,12358,594,25,14037,1291,11229,501,11,13038,1091,8494,354,24,9958,725,5762,230,24,6741,395,2851,202,8,3460,100,770,132,0,1004,5846,65687,3281,158,74972,312,6077,323,4,6707,368,5785,270,19,6442,1287,12973,625,27,14914,2052,13094,624,21,15791,2268,11567,504,17,14347,1995,8463,328,43,10825,1121,6140,298,34,7593,391,3427,305,14,4137,73,1244,251,3,1570,9864,68765,3527,177,82337,563,12547,666,10,13777,658,11774,597,25,13050,1925,24741,1232,81,27976,3113,25447,1223,50,29833,3561,22797,1006,24,27384,3079,16953,678,63,20779,1843,11899,528,55,14335,792,6278,508,18,7601,172,2014,380,3,2572,15713,134452,6808,334,157309
50601,130,2395,167,0,2688,107,2332,165,5,2602,376,5661,388,7,6438,668,6306,352,9,7329,557,4422,283,7,5267,513,3612,235,12,4369,374,2711,133,26,3244,154,1317,110,11,1584,51,322,61,0,432,2933,29069,1888,74,33963,132,2378,168,7,2677,173,2306,152,3,2627,721,6196,373,3,7297,1078,6308,368,5,7757,1013,4111,252,6,5387,913,3560,188,38,4695,572,2942,139,35,3688,190,1371,134,13,1707,29,462,102,0,595,4823,29638,1872,103,36441,265,4774,325,7,5366,274,4634,321,7,5231,1095,11855,771,17,13733,1742,12614,719,12,15092,1575,8535,535,16,10657,1429,7173,415,48,9069,946,5654,275,60,6932,351,2681,240,21,3295,76,788,162,0,1023,7754,58709,3763,176,70401
50602,69,1437,117,0,1625,122,2495,275,15,2902,345,6854,594,23,7815,437,5304,496,21,6257,500,3781,408,27,4714,531,3259,287,28,4107,326,2273,183,13,2791,121,1089,104,10,1323,47,387,59,0,485,2485,26874,2522,133,32014,70,1388,97,0,1559,152,2497,208,8,2866,466,6642,513,21,7643,603,4836,387,13,5837,722,3377,296,4,4404,816,2788,230,27,3859,492,2286,164,19,2965,147,1263,141,9,1556,26,656,112,0,796,3500,25742,2136,108,31483,136,2822,221,3,3185,277,4990,478,24,5764,809,13493,1109,53,15461,1037,10141,882,29,12093,1222,7166,701,38,9120,1351,6053,515,54,7963,822,4561,350,34,5758,270,2355,247,10,2877,70,1040,171,0,1279,5985,52615,4661,241,63503
50603,121,2836,113,0,3072,189,3816,247,11,4264,369,6873,498,28,7768,521,5893,318,24,6759,639,4874,218,27,5757,624,3936,172,36,4764,486,3220,136,30,3870,231,1766,145,6,2160,77,589,137,8,810,3253,33803,1996,168,39217,152,2757,123,4,3038,192,3299,207,6,3704,457,6337,445,20,7265,818,6136,300,12,7265,1005,4701,198,10,5916,1082,3968,182,44,5268,752,3408,152,40,4356,322,2063,244,16,2648,54,1019,306,4,1384,4837,33689,2155,166,40849,275,5591,235,4,6115,377,7115,457,22,7969,826,13204,946,54,15030,1342,12027,612,35,14020,1639,9577,418,40,11674,1702,7898,354,78,10036,1235,6629,283,73,8227,555,3833,394,25,4809,132,1610,443,12,2189,8094,67493,4149,330,80070
50604,156,3632,310,0,4098,184,3813,349,14,4356,521,7014,951,20,8502,813,8110,841,24,9781,846,6512,527,20,7904,669,5154,277,20,6129,561,4074,203,29,4870,269,1943,141,8,2356,53,552,108,5,715,4068,40814,3708,131,48717,186,3357,216,6,3767,256,3476,246,7,3978,757,7409,609,17,8789,1260,7879,525,13,9676,1357,6119,366,12,7854,1270,4989,226,48,6530,835,4061,231,47,5167,284,2240,199,12,2733,51,919,186,3,1158,6248,40443,2792,163,49651,340,6987,532,5,7866,438,7288,592,17,8334,1284,14424,1561,36,17300,2065,15993,1364,31,19460,2207,12625,889,37,15759,1937,10148,505,67,12658,1394,8140,431,75,10043,548,4182,339,18,5093,103,1467,294,6,1873,10318,81255,6498,294,98372
50605,71,1706,73,0,1852,74,1493,82,4,1650,173,2636,145,12,2965,336,3205,166,4,3710,461,3077,133,4,3674,469,2726,123,0,3320,407,2328,85,6,2826,195,1361,87,3,1638,57,432,46,0,533,2236,18955,948,32,22171,87,1559,83,0,1730,100,1293,57,0,1450,301,2799,139,7,3243,544,3334,163,0,4044,789,2959,131,0,3885,859,2614,106,6,3583,551,2503,107,0,3168,243,1523,106,0,1875,32,642,69,0,736,3503,19233,963,15,23717,163,3263,157,4,3581,172,2786,137,9,3102,475,5441,279,14,6209,877,6539,329,3,7749,1248,6034,267,5,7559,1326,5335,232,7,6904,956,4834,197,7,5990,438,2882,194,6,3516,81,1070,115,7,1266,5741,38190,1912,51,45883
50606,42,847,57,0,947,30,753,45,0,828,86,1866,144,0,2099,194,1837,202,3,2233,180,1537,161,3,1879,208,1272,98,3,1585,105,848,71,4,1033,67,386,35,0,480,7,88,10,0,108,924,9436,825,14,11192,40,913,41,0,1000,51,761,30,0,845,254,2203,109,0,2565,313,1918,95,0,2326,376,1534,74,5,1985,337,1238,56,9,1646,182,814,43,9,1044,55,364,26,3,445,5,122,12,0,145,1608,9877,497,27,12005,86,1767,101,0,1951,78,1517,83,0,1674,338,4068,254,0,4662,505,3757,296,4,4561,554,3071,237,3,3865,551,2516,156,8,3234,282,1664,120,9,2080,118,748,60,3,927,18,210,22,0,252,2533,19315,1316,37,23199
50607,54,1306,41,3,1407,60,1586,80,6,1728,125,2853,174,22,3174,189,2431,122,21,2753,294,2034,99,13,2441,409,1809,83,11,2309,259,1820,93,13,2190,96,902,91,0,1097,40,328,82,0,449,1526,15060,862,89,17546,61,1004,48,3,1118,110,1532,68,5,1717,162,2914,144,19,3235,332,2432,132,11,2899,519,2097,94,13,2725,651,1953,111,7,2723,477,1830,117,16,2436,171,1069,138,0,1372,49,576,164,0,790,2538,15395,1010,71,19016,118,2310,89,3,2528,172,3118,150,13,3446,287,5763,318,43,6409,518,4862,249,23,5659,817,4129,197,21,5164,1059,3761,189,22,5025,741,3648,207,30,4622,272,1975,225,0,2467,88,901,245,0,1232,4061,30466,1875,164,36564
50701,133,2968,138,12,3255,150,3227,156,4,3535,393,7303,364,11,8077,623,7521,379,4,8527,817,6205,254,11,7281,811,4747,187,19,5765,500,3526,184,20,4232,261,1710,187,6,2163,66,501,111,0,679,3759,37707,1961,91,43524,138,2857,120,0,3120,224,3275,148,7,3653,635,7939,360,17,8955,1153,7609,305,4,9080,1470,5988,237,14,7699,1388,4745,204,25,6367,750,3697,202,28,4676,236,1948,232,3,2422,50,831,211,0,1098,6051,38896,2018,98,47063,273,5826,262,17,6376,379,6502,301,7,7192,1032,15247,728,27,17036,1771,15133,686,14,17604,2280,12189,490,23,14988,2203,9490,389,43,12125,1248,7224,389,48,8910,502,3658,415,9,4583,119,1331,321,0,1775,9811,76605,3981,189,90585
50702,39,876,47,0,964,65,892,88,16,1061,127,2143,215,49,2530,201,2244,205,20,2662,325,2094,233,19,2668,442,2044,178,16,2680,290,1712,113,11,2127,130,884,91,5,1116,42,336,71,3,457,1663,13229,1240,134,16267,53,909,42,0,1003,73,1009,86,10,1179,182,2326,186,30,2725,336,2238,159,7,2742,595,2083,146,11,2837,775,1916,120,12,2823,461,1703,122,6,2292,151,1028,102,5,1285,33,525,120,0,679,2661,13734,1085,86,17562,93,1787,94,5,1971,134,1903,168,32,2239,307,4471,399,82,5260,540,4476,369,26,5403,925,4174,379,25,5509,1214,3960,295,32,5502,748,3416,238,16,4418,282,1911,195,6,2390,82,865,190,3,1132,4320,26962,2323,215,33822
50703,49,1189,129,0,1374,70,1270,225,0,1564,166,2896,670,8,3747,299,2986,540,5,3823,260,2251,286,0,2795,215,1587,127,3,1940,150,1028,88,13,1275,75,507,32,4,622,11,141,15,0,176,1285,13862,2123,40,17310,77,1070,84,0,1222,79,1236,76,0,1394,368,3222,185,0,3775,491,2995,180,4,3669,474,2085,123,4,2680,406,1557,98,5,2073,214,1094,68,9,1391,70,573,40,0,687,5,208,15,0,238,2180,14046,865,29,17118,126,2264,217,0,2600,148,2504,301,0,2954,533,6115,855,13,7517,786,5979,725,3,7496,724,4336,411,7,5475,625,3148,223,14,4012,365,2126,156,22,2664,147,1081,72,10,1301,19,361,34,0,413,3466,27909,2989,68,34433
50704,121,3083,101,6,3314,136,2852,112,0,3104,253,4806,230,18,5299,503,5470,222,33,6225,823,5390,206,20,6434,1052,4724,204,26,6008,792,4478,212,24,5502,378,2536,228,9,3145,138,975,183,0,1302,4194,34309,1688,131,40327,156,3093,142,8,3398,214,2816,110,9,3152,359,4996,285,14,5659,853,6134,266,16,7264,1461,5672,229,24,7390,1805,4960,211,22,7002,1211,4830,233,25,6301,452,2966,266,9,3700,107,1755,293,5,2154,6620,37212,2049,128,46013,276,6177,248,12,6714,348,5671,223,16,6259,614,9795,512,32,10958,1358,11600,490,43,13495,2285,11060,429,45,13817,2856,9685,417,42,13009,2006,9302,446,44,11797,828,5504,495,17,6843,243,2725,474,7,3453,10821,71528,3738,262,86339
50705,184,4072,233,0,4489,181,3460,328,14,3973,456,7260,624,15,8351,683,6872,522,16,8091,837,6763,374,9,7980,914,5919,291,19,7135,574,4086,217,11,4888,345,2274,212,4,2841,75,629,138,4,846,4249,41332,2931,89,48599,185,3823,227,0,4236,229,3384,220,4,3840,840,7844,530,17,9225,1301,7676,425,9,9412,1586,7024,349,7,8967,1553,5764,232,30,7568,927,4378,245,19,5566,356,2548,298,4,3208,55,910,238,0,1213,7035,43350,2761,92,53240,371,7891,458,4,8721,404,6843,550,14,7819,1292,15107,1149,27,17577,1986,14547,943,24,17500,2422,13784,725,18,16949,2464,11679,522,42,14706,1494,8466,460,33,10455,702,4824,511,13,6054,139,1541,377,8,2063,11281,84685,5696,184,101841
50901,102,1608,181,0,1905,79,1164,133,10,1389,185,2589,421,15,3212,291,2629,422,7,3353,459,2965,358,0,3782,650,3355,318,5,4331,435,3092,262,4,3800,217,1655,158,7,2037,79,528,83,0,693,2502,19590,2354,53,24492,96,1460,161,0,1723,89,1054,94,0,1236,305,2616,254,10,3189,571,2758,256,4,3590,763,3052,260,5,4084,989,3242,282,3,4518,605,2956,271,3,3834,291,1717,211,0,2220,57,747,130,0,931,3767,19609,1923,25,25322,199,3074,349,3,3625,164,2213,234,11,2624,486,5205,678,28,6395,857,5393,679,8,6934,1223,6019,620,5,7871,1645,6603,599,7,8850,1041,6048,538,14,7629,506,3373,367,9,4254,138,1274,210,4,1628,6265,39196,4276,77,49812
50902,75,1184,178,0,1445,57,1043,221,22,1341,139,2332,559,55,3086,253,2403,534,33,3222,404,2890,597,6,3896,503,3609,593,0,4710,408,3388,439,3,4237,183,1569,264,0,2014,42,369,71,0,483,2069,18785,3458,122,24434,53,1066,155,0,1277,62,842,127,7,1033,233,2183,289,24,2726,431,2299,321,17,3071,665,2625,393,12,3692,826,3145,394,0,4357,570,2800,363,5,3738,194,1387,259,4,1838,32,522,103,0,661,3056,16870,2409,64,22397,136,2255,337,0,2725,121,1879,349,27,2373,375,4512,846,76,5817,686,4699,856,53,6289,1063,5512,997,13,7587,1328,6754,984,0,9063,973,6186,805,7,7972,378,2958,520,4,3857,74,891,180,0,1145,5133,35651,5868,185,46831
50903,19,382,63,0,459,26,393,61,5,484,70,896,106,7,1086,106,972,141,0,1221,147,1161,154,0,1462,219,1205,170,0,1600,135,1073,121,0,1326,62,513,76,0,647,18,149,34,0,200,790,6747,929,18,8483,22,334,61,0,413,19,307,40,4,376,94,805,97,4,1000,151,839,126,0,1122,223,893,116,0,1233,277,1022,121,0,1431,156,865,98,0,1124,55,488,90,0,636,13,203,58,0,274,1008,5755,824,11,7599,47,709,124,0,878,45,699,109,8,859,160,1704,210,15,2088,251,1813,270,0,2339,370,2051,266,4,2694,495,2227,294,3,3028,284,1940,218,0,2445,114,1004,165,0,1284,30,350,90,0,476,1800,12501,1752,34,16085
51001,54,830,187,0,1075,77,940,284,41,1339,186,2669,685,80,3616,235,2504,610,22,3368,218,2379,644,8,3251,192,2667,588,4,3454,166,2811,410,16,3403,47,768,152,0,967,5,81,25,0,105,1178,15649,3589,163,20586,66,847,220,0,1131,125,1046,235,49,1458,302,3035,721,104,4167,324,2599,534,18,3480,366,2205,503,5,3082,392,2892,533,10,3822,203,2329,375,12,2929,40,542,129,0,714,5,82,30,0,112,1835,15569,3293,198,20894,120,1682,411,0,2211,206,1986,523,87,2804,494,5701,1406,179,7779,560,5099,1149,42,6849,585,4581,1148,14,6332,577,5557,1130,17,7273,373,5145,788,26,6330,89,1313,284,0,1680,10,160,54,0,216,3006,31222,6883,365,41479
51002,46,507,130,0,687,38,792,348,5,1176,176,3521,1835,32,5569,237,3641,1989,38,5899,226,3028,1682,33,4963,163,2261,1144,18,3586,52,719,259,3,1039,7,147,40,0,199,0,19,7,0,26,951,14626,7438,132,23140,24,434,91,0,552,50,650,227,10,935,147,2250,680,24,3109,197,1660,434,0,2290,145,1243,425,5,1815,124,1003,285,8,1423,56,482,93,3,629,9,97,32,0,138,0,18,0,0,25,747,7851,2265,56,10924,69,946,227,0,1242,82,1440,576,15,2119,324,5777,2518,53,8678,435,5298,2420,41,8190,366,4274,2104,35,6781,291,3262,1430,26,5007,105,1198,357,8,1667,25,244,67,3,338,4,41,9,0,52,1700,22477,9704,187,34070
51003,20,667,168,0,856,31,827,347,8,1222,143,3236,1557,47,4975,274,3622,1726,37,5662,220,3095,1568,31,4910,158,2320,1120,23,3626,59,1000,328,13,1400,21,257,65,5,343,0,21,6,0,32,929,15030,6884,169,23008,34,505,119,0,656,26,674,211,17,931,146,2379,650,26,3210,213,2089,478,3,2794,197,1567,421,0,2193,132,1214,345,11,1703,81,766,201,10,1055,20,187,49,0,258,0,10,4,0,16,854,9400,2482,76,12811,51,1170,283,0,1508,59,1506,564,25,2151,291,5615,2208,76,8184,488,5709,2212,45,8447,412,4658,1998,33,7102,295,3538,1465,40,5332,139,1762,523,19,2457,37,442,116,5,604,6,31,8,0,41,1784,24426,9372,243,35822
51101,23,414,57,0,496,15,343,73,7,435,32,864,161,14,1077,82,828,124,4,1039,114,955,187,0,1255,149,930,153,5,1237,75,698,105,0,871,39,373,76,0,494,17,101,15,0,124,544,5507,948,27,7026,18,350,50,0,418,20,314,39,0,376,81,781,93,4,965,132,725,111,0,967,172,762,98,0,1035,185,780,92,3,1052,117,632,86,0,835,47,408,64,0,526,13,165,15,0,195,789,4920,651,12,6370,36,764,107,0,915,36,663,112,7,814,117,1651,254,20,2041,210,1556,238,4,2014,288,1716,287,0,2294,338,1704,244,3,2293,191,1326,193,3,1706,87,785,142,0,1016,28,261,25,0,316,1325,10432,1602,43,13397
