SAL_CODE_2021,Tot_Mgr,Tot_Pfn,Tot_Tch_trwk,Tot_Co_Pswk,Tot_Cl_Adwk,Tot_Sal,Tot_MchOp,Tot_Lab,Tot_Inad_ns,Tot_To
SAL31639,0,0,0,0,0,0,0,0,0,0
SAL31640,18,12,14,8,13,6,5,13,0,93
SAL31641,3,4,11,5,8,3,0,0,0,41
SAL31642,18,10,6,4,6,0,7,5,3,66
SAL31643,3,0,4,0,4,0,0,0,0,8
SAL31644,0,8,3,0,0,0,0,11,0,26
SAL31645,42,4,13,9,7,0,4,11,0,87
SAL31646,23,41,42,7,16,0,21,17,0,165
SAL31647,221,408,445,367,418,218,255,293,53,2679
SAL31648,0,0,0,0,6,4,0,0,0,9
SAL31649,11,0,3,0,4,0,4,14,0,38
SAL31650,89,140,192,250,162,137,194,290,32,1487
SAL31651,3,0,0,0,0,0,0,9,4,18
SAL31652,4,0,0,0,0,0,0,0,0,5
SAL31653,6,7,14,4,6,3,3,4,0,48
SAL31654,6,0,0,3,0,5,0,4,0,26
SAL31655,28,23,21,22,17,11,15,43,3,174
SAL31656,0,0,3,0,0,0,0,0,0,5
SAL31657,14,5,4,0,3,3,4,0,0,34
SAL31658,13,0,0,0,3,0,0,4,0,21
SAL31659,3,0,3,3,3,3,0,4,0,19
SAL31660,0,0,0,0,0,0,0,4,0,3
SAL31661,5,27,17,12,13,6,8,12,3,102
SAL31662,8,14,12,0,10,6,8,8,0,70
SAL31663,3,0,4,6,10,0,0,9,0,25
SAL31664,3,0,0,0,0,0,0,0,0,5
SAL31665,52,39,38,14,26,9,22,24,9,222
SAL31666,12,3,7,6,4,6,7,8,9,54
SAL31667,507,860,805,726,610,507,240,489,81,4831
SAL31668,19,15,21,11,15,11,11,12,0,113
SAL31669,9,7,12,24,3,0,5,15,0,73
SAL31670,22,3,0,0,0,0,4,12,0,43
SAL31671,13,6,14,3,3,4,11,5,3,63
SAL31672,40,3,5,4,0,3,4,19,0,81
SAL31673,8,34,25,27,13,4,20,28,13,172
SAL31674,29,15,29,36,14,14,31,37,0,203
SAL31675,7,5,11,9,8,0,3,3,0,43
SAL31676,27,18,39,25,32,8,22,43,0,213
SAL31677,60,127,219,237,161,150,313,398,60,1714
SAL31678,272,399,453,404,468,247,422,398,63,3129
SAL31679,252,342,499,252,361,202,233,265,56,2465
SAL31680,343,488,578,367,495,339,266,385,66,3325
SAL31681,206,369,496,492,332,298,433,481,70,3168
SAL31682,35,3,6,6,9,5,13,10,0,94
SAL31683,9,8,7,9,12,3,4,0,0,45
SAL31684,9,3,12,5,15,8,17,11,3,76
SAL31685,290,297,240,224,240,113,100,224,44,1772
SAL31686,289,433,227,172,230,123,85,99,51,1701
SAL31687,24,0,4,0,11,0,6,17,0,58
SAL31688,0,0,0,0,0,0,0,5,0,5
SAL31689,77,130,83,59,56,46,24,50,17,535
SAL31690,9,0,0,0,0,0,3,3,0,21
SAL31691,0,3,0,0,0,0,0,0,0,8
SAL31692,15,5,9,4,4,3,4,6,0,45
SAL31693,9,14,19,4,12,4,8,12,9,89
SAL31694,37,11,10,6,22,4,10,28,0,125
SAL31695,13,3,5,8,5,0,0,4,0,44
SAL31696,27,15,20,13,17,8,3,11,4,115
SAL31697,7,0,0,0,0,0,0,0,0,13
SAL31698,14,0,0,0,0,0,0,0,0,21
SAL31699,19,3,3,3,8,0,12,6,0,55
SAL31700,124,123,218,198,143,134,181,225,31,1385
SAL31701,27,16,35,20,15,15,18,35,0,186
SAL31702,0,0,5,0,0,0,0,0,0,4
SAL31703,0,0,0,0,0,0,0,0,0,0
SAL31704,18,0,0,4,0,0,0,11,4,33
SAL31705,21,27,23,11,23,11,13,8,0,143
SAL31706,330,1013,306,361,399,231,84,202,40,2966
SAL31707,0,0,0,0,0,0,3,0,0,6
SAL31708,5,0,0,0,0,0,0,0,0,10
SAL31709,0,0,0,0,0,0,0,5,0,3
SAL31710,0,0,5,3,6,0,4,3,0,24
SAL31711,8,8,0,3,0,0,0,4,0,18
SAL31712,0,0,0,0,0,0,5,0,0,10
SAL31713,13,11,9,8,6,0,4,17,0,71
SAL31714,3,0,4,4,0,3,6,4,0,31
SAL31715,3,0,0,0,0,0,0,0,0,10
SAL31716,10,4,0,6,8,0,4,9,0,49
SAL31717,10,17,5,8,3,0,0,3,0,45
SAL31718,34,0,5,3,9,6,11,9,0,75
SAL31719,0,0,0,0,0,0,0,0,0,0
SAL31720,11,0,0,0,0,0,0,3,0,14
SAL31721,233,685,368,353,309,248,156,394,82,2823
SAL31722,55,118,57,75,34,34,17,50,6,453
SAL31723,8,5,9,9,6,0,13,11,4,58
SAL31724,201,392,353,238,169,140,195,231,31,1958
SAL31725,75,80,62,30,45,27,51,35,3,404
SAL31726,228,414,117,122,162,133,40,76,22,1316
SAL31727,9,0,0,0,0,0,0,6,0,16
SAL31728,34,4,5,6,0,3,3,7,0,64
SAL31729,20,12,14,12,15,5,11,12,3,104
SAL31730,16,7,10,9,8,0,8,7,0,60
SAL31731,68,131,133,112,87,75,50,87,17,761
SAL31732,8,9,9,11,4,5,9,8,0,53
SAL31733,3,0,0,0,3,0,0,0,0,10
SAL31734,17,14,6,9,4,4,7,13,0,69
SAL31735,421,560,156,189,278,211,50,106,34,2002
SAL31736,53,12,23,7,22,0,23,18,3,164
SAL31737,87,132,106,100,89,74,62,111,14,774
SAL31738,6,0,0,0,0,0,0,0,0,7
SAL31739,223,379,185,192,116,146,51,142,26,1464
SAL31740,9,0,0,0,0,0,5,4,0,18
SAL31741,8,0,3,5,0,0,3,5,0,24
SAL31742,3,0,0,0,0,0,0,0,0,4
SAL31743,7,0,0,0,0,0,0,0,0,8
SAL31744,0,0,0,0,0,0,0,0,0,0
SAL31745,6,3,0,7,4,0,0,0,0,22
SAL31746,15,11,29,15,15,15,15,18,0,136
SAL31747,867,1749,890,1084,1025,740,500,638,127,7627
SAL31748,450,549,234,211,301,169,75,132,46,2173
SAL31749,954,1478,773,641,965,528,302,444,96,6177
SAL31750,21,0,0,3,5,6,5,6,0,60
SAL31751,213,345,299,423,256,232,128,349,41,2284
SAL31752,458,1218,471,463,612,393,190,342,77,4230
SAL31753,4,0,0,0,0,0,0,4,3,21
SAL31754,8,0,0,0,0,0,0,6,0,17
SAL31755,163,334,312,419,244,217,158,307,45,2199
SAL31756,5,6,0,0,0,0,3,5,0,28
SAL31757,90,141,76,73,71,26,23,59,21,577
SAL31758,21,39,41,17,19,3,45,24,0,206
SAL31759,3,0,3,0,0,0,10,10,0,28
SAL31760,56,77,90,61,60,31,38,55,12,482
SAL31761,190,366,258,225,204,179,82,193,21,1717
SAL31762,53,119,46,52,42,41,11,23,10,385
SAL31763,620,646,701,627,538,420,358,946,118,4974
SAL31764,355,640,477,426,407,257,206,344,50,3172
SAL31765,11,3,14,10,6,0,0,5,0,55
SAL31766,179,233,483,189,274,163,253,181,55,2015
SAL31767,33,0,10,9,0,4,24,18,0,105
SAL31768,7,0,0,0,0,0,0,0,0,9
SAL31769,21,9,18,10,10,4,6,21,0,90
SAL31770,0,0,0,0,0,0,0,0,0,4
SAL31771,126,170,145,85,109,71,47,64,14,823
SAL31772,1206,1974,1350,1405,1186,929,452,942,166,9610
SAL31773,22,5,6,7,11,9,3,10,0,74
SAL31774,19,14,11,10,13,10,18,16,3,106
SAL31775,282,415,678,751,559,456,920,1016,164,5249
SAL31776,5,0,0,0,0,0,0,0,0,11
SAL31777,6,7,10,7,9,4,8,6,0,49
SAL31778,381,631,644,890,580,586,382,708,104,4896
SAL31779,28,29,31,32,38,15,17,31,9,227
SAL31780,15,5,5,6,4,0,0,3,0,41
SAL31781,5,3,0,0,0,0,4,0,0,17
SAL31782,20,22,16,10,9,8,12,25,0,119
SAL31783,6,15,4,13,3,3,0,9,0,59
SAL31784,15,6,8,3,9,7,3,12,0,66
SAL31785,575,854,657,503,647,435,225,330,93,4320
SAL31786,11,0,0,0,0,0,0,0,0,15
SAL31787,38,0,0,0,4,4,4,14,0,70
SAL31788,5,0,0,0,0,0,3,4,0,13
SAL31789,25,10,18,16,17,13,17,16,3,128
SAL31790,595,1322,416,428,623,325,142,226,44,4126
SAL31791,14,7,20,6,13,3,20,7,3,87
SAL31792,11,6,13,7,11,6,9,10,0,73
SAL31793,6,15,12,18,15,7,4,9,0,81
SAL31794,36,24,99,0,11,0,125,59,0,352
SAL31795,134,218,177,180,198,119,123,160,47,1364
SAL31796,42,21,21,16,23,11,16,36,8,188
SAL31797,37,10,12,10,10,6,12,13,0,104
SAL31798,21,53,29,24,27,9,18,6,0,188
SAL31799,0,0,0,0,0,3,0,4,0,12
SAL31800,6,12,16,10,7,10,11,16,3,90
SAL31801,0,0,0,0,0,0,0,0,0,10
SAL31802,20,10,23,12,17,15,13,18,5,131
SAL31803,13,10,14,8,0,10,9,15,0,89
SAL31804,0,0,0,0,0,0,0,0,0,0
SAL31805,40,107,97,45,61,33,72,40,9,508
SAL31806,8,22,14,15,12,8,0,15,0,94
SAL31807,202,420,308,284,266,262,99,214,35,2088
SAL31808,30,46,45,31,33,11,26,28,7,261
SAL31809,120,228,240,153,181,115,103,99,18,1260
SAL31810,4,0,4,11,4,4,3,11,0,42
SAL31811,695,1180,502,622,518,399,118,250,82,4371
SAL31812,956,1511,879,790,773,650,259,514,137,6471
SAL31813,371,703,496,553,469,412,195,345,64,3598
SAL31814,12,11,11,0,10,3,0,3,0,50
SAL31815,10,6,18,6,12,6,11,14,0,84
SAL31816,5,0,0,0,0,0,0,0,0,9
SAL31817,3,8,14,4,3,0,6,8,0,40
SAL31818,27,22,33,20,32,17,15,27,4,194
SAL31819,605,1058,563,550,452,395,143,297,76,4142
SAL31820,4,0,0,0,0,0,0,4,0,10
SAL31821,17,12,18,17,14,8,29,6,0,124
SAL31822,298,632,204,180,274,164,68,119,26,1965
SAL31823,481,1151,374,401,471,303,94,232,54,3552
SAL31824,6,4,4,0,6,5,3,0,0,26
SAL31825,122,152,312,49,90,36,384,115,17,1272
SAL31826,13,3,5,0,3,0,0,3,0,25
SAL31827,24,21,24,13,18,15,18,26,0,158
SAL31828,3,3,6,6,0,0,7,3,0,25
SAL31829,9,0,3,6,4,4,3,6,0,38
SAL31830,8,6,7,0,0,0,0,4,0,27
SAL31831,33,13,24,18,22,15,11,37,6,166
SAL31832,22,14,11,3,12,0,4,14,0,90
SAL31833,95,96,171,93,86,71,130,141,17,900
SAL31834,10,20,38,14,25,20,28,15,6,159
SAL31835,14,11,13,17,6,9,3,11,3,85
SAL31836,46,41,23,25,18,5,14,35,3,218
SAL31837,14,0,3,7,0,4,9,4,0,39
SAL31838,69,152,109,144,96,100,73,138,21,896
SAL31839,23,30,37,33,18,25,29,24,5,224
SAL31840,101,50,91,56,51,61,79,145,15,660
SAL31841,0,0,0,4,0,0,3,6,0,13
SAL31842,3,0,0,8,0,0,4,18,0,29
SAL31843,34,32,54,46,33,26,41,47,13,326
SAL31844,7,0,0,0,0,0,3,0,0,14
SAL31845,7,3,14,4,10,3,11,12,0,60
SAL31846,11,8,3,7,9,0,6,3,3,62
SAL31847,282,911,152,206,277,152,53,100,39,2162
SAL31848,9,5,0,0,0,0,0,4,0,11
SAL31849,0,0,0,0,0,0,0,0,0,9
SAL31850,6,3,0,3,5,3,0,0,0,28
SAL31851,54,61,102,64,73,54,61,72,10,548
SAL31852,18,0,0,0,8,0,0,0,0,25
SAL31853,9,3,0,0,0,0,0,0,0,10
SAL31854,5,0,0,0,0,0,0,0,0,13
SAL31855,7,0,0,0,0,0,0,0,0,10
SAL31856,12,0,6,11,3,0,0,0,0,34
SAL31857,4,0,0,4,0,0,0,0,0,5
SAL31858,199,252,147,162,180,154,49,88,21,1251
SAL31859,60,103,139,67,65,45,139,69,8,693
SAL31860,24,15,25,30,14,19,39,33,0,203
SAL31861,40,25,30,13,28,17,27,23,8,222
SAL31862,4,0,0,0,0,0,0,5,3,8
SAL31863,81,100,91,63,56,33,33,91,16,554
SAL31864,9,18,13,20,5,8,34,15,25,144
SAL31865,71,36,42,67,29,41,34,81,8,410
SAL31866,713,1544,474,563,638,376,129,248,54,4739
SAL31867,9,0,0,0,0,0,0,3,0,11
SAL31868,8,24,10,21,18,8,9,21,0,115
SAL31869,150,356,169,166,149,100,47,120,20,1274
SAL31870,31,14,18,3,7,5,6,15,0,99
SAL31871,410,810,281,252,345,178,64,121,54,2508
SAL31872,0,0,0,0,0,0,0,0,0,0
SAL31873,328,641,461,415,373,328,180,360,73,3151
SAL31874,5,4,0,0,3,0,0,0,0,10
SAL31875,3,0,0,0,0,0,0,3,0,5
SAL31876,21,4,3,0,5,3,7,3,3,60
SAL31877,13,5,4,0,0,0,5,5,0,24
SAL31878,0,0,0,0,0,0,0,0,0,0
SAL31879,13,3,4,3,3,0,0,8,0,41
SAL31880,15,0,8,5,0,9,0,10,0,41
SAL31881,32,49,64,74,41,48,46,101,9,458
SAL31882,6,0,0,0,0,0,0,0,0,9
SAL31883,105,167,61,67,54,45,18,32,14,568
SAL31884,7,0,0,0,0,0,0,0,0,3
SAL31885,76,47,59,51,46,36,43,64,16,444
SAL31886,0,0,0,0,0,0,0,0,0,0
SAL31887,6,0,0,0,0,0,4,9,0,17
SAL31888,95,140,54,64,67,25,12,35,10,516
SAL31889,15,20,22,14,16,10,15,15,0,121
SAL31890,10,9,32,4,0,0,11,12,0,77
SAL31891,24,22,18,16,16,6,7,9,5,104
SAL31892,45,15,17,3,11,3,7,12,0,120
SAL31893,12,15,17,24,3,9,27,21,3,130
SAL31894,18,6,6,12,10,9,3,13,4,78
SAL31895,586,946,569,577,519,390,146,413,89,4231
SAL31896,176,372,325,207,213,146,90,159,18,1696
SAL31897,0,0,0,0,0,0,0,0,0,0
SAL31898,8,11,11,7,6,3,8,15,0,77
SAL31899,0,3,0,0,3,3,0,4,0,17
SAL31900,31,11,10,7,4,0,6,10,0,80
SAL31901,0,0,10,5,3,5,10,4,0,34
SAL31902,56,3,4,4,5,0,5,16,0,100
SAL31903,13,0,0,4,0,3,0,5,0,27
SAL31904,18,8,10,10,5,5,10,16,0,80
SAL31905,103,149,126,139,107,102,90,152,19,989
SAL31906,19,22,35,31,23,17,22,39,6,215
SAL31907,35,29,43,14,32,22,9,17,6,209
SAL31908,27,21,18,20,16,8,10,16,8,147
SAL31909,332,618,436,479,418,310,164,382,52,3195
SAL31910,734,2051,633,564,726,417,251,429,66,5876
SAL31911,15,0,0,0,0,0,0,10,0,28
SAL31912,494,709,1459,360,484,262,1550,544,172,6033
SAL31913,941,1140,1792,1581,1358,1141,984,1788,194,10919
SAL31914,6,5,3,3,0,0,0,13,0,28
SAL31915,18,4,9,9,0,6,5,9,0,70
SAL31916,0,0,0,0,0,0,0,0,0,0
SAL31917,35,26,49,40,16,12,0,38,0,224
SAL31918,13,9,9,6,5,5,4,8,0,53
SAL31919,14,5,3,0,0,4,5,4,7,37
SAL31920,19,6,3,3,3,0,3,0,0,38
SAL31921,5,0,0,0,0,0,0,0,0,5
SAL31922,1144,2383,724,630,1030,507,256,395,105,7168
SAL31923,65,214,147,100,84,48,132,68,25,879
SAL31924,7,0,4,0,6,4,7,6,0,39
SAL31925,34,4,8,9,4,0,9,20,3,89
SAL31926,4,0,0,0,0,0,0,3,0,14
SAL31927,19,20,13,16,23,8,24,18,0,143
SAL31928,0,6,0,0,0,0,0,0,0,8
SAL31929,64,95,150,119,85,77,60,112,25,784
SAL31930,15,18,9,14,5,0,3,7,0,78
SAL31931,29,20,32,32,34,27,24,28,8,235
SAL31932,3,0,0,0,0,0,0,0,0,3
SAL31933,54,10,6,8,6,3,3,9,0,98
SAL31934,25,22,22,13,13,9,9,13,3,132
SAL31935,14,0,5,0,0,0,5,4,0,30
SAL31936,9,15,8,3,4,4,0,0,0,42
SAL31937,21,19,19,19,19,12,9,17,5,149
SAL31938,4,4,0,11,0,0,7,4,0,27
SAL31939,13,7,23,14,17,6,14,13,3,107
SAL31940,6,6,7,4,0,0,0,9,0,41
SAL31941,5,0,0,0,0,0,0,4,0,11
SAL31942,17,4,0,13,4,0,0,9,0,47
SAL31943,0,0,0,0,4,0,0,0,0,4
SAL31944,3,5,0,0,0,0,0,0,0,9
SAL31945,13,6,3,5,0,0,3,3,4,35
SAL31946,11,7,21,12,7,6,7,18,0,84
SAL31947,18,9,7,5,6,0,14,11,0,62
SAL31948,10,6,0,5,0,0,5,0,0,37
SAL31949,28,27,35,3,4,0,66,37,4,195
SAL31950,290,561,334,337,231,203,69,186,43,2250
SAL31951,0,0,0,0,0,0,0,0,0,0
SAL31952,637,826,681,416,594,351,202,299,63,4064
SAL31953,167,303,129,110,135,80,33,49,11,1016
SAL31954,14,0,3,0,0,0,3,3,0,30
SAL31955,10,4,0,0,0,0,0,4,0,19
SAL31956,5,8,11,0,10,0,0,6,0,32
SAL31957,0,0,6,3,3,0,10,6,0,21
SAL31958,0,0,0,0,0,0,0,0,0,0
SAL31959,6,0,0,0,0,0,0,0,0,7
SAL31960,18,0,0,0,3,0,0,9,0,22
SAL31961,17,8,27,19,15,3,11,27,0,132
SAL31962,12,7,0,6,0,0,0,7,0,36
SAL31963,9,7,7,5,3,5,3,4,0,49
SAL31964,8,0,0,0,0,0,0,0,0,14
SAL31965,31,12,16,13,9,0,27,31,9,151
SAL31966,3,0,0,5,0,0,0,0,0,8
SAL31967,34,50,23,19,14,0,0,8,0,154
SAL31968,261,662,187,213,238,152,83,113,20,1924
SAL31969,895,2125,682,683,890,561,278,457,104,6665
SAL31970,29,22,26,30,17,15,9,27,4,180
SAL31971,14,0,0,0,0,0,0,0,0,13
SAL31972,8,0,0,0,0,0,0,0,0,15
SAL31973,3,0,0,4,0,0,0,0,0,19
SAL31974,33,20,12,3,10,5,17,14,0,121
SAL31975,25,35,6,25,14,8,6,4,0,133
SAL31976,23,18,34,14,16,9,32,15,13,180
SAL31977,26,16,48,24,36,23,25,31,5,222
SAL31978,39,13,24,6,29,13,32,25,3,180
SAL31979,33,11,13,18,17,11,11,14,0,134
SAL31980,17,32,19,16,16,15,3,15,3,136
SAL31981,5,10,20,21,12,17,25,25,3,134
SAL31982,3,0,0,0,0,0,0,0,0,4
SAL31983,0,0,0,0,0,0,0,0,0,3
SAL31984,246,703,228,210,228,121,56,111,23,1915
SAL31985,551,920,710,746,687,448,328,377,73,4841
SAL31986,282,412,499,430,430,250,242,240,40,2823
SAL31987,3,5,0,0,3,0,0,6,0,25
SAL31988,4,0,0,0,0,0,0,0,0,11
SAL31989,0,0,0,0,0,0,0,0,0,0
SAL31990,6,10,9,3,5,3,12,9,0,60
SAL31991,7,10,18,9,10,3,9,6,3,74
SAL31992,6,11,10,6,14,3,3,9,0,75
SAL31993,15,13,17,10,12,12,4,13,0,93
SAL31994,14,9,23,5,14,7,12,13,0,105
SAL31995,3,0,4,0,0,0,0,0,0,17
SAL31996,46,39,24,24,31,17,12,33,6,230
SAL31997,26,52,29,27,20,11,5,23,0,186
SAL31998,5,5,0,0,0,0,0,0,0,11
SAL31999,25,10,12,0,9,3,6,7,3,67
SAL32000,16,16,12,16,7,9,16,17,6,110
SAL32001,28,51,47,88,42,44,61,87,8,456
SAL32002,6,0,0,0,0,0,0,0,0,7
SAL32003,11,8,9,3,5,6,5,6,0,49
SAL32004,3,4,0,0,0,0,0,4,0,6
SAL32005,0,0,0,0,0,0,0,0,0,0
SAL32006,6,12,15,3,9,5,3,3,0,61
SAL32007,119,138,129,71,86,47,33,59,20,699
SAL32008,31,85,19,20,26,12,7,20,8,217
SAL32009,243,376,71,112,148,92,27,56,17,1131
SAL32010,25,8,21,9,12,5,12,10,5,110
SAL32011,3,5,3,5,5,0,12,4,3,41
SAL32012,38,21,15,15,10,3,25,25,3,157
SAL32013,33,80,47,50,49,33,24,47,10,384
SAL32014,203,444,417,219,261,175,205,181,47,2143
SAL32015,50,46,31,15,26,9,9,16,6,203
SAL32016,6,0,0,0,0,0,0,0,0,10
SAL32017,36,54,37,19,29,5,9,11,5,211
SAL32018,0,0,0,0,0,0,0,0,0,0
SAL32019,50,88,35,33,49,19,8,28,3,324
SAL32020,453,859,638,684,628,466,246,389,72,4429
SAL32021,11,10,32,20,10,3,7,3,0,89
SAL32022,12,0,0,0,0,0,0,0,0,9
SAL32023,0,0,0,0,5,0,0,0,0,6
SAL32024,0,0,0,0,0,0,0,0,0,0
SAL32025,0,0,0,0,0,0,0,0,0,4
SAL32026,33,28,15,18,13,7,10,22,9,156
SAL32027,18,9,11,5,4,5,7,16,0,68
SAL32028,11,5,4,0,0,0,0,4,0,32
SAL32029,3,0,0,0,0,5,0,0,0,12
SAL32030,33,15,21,15,26,13,32,30,6,195
SAL32031,8,4,4,3,0,0,0,0,3,15
SAL32032,3,13,8,7,10,0,5,11,0,63
SAL32033,29,6,18,8,15,4,11,16,7,123
SAL32034,4,0,4,0,0,0,0,0,0,16
SAL32035,16,10,6,6,10,6,0,3,3,68
SAL32036,6,0,3,0,0,3,3,7,0,18
SAL32037,230,342,419,327,366,242,245,331,50,2556
SAL32038,20,13,4,6,3,5,5,7,0,72
SAL32039,16,0,0,0,0,0,5,0,0,20
SAL32040,6,0,0,3,0,0,0,0,0,11
SAL32041,698,1285,893,868,781,746,265,556,92,6179
SAL32042,87,118,222,58,81,56,278,120,24,1037
SAL32043,23,27,35,29,17,32,19,35,9,222
SAL32044,13,10,10,9,3,3,0,15,6,69
SAL32045,46,37,28,24,25,25,9,23,3,231
SAL32046,0,3,0,0,0,0,0,0,0,10
SAL32047,12,4,11,4,3,0,0,7,0,46
SAL32048,3,3,0,3,0,0,0,5,0,18
SAL32049,13,0,0,0,3,3,0,0,0,21
SAL32050,868,1550,1044,859,905,760,309,600,170,7060
SAL32051,169,264,221,199,206,101,62,132,25,1377
SAL32052,5,0,0,0,0,0,0,0,0,3
SAL32053,5,16,6,5,11,13,7,6,5,72
SAL32054,57,80,67,47,67,52,47,40,7,461
SAL32055,6,8,11,6,3,4,5,5,0,47
SAL32056,0,0,0,0,0,0,0,0,0,0
SAL32057,19,5,6,3,9,0,0,15,8,59
SAL32058,24,10,4,3,12,0,5,5,3,71
SAL32059,4,0,0,0,0,0,0,0,0,8
SAL32060,9,0,6,0,0,0,3,3,0,24
SAL32061,9,6,9,3,6,5,8,3,0,52
SAL32062,20,7,10,0,4,3,10,0,0,51
SAL32063,0,0,0,0,0,0,0,0,0,5
SAL32064,145,386,176,216,196,142,80,152,33,1525
SAL32065,15,8,24,9,12,10,3,11,0,95
SAL32066,126,127,152,100,134,82,70,87,9,880
SAL32067,19,3,10,5,6,3,7,10,0,61
SAL32068,71,47,46,37,32,26,31,270,19,587
SAL32069,27,4,0,3,0,0,0,23,4,54
SAL32070,14,0,4,0,6,0,3,7,0,41
SAL32071,12,0,0,0,0,0,3,12,0,25
SAL32072,4,0,7,0,0,0,0,3,0,24
SAL32073,10,13,22,21,25,10,12,22,6,147
SAL32074,13,7,9,10,6,3,5,16,0,63
SAL32075,19,0,5,5,4,0,0,0,0,36
SAL32076,0,0,0,0,0,0,0,0,0,0
SAL32077,6,0,0,0,5,0,3,4,3,28
SAL32078,6,0,0,0,0,0,0,0,0,11
SAL32079,9,5,7,0,0,0,9,5,0,29
SAL32080,162,178,310,120,243,133,154,148,36,1485
SAL32081,456,827,328,260,455,236,133,208,37,2938
SAL32082,89,121,95,152,67,59,51,127,12,774
SAL32083,34,50,38,28,33,16,21,35,7,265
SAL32084,60,25,58,406,32,0,106,7,10,699
SAL32085,22,5,4,11,4,0,7,23,0,81
SAL32086,15,0,3,4,7,7,5,16,6,53
SAL32087,10,5,12,0,3,0,6,12,0,45
SAL32088,0,0,3,0,0,0,0,0,0,9
SAL32089,709,998,710,695,825,541,350,455,70,5347
SAL32090,5,0,0,0,0,0,0,5,0,13
SAL32091,23,0,0,4,4,0,4,7,0,54
SAL32092,103,31,23,18,32,18,23,67,4,326
SAL32093,25,18,23,16,30,9,14,12,3,145
SAL32094,33,5,5,5,8,4,0,14,6,77
SAL32095,4,0,0,0,0,0,4,0,0,16
SAL32096,24,6,14,3,4,11,23,10,4,102
SAL32097,52,124,42,62,52,37,12,29,3,423
SAL32098,8,9,9,4,12,3,3,8,0,70
SAL32099,413,792,869,828,596,511,359,791,96,5252
SAL32100,81,157,145,146,90,107,81,199,18,1033
SAL32101,22,0,3,0,3,6,3,12,0,55
SAL32102,7,4,0,0,0,0,0,0,0,11
SAL32103,0,0,0,0,0,0,0,0,0,6
SAL32104,17,0,0,4,4,0,5,0,0,28
SAL32105,19,9,26,12,15,9,3,10,0,88
SAL32106,62,99,149,47,62,25,112,41,12,616
SAL32107,1267,1749,1676,1347,1613,1088,728,1007,174,10654
SAL32108,4,0,3,4,0,0,0,0,0,17
SAL32109,43,125,50,76,78,59,24,73,5,533
SAL32110,14,9,8,5,6,6,4,4,0,44
SAL32111,3,0,0,0,6,0,0,0,0,6
SAL32112,14,0,0,0,0,0,0,0,0,11
SAL32113,36,30,116,22,37,16,112,63,10,444
SAL32114,0,3,4,6,3,0,4,5,0,32
SAL32115,105,142,83,80,47,56,17,63,7,599
SAL32116,14,4,5,0,6,4,5,14,0,47
SAL32117,799,1148,1370,1033,1084,842,548,949,158,7926
SAL32118,11,4,0,3,5,0,0,0,0,29
SAL32119,13,10,24,14,10,7,18,17,5,113
SAL32120,0,0,3,0,3,0,0,0,0,4
SAL32121,8,0,3,5,3,4,0,9,0,34
SAL32122,0,0,0,3,0,0,0,0,0,3
SAL32123,13,6,12,6,10,0,7,15,0,69
SAL32124,3,0,8,0,0,0,0,0,0,19
SAL32125,9,4,0,0,0,0,0,4,0,12
SAL32126,197,359,565,282,273,223,290,302,52,2537
SAL32127,380,495,562,300,499,243,236,255,56,3027
SAL32128,0,0,0,0,0,0,0,0,0,0
SAL32129,1284,2933,485,639,824,426,123,283,115,7120
SAL32130,12,17,19,12,18,4,12,11,0,96
SAL32131,23,16,17,33,22,10,6,19,15,147
SAL32132,13,0,4,4,0,0,5,0,0,22
SAL32133,22,34,35,13,12,16,10,21,8,182
SAL32134,12,9,26,10,4,0,44,42,10,159
SAL32135,398,1117,252,316,349,209,73,194,44,2954
SAL32136,584,707,354,293,463,258,115,178,51,2996
SAL32137,1022,2155,319,404,682,384,78,111,86,5241
SAL32138,90,156,101,94,104,54,34,79,10,730
SAL32139,350,752,658,710,506,403,292,648,83,4404
SAL32140,0,0,0,0,0,0,0,0,0,0
SAL32141,6,7,0,0,0,0,0,14,0,27
SAL32142,61,126,66,78,47,48,26,39,0,493
SAL32143,19,33,28,7,22,4,8,5,0,127
SAL32144,68,147,106,53,67,40,37,65,7,595
SAL32145,20,6,4,0,7,4,3,3,0,53
SAL32146,15,6,4,6,8,0,0,5,0,43
SAL32147,0,0,3,0,0,0,0,0,0,6
SAL32148,206,260,389,328,266,235,195,249,50,2178
SAL32149,114,237,185,185,149,109,64,109,15,1171
SAL32150,13,0,0,0,4,0,0,4,3,25
SAL32151,6,4,0,7,4,3,0,9,0,35
SAL32152,0,0,0,0,0,0,0,0,0,0
SAL32153,5,4,4,0,4,3,0,4,0,25
SAL32154,0,0,0,0,0,0,0,0,0,0
SAL32155,51,26,37,25,30,15,18,27,0,228
SAL32156,3,0,9,0,0,0,15,11,0,36
SAL32157,55,70,90,45,65,27,47,51,12,460
SAL32158,8,0,0,0,0,0,0,4,5,8
SAL32159,21,3,3,0,0,0,5,3,0,48
SAL32160,550,688,249,307,249,275,41,163,61,2590
SAL32161,25,29,20,6,23,10,6,8,5,132
SAL32162,677,788,449,432,422,412,100,308,73,3671
SAL32163,431,1022,673,808,692,443,349,549,72,5033
SAL32164,809,1518,326,378,542,291,94,170,50,4171
SAL32165,72,102,84,84,73,32,62,51,23,589
SAL32166,6,3,4,0,0,0,0,7,0,23
